id,title,artist,count,year,duration,loudness,tempo,time_signature,key,danceability,energy,valence,explicit
2B9aYvlGefTIgKLhM6ia8t,Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,20,1998,296.26666,-6.846,91.778,4.0,9.0,0.609,0.731,0.685,True
1ntjFaRNVpC1V2cKekUnU5,Cruel Summer,Ace Of Base,20,1998,215.36,-1.97,109.968,4.0,1.0,0.721,0.842,0.88,False
3LbKnvAXxKptTqoUYkMmQP,Cheers 2 U,Playa,20,1998,311.42667,-11.11,127.053,4.0,0.0,0.728,0.334,0.478,True
64Jvj5JVttGkVHXHN21wiG,Get At Me Dog,DMX Featuring Sheek Of The Lox,20,1998,243.24,-8.444,97.002,4.0,1.0,0.596,0.623,0.477,True
6lknMmJZALXxx7emwwZWLX,Frozen,Madonna,20,1998,120.15732,-9.584,110.005,4.0,1.0,0.706,0.633,0.375,False
3RSpK5Y0y5tl25qvssrwJ6,My All,Mariah Carey,20,1998,230.93333,-10.244,108.122,4.0,7.0,0.607,0.317,0.111,False
0Z7cJizY93V2SGCpNKYV2j,Movin' On,Mya Featuring Silkk The Shocker,20,1998,270.26666,-9.641,90.457,4.0,1.0,0.74,0.569,0.608,True
4jecEDcnnoLbgdxfnpc76E,Come With Me,Puff Daddy Featuring Jimmy Page,20,1998,363.0,-5.432,82.001,3.0,9.0,0.556,0.804,0.886,False
7Ms58r8G6Y0r1XLtpwoGxN,"Money, Power & Respect",The Lox [Featuring DMX & Lil' Kim],20,1998,270.68,-6.829,136.762,5.0,8.0,0.349,0.525,0.288,False
35irxCsC8QXJ1IN0eioD3H,Friend Of Mine,Kelly Price,20,1998,377.50668,-8.346,109.876,4.0,10.0,0.737,0.366,0.395,False
7K766rNA232c6hjmPSzfe2,You Only Have To Say You Love Me,Hannah Jones,20,1998,360.16,-6.877,130.005,4.0,2.0,0.737,0.957,0.961,False
0Cwn4fq9ysV0PsfSew34bp,Turn It Up [Remix]/Fire It Up,Busta Rhymes,20,1998,237.90668,-8.598,104.295,4.0,2.0,0.817,0.84,0.89,False
4Fpsa3pYc3gozrxHRRPvR6,Ray Of Light,Madonna,20,1998,322.0,-7.822,127.183,4.0,3.0,0.57,0.907,0.7,False
6taEl81TyyzSezfsAla9o5,Money Ain't A Thang,JD Featuring Jay-Z,20,1998,253.82668,-7.348,100.016,4.0,6.0,0.843,0.734,0.849,False
5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,20,1998,199.49333,-22.32,159.375,4.0,7.0,0.414,0.161,0.423,False
0tVDfAiHDgvRyXuVike1Ju,Raise The Roof,Luke Featuring No Good But So Good,20,1998,29.68798,-17.387,142.544,4.0,11.0,0.709,0.504,0.942,True
6bVB2MGR7LcotAIB1vfpw6,Ava Adore,The Smashing Pumpkins,20,1998,270.89334,-6.003,160.318,4.0,8.0,0.604,0.844,0.791,False
7tjbm60E0t7SerbiG61cce,Love You Down,INOJ/LATHUN,20,1998,262.2911,-7.896,134.035,4.0,8.0,0.765,0.48,0.641,False
5XeQ0rudxvqNA2mJmZBjBK,You Won't Forget Me,La Bouche,20,1998,196.34666,-4.135,133.045,4.0,1.0,0.722,0.91,0.687,False
1xQeNjkcWb2at409bfedop,Ooh La La,Rod Stewart,20,1998,256.13333,-8.755,151.235,4.0,5.0,0.405,0.681,0.598,False
6Gd123r71KDdpH8JRdYvrh,Gone Till November,Wyclef Jean,20,1998,207.62666,-7.957,85.936,4.0,4.0,0.673,0.538,0.454,False
6ddWFsfy7GMt7RyROYcUwM,Romeo And Juliet,Sylk-E. Fyne Featuring Chill,20,1998,276.96432,-9.885,76.082,4.0,5.0,0.84,0.338,0.848,True
3c6afiysmB7OnxQzzSqRfD,So Into You,Tamia,20,1998,261.86667,-7.055,184.374,4.0,7.0,0.656,0.479,0.708,False
0ezgXLaqdsBsv7Pka0TNdb,Who Am I,Beenie Man,20,1998,196.16,-6.031,86.006,4.0,11.0,0.597,0.826,0.55,False
3qEEoMccf3U90pM47dbQtX,I Got The Hook Up!,Master P Featuring Sons Of Funk,20,1998,256.01334,-5.655,79.302,4.0,11.0,0.608,0.704,0.818,True
7LxQ2HLHXQpIzTGpNkdzgF,One Heart At A Time,Various Artists,20,1998,217.23428,-5.858,170.165,4.0,5.0,0.702,0.868,0.8,False
4FTq81I0X4J6y9X06GcZIN,I Get Lonely,Janet Featuring BLACKstreet,20,1998,317.56,-8.144,125.137,4.0,7.0,0.774,0.496,0.452,False
4oJEy4qDPwDk5ac26yEMeL,I Don't Ever Want To See You Again,Uncle Sam,20,1998,345.13333,-7.017,125.951,3.0,11.0,0.607,0.497,0.407,False
7hObovvcbBpXgZHQ9if4WU,Wishlist,Pearl Jam,20,1998,206.58667,-8.694,115.032,4.0,0.0,0.623,0.342,0.101,False
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,20,1998,357.26666,-6.006,171.176,4.0,9.0,0.356,0.917,0.518,False
1RQnYh2xw2BPpnzQFbO5r5,Too Much,Spice Girls,20,1998,271.93332,-4.992,120.089,3.0,2.0,0.431,0.63,0.344,False
5rWzxloNXvbRPhlC1O2b6T,The First Night,Monica,20,1998,235.57333,-9.218,152.088,4.0,1.0,0.671,0.766,0.906,False
5OFXqc0YydDLSJTxEp0AjS,The Mummers' Dance,Loreena McKennitt,20,1998,367.44,-11.53,120.274,4.0,0.0,0.548,0.456,0.294,False
5AYqtxKZ5MIbb6BIKGiVLA,Shorty (You Keep Playin' With My Mind),Imajin Featuring Keith Murray,20,1998,294.96,-4.885,101.074,4.0,11.0,0.848,0.698,0.895,False
5YszKTyljHKEzmWi5AR2Sk,Imagination,Tamia,20,1998,213.97333,-7.186,99.233,4.0,9.0,0.895,0.495,0.593,False
5hGJrGspOPWwlDbKB4v4GK,Heaven's What I Feel,Gloria Estefan,20,1998,301.6,-5.045,130.992,4.0,5.0,0.62,0.903,0.427,False
3qA9K2uI9v3lxq9ZFFtOmN,The City Is Mine,Jay-Z Featuring BLACKstreet,20,1998,242.57333,-4.059,97.954,4.0,0.0,0.888,0.702,0.754,True
3cTjArwFDQZOwlxGgClHO1,Burn,Militia,20,1998,295.58667,-7.69,135.027,4.0,10.0,0.486,0.945,0.587,False
6FGfXPvZ8sMpq1xd75FHXp,Recover Your Soul,Elton John,20,1998,318.04,-9.365,103.003,4.0,7.0,0.725,0.653,0.582,False
4Wtk0YYWUcx1JYicaq5Jd0,It's All About Me,Mya & Sisqo,20,1998,264.93332,-6.842,137.041,4.0,2.0,0.812,0.5,0.521,True
6Zyk31Yyk7AUU1TTJn7plb,The Arms Of The One Who Loves You,Xscape,20,1998,260.42667,-8.917,115.4,4.0,0.0,0.657,0.456,0.182,False
05x2GKR3eEzPNglTIkAwVL,Can't We Try,Rockell [Duet With Collage],20,1998,257.10666,-8.673,132.074,4.0,0.0,0.744,0.771,0.957,False
2IObe2lNB04HPbFfsSQ89f,Swing My Way,K.P. & Envyi,19,1998,249.21333,-6.075,139.382,4.0,9.0,0.557,0.865,0.501,False
5qlJg0Wbj3sslxfwiaRNpq,I Don't Want To Miss A Thing,Aerosmith,19,1998,299.72318,-5.163,121.161,4.0,2.0,0.39,0.649,0.144,False
3FteycP8CaXS1MhjcXekVT,Stop,Spice Girls,19,1998,204.75356,-4.446,130.13,4.0,2.0,0.723,0.845,0.965,False
4cdAXfguhQHYFkvuuzye1m,I Just Want To Dance With You,George Strait,19,1998,210.86667,-8.674,113.991,4.0,0.0,0.715,0.469,0.502,False
1yckLYhD232gkDZG86QhAn,Light In Your Eyes,Blessid Union Of Souls,19,1998,256.2,-9.118,170.995,3.0,11.0,0.471,0.454,0.36,False
2dieHErJLwG7fOzD8WAtFO,Lookin' At Me,Mase Featuring Puff Daddy,19,1998,255.16,-8.27,188.247,4.0,11.0,0.743,0.516,0.614,True
0zSaR3TpVlqfQzbSCbhWfU,The Party Continues,JD Featuring Da Brat,19,1998,242.66667,-11.679,101.072,4.0,1.0,0.898,0.495,0.633,False
2cZuNzaAGNFozlZTxSDU1g,Dangerous,Busta Rhymes,19,1998,217.64,-8.446,103.268,4.0,11.0,0.913,0.6,0.764,True
5cL4YD56dTKofCoFrdAK6Y,Do Your Thing,7 Mile,19,1998,291.10666,-8.921,59.994,4.0,3.0,0.7,0.216,0.416,False
7ziHnshbknkpFLDW5yGBjO,Never Ever,All Saints,19,1998,387.57333,-5.485,134.187,4.0,1.0,0.738,0.541,0.309,False
,Ding-A-Ling,Hi-Town DJs,19,1998,,,,,,,,,False
1oPKnJv14YIAbEw4Xw1sAN,Whatcha Gone Do?,Link,19,1998,259.16187,-7.935,93.811,4.0,11.0,0.765,0.613,0.937,False
19udLuHd7CD8XxrOmUaXPn,Cleopatra's Theme,Cleopatra,19,1998,249.2,-8.347,103.809,4.0,6.0,0.705,0.673,0.814,False
6VWFrHAnLDyNUEJbJvpkZA,Are You Jimmy Ray?,Jimmy Ray,18,1998,201.2,-5.707,99.083,4.0,10.0,0.75,0.914,0.673,False
1TjtrBIx7fPUBjDXL9svN1,Then What?,Clay Walker,18,1998,183.85333,-8.185,176.691,4.0,4.0,0.566,0.807,0.694,False
7miy73aP7NFhj8PL7V4VqM,Nobody Does It Better,Nate Dogg Featuring Warren G,18,1998,274.44,-8.16,92.06,4.0,0.0,0.736,0.561,0.122,True
5fpizYGbi5IQoEraj6FP0R,Intergalactic,Beastie Boys,18,1998,231.49333,-6.119,105.932,4.0,2.0,0.734,0.864,0.47,False
5Lwc3DTWzX6JaW2x2PZezt,I'm From The Country,Tracy Byrd,18,1998,213.97333,-3.93,129.542,4.0,2.0,0.687,0.898,0.952,False
3pi27Gt4NetgWmEMFOCjBQ,A Rose Is Still A Rose,Aretha Franklin,18,1998,266.66666,-7.551,175.814,4.0,8.0,0.631,0.793,0.826,False
2LflDhyBXVNrfmHxAayS3K,Foolish Games/You Were Meant For Me,Jewel,52,1997,340.66666,-16.457,131.397,4.0,5.0,0.296,0.0724,0.178,False
75HZ6Wxnw8xbgz6HU9kKCS,Barely Breathing,Duncan Sheik,50,1997,254.54668,-6.976,187.918,4.0,0.0,0.482,0.807,0.516,False
21jEuMn2lf37715rwjow2M,The Freshmen,The Verve Pipe,42,1997,269.46667,-9.312,99.562,4.0,1.0,0.571,0.505,0.276,False
3jDdpx9PMlfMBS5tOBHFm9,Return Of The Mack,Mark Morrison,40,1997,213.09306,-5.379,95.487,4.0,2.0,0.715,0.833,0.612,False
76YDsWGWezclVy9Z6sDGhf,Da' Dip,Freak Nasty,37,1997,237.0,-17.199,131.737,4.0,8.0,0.953,0.428,0.723,True
2OWzR8QoH7KaLtiN65v32x,Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,34,1997,195.69333,-9.949,127.767,4.0,5.0,0.537,0.413,0.22,False
3XorCFmcupSm5QS6hA9g4N,I Want You,Savage Garden,33,1997,232.06667,-6.44,106.101,4.0,7.0,0.628,0.871,0.615,False
5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,Toni Braxton,32,1997,270.33334,-8.4,110.021,4.0,2.0,0.625,0.426,0.112,False
2b29qJRy4asbQNFjPO96XC,"For You I Will (From ""Space Jam"")",Monica,32,1997,294.86667,-7.981,123.208,4.0,0.0,0.652,0.473,0.368,False
2RzJwBCXsS1VnjDm2jKKAa,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,31,1997,320.66666,-7.588,120.179,4.0,7.0,0.55,0.444,0.0438,False
3i6qNxyVgIdUZTTi5m25EM,Bitch,Meredith Brooks,30,1997,252.76,-5.953,96.328,4.0,9.0,0.617,0.886,0.645,False
3QHONiXGMGU3z68mQInncF,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,29,1997,301.52,-9.199,109.877,4.0,7.0,0.862,0.479,0.924,False
0idCpkJ2pspfAILbanmERu,Do You Know (What It Takes),Robyn,28,1997,221.29333,-4.439,200.102,4.0,3.0,0.635,0.74,0.857,False
3kVIFDE3G89I2RPVkiRaRj,Cupid,112,28,1997,252.26659,-11.219,175.562,4.0,8.0,0.685,0.38,0.87,False
7BD50ATrF3Vab5FQy7vtK8,How Do I Live,LeAnn Rimes,28,1997,266.97333,-7.989,128.303,4.0,2.0,0.577,0.462,0.258,False
1EM23A621Z0QyTlWKu7T1l,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),28,1997,231.16,-5.935,93.987,4.0,3.0,0.928,0.771,0.679,True
1nRwyxNsqCLeA17qR8Nfxx,Quit Playing Games (With My Heart),Backstreet Boys,27,1997,233.53333,-4.952,100.033,4.0,11.0,0.8,0.875,0.882,False
06TuMCjDEYjTOJScCRzmjf,Don't Let Go (Love),En Vogue,27,1997,291.88,-5.867,78.311,4.0,5.0,0.618,0.688,0.561,False
2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes,Babyface,26,1997,296.26666,-7.699,143.676,4.0,5.0,0.654,0.417,0.279,False
1nP6feYWJVpbO41aezFtm2,I Belong To You (Every Time I See Your Face),Rome,26,1997,273.26666,-11.034,117.846,4.0,0.0,0.759,0.337,0.329,False
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,26,1997,268.36,-6.576,102.026,4.0,7.0,0.64,0.864,0.701,False
7eKhvnkvfK4sSaflFafIne,Call Me,Le Click,25,1997,224.57333,-7.559,136.036,4.0,9.0,0.667,0.862,0.703,False
2MflYZf6aZzOxQWX0O7Brc,In My Bed,Dru Hill,25,1997,284.6,-7.395,118.11,4.0,6.0,0.714,0.37,0.334,False
683hRieVmYdAhVA1DkjSAk,ESPN Presents The Jock Jam,Various Artists,25,1997,304.96,-4.78,132.031,4.0,11.0,0.798,0.952,0.843,False
5EOGZmuU56m3fFhqr4HCLe,Invisible Man,98 Degrees,25,1997,283.26666,-10.452,89.904,4.0,9.0,0.694,0.552,0.573,False
13XNjh0UY5LBsICcoHUdxl,G.H.E.T.T.O.U.T.,Changing Faces,25,1997,264.96,-6.918,108.262,4.0,10.0,0.71,0.312,0.535,True
7kyMLaXepcGHIrsLqoiTB8,Ooh Aah... Just A Little Bit,Gina G,25,1997,203.12,-7.101,130.978,4.0,1.0,0.647,0.942,0.937,False
4mOxpj82q6n3EO7HBZCelX,Sunny Came Home,Shawn Colvin,25,1997,264.2,-8.05,167.812,4.0,11.0,0.558,0.579,0.403,False
2skmOCFU64Bg7Ytkgwliwe,All For You,Sister Hazel,25,1997,218.70667,-6.497,137.049,4.0,8.0,0.633,0.754,0.641,False
6YtkOhiHmf46w1noltVnF2,Naked Eye,Luscious Jackson,24,1997,280.69333,-10.962,131.022,4.0,4.0,0.737,0.657,0.76,False
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,23,1997,173.02667,-6.149,110.009,4.0,11.0,0.768,0.864,0.891,False
4SF1747p541umnykBp352Q,Nobody,Keith Sweat Featuring Athena Cage,22,1997,264.77332,-9.449,117.907,4.0,9.0,0.699,0.492,0.388,False
0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,Hanson,22,1997,268.65332,-6.335,104.879,4.0,9.0,0.683,0.937,0.619,False
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,22,1997,257.4,-4.506,104.536,4.0,6.0,0.845,0.884,0.904,True
7KvSuH86lIT2aTl9PBCAfd,6 Underground,Sneaker Pimps,22,1997,228.84,-8.635,169.938,4.0,1.0,0.587,0.687,0.402,False
42OhQBFNIbMyxRGxyPOvQA,Not Tonight,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",21,1997,252.52,-10.162,99.429,4.0,6.0,0.854,0.602,0.592,False
1yTQ39my3MoNROlFw3RDNy,Say You'll Be There,Spice Girls,21,1997,235.97333,-6.22,107.022,4.0,1.0,0.726,0.676,0.76,False
2ck13qfgRZ1msyEJlDqzvk,Where Have All The Cowboys Gone?,Paula Cole,21,1997,263.65332,-6.182,129.023,4.0,11.0,0.588,0.826,0.62,False
1Inq5p7LPUNq1W40hvTD7h,That's Right,DJ Taz Featuring Raheem The Dream,20,1997,372.49332,-12.854,135.09,4.0,6.0,0.827,0.678,0.896,True
5XpcWuM4N62zYnCRgyziAu,Do You Like This,Rome,20,1997,292.16,-12.244,107.963,4.0,9.0,0.76,0.284,0.108,False
55MW5FDncO7dP8SE5fYboa,Just Another Day,John Mellencamp,20,1997,207.89333,-5.674,144.145,4.0,0.0,0.715,0.738,0.896,False
7HDWE2Ib7cjkhzULV4K8y3,It's No Good,Depeche Mode,20,1997,358.52,-6.48,99.107,4.0,10.0,0.603,0.756,0.184,False
503sFkc8Y2eyGnM6cu8kHm,It's Your Love,Tim McGraw With Faith Hill,20,1997,227.33333,-8.588,144.366,4.0,7.0,0.474,0.528,0.364,False
3VmMPFCqLlbELgN5hne7nu,"It's Alright, It's Ok",Leah Andreone,20,1997,265.13333,-5.838,110.022,4.0,0.0,0.734,0.67,0.656,False
1JmeJIl1Ef7asaGgIN05Ze,"Don't Wanna Be A Player (From ""Booty Call"")",Joe,20,1997,307.16,-5.675,81.736,4.0,8.0,0.509,0.547,0.878,False
2P3cEaLNB0qczz4BDB7Mxc,Don't Stop Movin',Livin' Joy,20,1997,319.86667,-7.527,129.98,4.0,9.0,0.739,0.737,0.864,False
36AWdhZIGLUTkWpJDhe7va,2 Become 1,Spice Girls,20,1997,241.02667,-7.878,143.969,4.0,6.0,0.645,0.665,0.704,False
1q3C05jegoKRuU1biZtVxv,What's On Tonight,Montell Jordan,20,1997,276.65332,-11.535,111.806,4.0,5.0,0.826,0.447,0.434,False
4iIba3ZoAxi5TrDs11O5ZO,Up Jumps Da Boogie,Magoo And Timbaland,20,1997,300.41333,-9.666,75.008,4.0,6.0,0.873,0.601,0.645,True
7KwZNVEaqikRSBSpyhXK2j,Hypnotize,The Notorious B.I.G.,20,1997,229.82668,-3.439,93.941,4.0,9.0,0.901,0.697,0.67,True
6FRtjadDsEhZIQIlh1loEM,To The Moon And Back,Savage Garden,20,1997,341.06668,-7.369,104.101,4.0,0.0,0.584,0.76,0.325,False
7BDQ7lfI6JBLDr7ucZcScv,Here's Your Sign (Get The Picture),Bill Engvall With Special Guest Travis Tritt,20,1997,220.17332,-6.605,178.068,4.0,7.0,0.586,0.936,0.732,False
1OCFE38LYUf22diBKJ8Z4W,Gotham City,R. Kelly,20,1997,285.68,-5.519,135.793,4.0,8.0,0.725,0.634,0.452,True
3hS5RCp5EE1wUiiE7f8dM1,"Go The Distance (From ""Hercules"")",Michael Bolton,20,1997,280.64,-8.141,125.892,4.0,2.0,0.363,0.435,0.148,False
4xjGqrxavGBW8RldcCDBA8,I Love Me Some Him/I Don't Want To,Toni Braxton,20,1997,306.93332,-8.959,127.846,4.0,2.0,0.742,0.358,0.578,False
6gNirx6Z1I2gtIZ3o9CaNP,Until I Find You Again,Richard Marx,20,1997,264.93332,-7.912,148.233,4.0,0.0,0.443,0.484,0.0849,False
4eDCsyIHTSu3cQZ5wDIyP7,Get It Together,702,20,1997,291.4,-11.367,114.061,4.0,10.0,0.791,0.186,0.317,False
0t6DAi9KEiaWOtgTTXGhD2,Everyday Is A Winding Road,Sheryl Crow,20,1997,256.0,-8.285,112.955,4.0,6.0,0.629,0.673,0.718,False
2vytyWClpsahqcL6NibSE3,Gangstas Make The World Go Round,Westside Connection,20,1997,272.83447,-8.22,180.389,4.0,9.0,0.754,0.575,0.561,True
5nRBw0eIbbXWn5zCoSc5aL,I Say A Little Prayer,Diana King,20,1997,211.53333,-5.074,125.958,4.0,4.0,0.69,0.889,0.538,False
4eI8okfmurpexL41RdjkGA,For You,Kenny Lattimore,20,1997,237.2,-11.796,137.681,4.0,4.0,0.626,0.42,0.498,False
2vhzLqIcXvjjBV2InAa3My,I Wanna Be There,Blessid Union Of Souls,20,1997,270.02667,-7.291,140.481,4.0,7.0,0.506,0.657,0.496,False
6igXETl1zKir06CA7NWYo2,"Let It Go (From ""Set It Off"")",Ray J,20,1997,293.12872,-5.081,93.026,4.0,0.0,0.853,0.515,0.859,False
2kp0HkwA1v8WcmCwYqm7DO,Thinking Of You,Tony Toni Tone,20,1997,238.8,-6.96,85.438,4.0,11.0,0.789,0.599,0.66,False
6Ag4SYLUGFdnJrCwUIb4mT,I'll Be,Foxy Brown Featuring Jay-Z,20,1997,178.6,-8.987,105.982,4.0,11.0,0.855,0.614,0.495,True
1auX4gkGe7hbrOH0BXdpV4,Firestarter,The Prodigy,20,1997,279.8,-5.098,141.507,4.0,11.0,0.545,0.948,0.355,False
4z1IYRhVpbLCBaqZXYIl66,When I Die,No Mercy,20,1997,269.30667,-14.382,147.859,4.0,1.0,0.733,0.354,0.816,False
7k3sn5TIQ3qRVJ8FPTG9kx,Let Me Clear My Throat,DJ Kool,20,1997,290.16,-7.154,103.145,4.0,7.0,0.697,0.901,0.535,False
,Can U Feel It,3rd Party,20,1997,,,,,,,,,False
3UBItNVbFQiVC5hBQlBvnr,Your Woman,White Town,20,1997,259.89334,-9.118,102.642,4.0,5.0,0.815,0.605,0.795,False
2mh6vBBled0iSZ56uJju2A,A Little Bit Of Ecstasy,Jocelyn Enriquez,20,1997,248.0,-7.64,130.012,4.0,6.0,0.495,0.764,0.691,False
0gsl92EMIScPGV1AU35nuD,All By Myself,Celine Dion,20,1997,312.30667,-10.005,118.515,4.0,11.0,0.344,0.325,0.0775,False
13vDH7LlES2hajU7yR07Mz,One More Time,Real McCoy,20,1997,238.70667,-11.367,133.117,3.0,5.0,0.671,0.862,0.855,False
7GsoUeI9DtaTSjJHenyCNP,Alone,Bee Gees,20,1997,290.06668,-5.084,110.016,4.0,2.0,0.639,0.792,0.748,False
3IZXUxoL1Q7yUj5mh3Tmqp,Silent All These Years,Tori Amos,20,1997,251.2264,-14.687,128.06,4.0,4.0,0.484,0.158,0.296,False
68scrpEYQeO5B0OqAr2w9h,Someone,SWV (Featuring Puff Daddy),20,1997,246.26666,-9.275,173.956,4.0,7.0,0.673,0.601,0.811,False
6dubSkmTrXTLqm24ldMX5s,You Bring Me Up,K-Ci & JoJo,20,1997,263.69333,-3.935,90.894,4.0,11.0,0.763,0.692,0.746,False
6uWez0py1zc17F7hjp7jIt,"C U When U Get There (From ""Nothing To Lose"")",Coolio Featuring 40 Thevz,20,1997,311.04,-7.307,91.179,4.0,3.0,0.76,0.585,0.455,True
1yzY2f1TONLTAjgkXygH24,Never Make A Promise,Dru Hill,20,1997,326.84,-8.162,113.236,4.0,9.0,0.731,0.465,0.448,False
4C1F2wkwri8EVTKoB24PbW,Sweet Sexy Thing,Nu Flavor Featuring Roger,20,1997,285.76,-7.541,103.179,4.0,1.0,0.824,0.574,0.781,False
4ISp82TYvp9G3HTA2dPzQu,"Look Into My Eyes (From ""Batman & Robin"")",Bone Thugs-N-Harmony,20,1997,259.8,-5.898,144.043,4.0,10.0,0.775,0.598,0.597,True
5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,Mr. President,20,1997,218.73334,-5.414,100.021,4.0,1.0,0.832,0.838,0.965,False
47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,Usher,19,1997,219.12,-7.577,164.088,4.0,5.0,0.761,0.639,0.922,False
3sFOja0FKurzewYUvySXRT,My Baby Daddy,B-Rock & The Bizz,19,1997,214.13333,-6.952,135.045,4.0,8.0,0.846,0.841,0.65,False
3h94vp5QyqopAwVolKhM5l,Havana,Kenny G,19,1997,440.4,-12.372,113.075,4.0,0.0,0.403,0.328,0.291,False
7L6ltzifwphuvgAjKQH4Y7,Come On,Billy Lawrence Featuring MC Lyte,19,1997,247.06032,-10.019,94.418,4.0,7.0,0.767,0.451,0.725,False
4Na2HfNSr58chvfX69fy36,On & On,Erykah Badu,19,1997,144.0,-4.589,139.943,4.0,10.0,0.915,0.453,0.287,True
2wxO3ZydJTZRi4Bbc02q7i,Smile,Scarface Featuring 2Pac & Johnny P,19,1997,300.6,-9.93,77.871,4.0,5.0,0.7,0.402,0.499,True
2mkdZTHKimOJ86Hg0RWSKc,Free,Ultra Nate,19,1997,233.29333,-6.096,124.97,4.0,8.0,0.755,0.914,0.736,False
5uC1sC1OmVKfU0m5opiY25,I Shot The Sheriff,Warren G,19,1997,250.24,-9.213,91.444,4.0,10.0,0.859,0.68,0.753,True
7sZrgx3rQTRjLHsGT8B9Yu,Have A Little Mercy,4,19,1997,282.82666,-8.511,102.021,4.0,0.0,0.628,0.575,0.269,False
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,BLACKstreet (Featuring Dr. Dre),19,1997,304.6,-4.674,88.634,4.0,1.0,0.867,0.646,0.67,False
1W9F8VPigP4dYlg1apN0gl,Big Daddy,Hev-D,19,1997,249.2,-8.266,178.391,4.0,10.0,0.756,0.521,0.591,False
1kwNHkKXJ4c4MchgATAOBJ,"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,19,1997,241.96,-11.52,119.804,4.0,1.0,0.434,0.268,0.121,False
4MTHIKGWNTBoubzDMkXFfa,I Can Love You,Mary J. Blige,19,1997,286.4,-7.165,174.213,4.0,7.0,0.635,0.614,0.736,False
7bYgb2MIxaAI6LAwN78qQs,Insomnia,Faithless,19,1997,214.26666,-7.246,127.111,4.0,7.0,0.722,0.852,0.472,False
5Ds0VGkTSQ1jf4KzLUpZPb,Change The World,Eric Clapton,19,1997,234.86667,-8.8,96.895,4.0,9.0,0.721,0.558,0.542,False
7GuLQiPvQbfzP0kqcvgIQQ,Desperately Wanting,Better Than Ezra,18,1997,277.49332,-5.289,99.92,4.0,0.0,0.494,0.913,0.478,False
00FR9VQ0uzF4NNxVKKiMz2,Full Of Smoke,Christion,18,1997,289.22668,-8.747,145.461,3.0,1.0,0.389,0.616,0.716,False
1pKYYY0dkg23sQQXi0Q5zN,Around The World,Daft Punk,18,1997,429.53333,-5.311,121.294,4.0,7.0,0.956,0.795,0.841,False
5f2wSctNJlAOUAaRxQAcoM,Follow You Down/Til I Hear It From You,Gin Blossoms,46,1996,227.70667,-8.736,155.832,4.0,4.0,0.49,0.883,0.684,False
2PsHIonOTmX6bSrzIJSjyS,Nobody Knows,The Tony Rich Project,44,1996,306.93332,-9.432,176.088,4.0,5.0,0.64,0.433,0.25,False
2QLEN3RVunMas7j0PHjeAT,C'mon N' Ride It (The Train),Quad City DJ's,42,1996,451.44,-4.933,135.988,4.0,6.0,0.843,0.959,0.923,False
0yx00RNuvZY5Vn8nlpUnMk,"Insensitive (From ""Bed Of Roses"")",Jann Arden,40,1996,255.89333,-9.931,178.669,4.0,2.0,0.512,0.429,0.332,False
4vDBJeeQCbhP9FaPPMsYkY,Give Me One Reason,Tracy Chapman,39,1996,268.33334,-10.016,100.22,4.0,11.0,0.608,0.419,0.602,False
6B618H5CuCdEzcVs0NKTlt,Counting Blue Cars,Dishwalla,39,1996,291.90668,-4.361,100.225,4.0,11.0,0.454,0.79,0.362,False
0trlOlkudbHOl211uYkM6W,Macarena,Los Del Mar,36,1996,232.29333,-13.299,103.2,4.0,1.0,0.874,0.539,0.932,False
4oaj36KzXRgDg4McgcTsZK,Macarena (Bayside Boys Mix),Los Del Rio,36,1996,249.38231,-12.561,103.018,4.0,8.0,0.927,0.721,0.965,False
5Hz6aGrZZizNBoJ6kE6Rqi,Wonder,Natalie Merchant,34,1996,266.0078,-5.577,115.142,4.0,1.0,0.719,0.739,0.603,False
1waLmkUyMq0M5ACmf5SG7q,Missing,Everything But The Girl,34,1996,236.29333,-9.389,123.488,4.0,9.0,0.723,0.721,0.646,False
28UMiBhn383n9S7GL4tsxD,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,33,1996,273.66666,-9.883,119.919,4.0,1.0,0.615,0.467,0.177,False
