,title,artist,count,year,id
3321,Now That We Found Love,Heavy D & The Boyz,22,1991,1KONmY3enP3r3nIPQidWAy
3322,(Everything I Do) I Do It For You,Bryan Adams,22,1991,6eBK3edMW7bEzecF1eCezc
3323,Hold You Tight,Tara Kemp,22,1991,0otWaD7P1jqYsb0qSHNo6J
3324,This House,Tracie Spencer,21,1991,10JIQ4VbdRMlqvSJGvi7El
3325,Running Back To You,Vanessa Williams,21,1991,28zaRfdizHTtqqUXJWZjtb
3326,All The Man That I Need,Whitney Houston,21,1991,07M76e7IXxYdnC1BBiJxEX
3327,Baby Baby,Amy Grant,21,1991,3IDsegNBHC4pjGCOMTQYlU
3328,Do Anything,Natural Selection,21,1991,5nNwxsg6vS3pKcLNcAvRWP
3329,Temptation,Corina,21,1991,6WCJyL4KetAqEZYhRq5S3f
3330,Losing My Religion,R.E.M.,21,1991,31AOj9sFz2gM0O3hMARRBx
3331,I Can't Wait Another Minute,Hi-Five,21,1991,4ft27P0ZmkRjYkAivwE9uJ
3332,Place In This World,Michael W. Smith,21,1991,5EFy628DSPL8FpuOLavfCl
3333,Hole Hearted,Extreme,20,1991,1cItNpcJskTVETprljc7HV
3334,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,20,1991,5hWdgGVcfTeLPAiHM6EZG9
3335,Here We Go,C+C Music Factory/F. Williams,20,1991,7Aw400xYfxX0tDLC4dV7CI
3336,Don't Want To Be A Fool,Luther Vandross,20,1991,2rgMQNOF91LdmJClQAgqW9
3337,How Can I Ease The Pain,Lisa Fischer,20,1991,24LlWhWXorT9R81J2vaA9H
3338,For You,The Outfield,20,1991,57OfvZ1HFFTWQltTgdyj6N
3339,Everybody Plays The Fool,Aaron Neville,20,1991,6VthESmOYTaHBh1g0pacba
3340,Cry For Help,Rick Astley,20,1991,5SmA539btynYIuTdSe8rzP
3341,Just Want To Hold You,Jasmine Guy,20,1991,3V2FaMOqjUyOwSMm5xmKQo
3342,I Adore Mi Amor,Color Me Badd,20,1991,05R2lE5g9hnaSmxIrUl3C0
3343,Get Here,Oleta Adams,20,1991,1KT3ndndHOGXePgC4o0Jq9
3344,Romantic,Karyn White,20,1991,1eDCizNe4EQMj7okkjIeXo
3345,Touch Me (All Night Long),Cathy Dennis,20,1991,1XF7umKqStpKnL2d2YZ53V
3346,The One And Only,Chesney Hawkes,20,1991,5o5U2r5F3ojvkhLSqRbY1Y
3347,Something To Talk About,Bonnie Raitt,20,1991,6Ceejf3zBXvAhIY9DbP1Pr
3348,Where Does My Heart Beat Now,Celine Dion,20,1991,0S7Vv5am0xbAXgJ2RFQR8S
3349,Too Many Walls,Cathy Dennis,20,1991,3lQrGsSzg5C38sqsza5C3E
3350,Rush Rush,Paula Abdul,19,1991,015qd1I4v00JIoK7yOUgKC
3351,I've Been Thinking About You,Londonbeat,19,1991,02KLiEs31kxh1krQJezlTL
3352,"Just The Way It Is, Baby",The Rembrandts,19,1991,35keiknicSk7ZiEl1Wa4Hg
3353,Joyride,Roxette,19,1991,4wj8ppW6nJ5hYlgfeJNBn2
3354,I Don't Wanna Cry,Mariah Carey,19,1991,1hFtJ5rV3aAm58ErijHdFO
3355,Every Heartbeat,Amy Grant,19,1991,55lX3vm1G35mUpawXHK5Te
3356,Real Real Real,Jesus Jones,19,1991,5gbPzqSC9MFfkeM3L06Imy
3357,It Ain't Over 'til It's Over,Lenny Kravitz,19,1991,6VnpKLtfNH4Dk09YSGPSyR
3358,Someday,Mariah Carey,19,1991,6TSM5vkz0WzyZsNAKKYDcw
3359,Enter Sandman,Metallica,19,1991,3VqHuw0wFlIHcIPWkhIbdQ
3360,Wicked Game,Chris Isaak,19,1991,7w5AOd6HrDIHewHfpABEss
3361,Show Me The Way,Styx,19,1991,2upjcGvuiTCGSaGPZZ2dtD
3362,Coming Out Of The Dark,Gloria Estefan,19,1991,5x9MJycRilBm2SNavzt9yF
3363,3 A.M. Eternal,The KLF,19,1991,6Plvc2Me6ZjQuwfr2x0xYQ
3364,Hard To Handle,The Black Crowes,19,1991,05NYcsjJwOYq4jIiKPVj9p
3365,Together Forever,Lisette Melendez,19,1991,2JejWNHxYQ71rwoJnERnZP
3366,You're In Love,Wilson Phillips,19,1991,5KNbCF0FpIWuPE8x6bhGgw
3367,Let's Talk About Sex,Salt-N-Pepa,19,1991,6hTBP6QLwJdxbKyLlLXrGo
3368,Emotions,Mariah Carey,18,1991,0cELvuwJW1acISUHYB6suj
3369,Rico Suave,Gerardo,18,1991,6FfdQJ9HJcJAvsPVIyoGZ5
3370,Around The Way Girl,LL Cool J,18,1991,6jL1SnyXcXiKOmw4M2RnmT
3371,Strike It Up,Black Box,18,1991,742hY2twqAjwNYnKkQdilj
3372,Fading Like A Flower (Every Time You Leave),Roxette,18,1991,7qSd3WHSPUtmt6c36pwJaY
3373,I Touch Myself,Divinyls,18,1991,6oNvmplQGUkmAh441Teows
3374,Summertime,D.J. Jazzy Jeff & The Fresh Prince,18,1991,20XdEFyaUR9C7aDIdq2OAd
3375,Written All Over Your Face,The Rude Boys,18,1991,
3376,Sadeness Part 1,Enigma,18,1991,3MVm36ouM56jbP5rORxbVy
3377,Piece Of My Heart,Tara Kemp,18,1991,1jRAg7uqdsm5VYKKeEVKVd
3378,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,18,1991,7eheoW4hxrH51ww2QePVwF
3379,Power Of Love/Love Power,Luther Vandross,18,1991,6ep87j7rt6j8Fok55N9NOs
3380,Rhythm Of My Heart,Rod Stewart,18,1991,6pceknxOgA22HKs99yPEm1
3381,"Time, Love And Tenderness",Michael Bolton,18,1991,3efqNhyZjnIX2Pnu4Jx8dq
3382,Unforgettable,Natalie Cole,17,1991,2MVQbDuhVs2muWFURtIdNb
3383,I'll Do 4 U,Father M.C.,17,1991,13LaMFuIrBYRMwfO5pPdU0
3384,Waiting For Love,Alias,17,1991,5TS6P84uJYubgKr2QTU1fk
3385,I Wonder Why,Curtis Stigers,17,1991,04jNbL6I5ZPLYKKlL08Z8Z
3386,Walk Through Fire,Bad Company,17,1991,1zaBFb0dqWbGbeDNCn4Czz
3387,O.P.P.,Naughty By Nature,17,1991,1k28sDTLOz942qa3wEtMQE
3388,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,17,1991,6hca73V4uCdpivMbukjMZL
3389,Silent Lucidity,Queensryche,17,1991,6OSyCAmXT4Gkd3OQ2aPOaF
3390,Playground,Another Bad Creation,17,1991,1rJpT4AoSEMTngT6mSZw36
3391,P.A.S.S.I.O.N.,Rhythm Syndicate,17,1991,
3392,The Motown Song,Rod Stewart,17,1991,6SxbEd5bMcRwgYwlBJ3aT0
3393,Love Is A Wonderful Thing,Michael Bolton,17,1991,2LCIRBYUBMFy9hL81qthi1
3394,Never Gonna Let You Down,Surface,17,1991,4V0s4tCAluvZWPEAIodihi
3395,More Than Ever,Nelson,17,1991,4nDjw5rDm2H7dIvEyrIABn
3396,Gypsy Woman (She's Homeless),Crystal Waters,16,1991,1SShxVVBeZBCY7WddnksPz
3397,Going Through The Motions,Aftershock,16,1991,
3398,She Talks To Angels,The Black Crowes,16,1991,5NK8jad728pj6YeqM5VJD4
3399,You Don't Have To Go Home Tonight,The Triplets,16,1991,6fQ8nyAK4ZhoCif58okkns
3400,Hold On,Wilson Phillips,50,1990,4VZDv8sASBS8UruUBGTFdk
3401,Unchained Melody,The Righteous Brothers,32,1990,2qhASBzpbFhPRtrnZ5lLnz
3402,Heart Of Stone,Cher,30,1990,2j8ThleRVt1A8zKIs2B4D1
3403,Sending All My Love,Linear,27,1990,6zNPPFFrxmhpTQejOn1Wm1
3404,Close To You,Maxi Priest,27,1990,33I3oS8UkebR3KRvqxD9X0
3405,(Can't Live Without Your) Love And Affection,Nelson,26,1990,3JjY2L2bqql54j1SjnjQ23
3406,Poison,Alice Cooper,26,1990,5XcZRgJv3zMhTqCyESjQrF
3407,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,25,1990,6kvoHl80mfCVTv7XnZkjQn
3408,Tic-Tac-Toe,Kyper,25,1990,4WqIpnqW9EvBXlT4jJFa0M
3409,Here And Now,Luther Vandross,25,1990,042pmCix7CPth3l3X28jl1
3410,Mentirosa,Mellow Man Ace,24,1990,3P6fS71hWhZvOnnxQojJ0Z
3411,Vogue,Madonna,24,1990,27QvYgBk0CHOVHthWnkuWt
3412,Enjoy The Silence,Depeche Mode,24,1990,0yp3TvJNlG50Q4tAHWNCRm
3413,"King Of Wishful Thinking (From ""Pretty Woman"")",Go West,24,1990,0gXTCSzaCOzNoRb9FeE62N
3414,"Cradle Of Love (From ""Ford Fairlane"")",Billy Idol,24,1990,5TSANSqPTD6nBG0NSJWmVB
3415,Black Velvet,Alannah Myles,24,1990,1KU5EHSz04JhGg3rReGJ0N
3416,Rub You The Right Way,Johnny Gill,23,1990,40xz60ciGIpsRtDqRfPKBE
3417,The Humpty Dance,Digital Underground,23,1990,0YEC3pNS0uIKvZb5u4lgsu
3418,I Wanna Be Rich,Calloway,23,1990,5bqNu0YfNOZpgl34bcJiFQ
3419,Oh Girl,Paul Young,23,1990,0YqhqbLNpfQetrwuLaVTiK
3420,Can't Stop,After 7,23,1990,3yEEVvIZte7i4ImYSnuFqr
3421,I Don't Have The Heart,James Ingram,22,1990,5In7xBveNACCRX2uWNoPuW
3422,Release Me,Wilson Phillips,22,1990,1rIy3lkFJnMsTLZpxFmYU8
3423,No More Lies,Michel'le,22,1990,1Oz5bcZyzhiaEa3F06EiPY
3424,Just A Friend,Biz Markie,22,1990,1MQCTOWVfy4PcuBXkBsHVB
3425,Do Me!,Bell Biv DeVoe,22,1990,3an1aoJKoBXJKoIfdDbVwf
3426,The Power,Snap!,22,1990,0gRhXiFgrIz8OfSW4up1k1
3427,Something Happened On The Way To Heaven,Phil Collins,22,1990,4ziqqoW1o3P5EhNqK6CPb1
3428,All Around The World,Lisa Stansfield,22,1990,1DapqOfkDAQCiKnvfwKo0g
3429,Vision Of Love,Mariah Carey,22,1990,0gLQ6jhJsyYfl7PrD1RZ7X
3430,The Ballad Of Jayne,L.A. Guns,22,1990,0gTEvnqaTPmrDvzbKZtQuw
3431,If U Were Mine,The U-Krew,22,1990,
3432,"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,21,1990,1sUTfgduT0WIQO8kXKXxLC
3433,Girls Nite Out,Tyler Collins,21,1990,
3434,The Heart Of The Matter,Don Henley,21,1990,7jZ4UZAmg006Qx3rVuF7JI
3435,Epic,Faith No More,21,1990,4ReyTz0y3TGkX48wO3Llot
3436,Make You Sweat,Keith Sweat,21,1990,08R1hMx1ARs5s9ZkscPnnu
3437,Expression,Salt-N-Pepa,21,1990,1lXs8UWoQr7wMjHdxQI2XA
3438,House Of Pain,Faster Pussycat,21,1990,46Qy1xAr2K7rylRYwdQ6Gw
3439,Ready Or Not,After 7,21,1990,4xE6Vrfv6sm4jkr8mF0SNp
3440,Nothing Compares 2 U,Sinead O'Connor,21,1990,5GHY1DFWKz3Prg2V0Iodqo
3441,Don't Wanna Fall In Love,Jane Child,21,1990,6eozUVzr02EXMji1vuxgiP
3442,Love Will Lead You Back,Taylor Dayne,20,1990,3HLgjHYaEhKFvV4SSvI9Te
3443,Opposites Attract,Paula Abdul (Duet With The Wild Pair),20,1990,7z38bideBRvGAgjXe2SECm
3444,I'll See You In My Dreams,Giant,20,1990,5Pr7EYxfxsduely39MZBvF
3445,All I Wanna Do Is Make Love To You,Heart,20,1990,5YjKdeES9QRJ8NmF4Xc8pV
3446,Have You Seen Her,M.C. Hammer,20,1990,2lvk6CUSHz4j8huQ25gH54
3447,Giving You The Benefit,Pebbles,20,1990,2nNKXDFRz6cog1kolC3efq
3448,"Whole Wide World (From ""True Love"")",A'me Lorain,20,1990,
3449,Get Up! (Before The Night Is Over),Technotronic,20,1990,2MOOJh1xUgND4rLjB6h4jY
3450,If Wishes Came True,Sweet Sensation,20,1990,5gAdATsfINRIljv4LbrKX2
3451,Joey,Concrete Blonde,20,1990,04UWtAIMwi67MG8uHwYqgK
3452,Do You Remember?,Phil Collins,19,1990,3TLtCHUaiMHcQcJVGVW2p2
3453,Everybody Everybody,Black Box,19,1990,6wBMTv8yTiNh50fqTkT0JC
3454,Unskinny Bop,Poison,19,1990,1Z6lKdYhwp8WYoBqGCKxlM
3455,Dirty Cash (Money Talks),The Adventures Of Stevie V,19,1990,3lcUQs5nyrjoHpQR9Vo2aA
3456,When I'm Back On My Feet Again,Michael Bolton,19,1990,47SOobTLWvyZpUfpmuUARJ
3457,I'll Be Your Everything,Tommy Page,18,1990,4K0fYuC7qJx5P7Yh0Ch2zo
3458,Feels Good,Tony Toni Tone,18,1990,4cRR2gUTOerkUOW5iZpm91
3459,How Can We Be Lovers,Michael Bolton,18,1990,0ZUjPkZKjzRi6bgIuJovfY
3460,La Raza,Kid Frost,18,1990,3zCg6CUmhxHukbUs0nd7ar
3461,Fly To the Angels,Slaughter,18,1990,1KkKFxAOb4kDpWH8IeLa7A
3462,Dangerous,Roxette,18,1990,7LwsqxyIqOCF9vbdHmdIvT
3463,Here We Are,Gloria Estefan,18,1990,4asTNYhhrp323lLp81KIKQ
3464,I'll Be Your Shelter,Taylor Dayne,18,1990,4hbXvRJfgctBgz7PVBtWQu
3465,Knockin' Boots,Candyman,18,1990,4bvqOj9QiH6qKecLiefKst
3466,Could This Be Love,Seduction,18,1990,3vlhjgeKW3u1Fjzf6JiJvo
3467,Romeo,Dino,18,1990,7xez8LRby1hw2nBvse9E9e
3468,Whip Appeal,Babyface,18,1990,4D13ulAZI1V7PG7Zg1Ar7r
3469,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,18,1990,3Mn0WiIUimQrekCDxzaCGV
3470,Roam,The B-52s,18,1990,5fqcIHU6DhQtFKVO5XSdQs
3471,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,18,1990,
3472,"Baby, It's Tonight",Jude Cole,18,1990,0Cnb92tJbXRrqi1FhfyPpY
3473,Possession,Bad English,17,1990,4c9pXEaHBDpQT2HnXOUult
3474,Sometimes She Cries,Warrant,17,1990,0m5RdyFFcOKhut3sGkeWHG
3475,Ice Ice Baby,Vanilla Ice,17,1990,3XVozq1aeqsJwpXrEZrDJ9
3476,Escapade,Janet Jackson,17,1990,5HAv1Ckfe50DUjv8ghwTrz
3477,Bad Of The Heart,George LaMond,17,1990,4XZxZXXdpclvC2BkbKtENJ
3478,Come Back To Me,Janet Jackson,17,1990,0NSSqYISjnav81CEn6EgBY
3479,I Wish It Would Rain Down,Phil Collins,17,1990,4F2t297QK40XFcIHqkmLHs
3480,Sacrifice,Elton John,17,1990,0e3yhVeNaTfKIWQRw9U9sY
3481,Time After Time,Timmy T.,17,1990,3InJMK7ZeMJ5s9O7TNJFxK
3482,Cherry Pie,Warrant,17,1990,18ESXa5mEm1V4Pkt5GSXWx
3483,Hippychick,Soho,17,1990,6KnNSH6Os9TgxmOeRuSsme
3484,U Can't Touch This,M.C. Hammer,17,1990,1B75hgRqe7A4fwee3g3Wmu
3485,Without You,Motley Crue,17,1990,4HcBshqrvH5tD8Cz3xkmKl
3486,Forever,KISS,17,1990,2o4u19nlQWOGg5mLanT7Pg
3487,More Than Words Can Say,Alias,17,1990,1EB3Z38oKDKVp4K2yEO2dl
3488,Price Of Love,Bad English,17,1990,56y9EmjGAAejQ6QX9blIGI
3489,What It Takes,Aerosmith,17,1990,2fAYTT9kcUm8tnUrhD80sC
3490,Across The River,Bruce Hornsby & The Range,16,1990,72vw18TcgD8jmJvBr9qaVZ
3491,A Girl Like You,The Smithereens,16,1990,4qz8PpznLcX5AtoUusIiAh
3492,Turtle Power,Partners In Kryme,16,1990,25usUtSavyWTxx0UqPoxq7
3493,I Go To Extremes,Billy Joel,16,1990,16LYB0chkPiblx33djiNTt
3494,Groove Is In The Heart,Deee-Lite,16,1990,2He3NOyqtLNE3RQPpeDdSb
3495,This Old Heart Of Mine,Rod Stewart With Ronald Isley,16,1990,1JJNgkcjMOBk8py4nUmxTw
3496,The Way You Do The Things You Do,UB40,16,1990,6ozp716QFraV8OrewK6ln4
3497,We're All In the Same Gang,The West Coast Rap All-Stars,16,1990,
3498,Heartbeat,Seduction,16,1990,3PFFwk0K0TrFmBC9ZEZaeg
3499,Alright,Janet Jackson,16,1990,63W4sfeRTTiNKFLAzUJHFe
3500,Love Song,The Cure,31,1989,3vo3Nvj3DCiMg3e61oy8js
3501,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,28,1989,2Pxqs0WmxxHTV5QaTdmt3Q
3502,One,Metallica,28,1989,0LAcM6I7ijW4VVW0aytl1t
3503,Once Bitten Twice Shy,Great White,26,1989,07nxmAxwhY51juyImllKD2
3504,I Like It,Dino,25,1989,1UHXwhhhyyikWEa3h79sNF
3505,Girl You Know It's True,Milli Vanilli,25,1989,6CTnIURom7GvzLqXuFHrXA
3506,Buffalo Stance,Neneh Cherry,24,1989,3XWgwgbWDI56mf1Wl3cLzb
3507,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),24,1989,43thLwzSasUUZEYjYPeJh3
3508,Thinking Of You,SaFire,23,1989,
3509,Where Are You Now?,Jimmy Harnen With Synch,23,1989,
3510,If I Could Turn Back Time,Cher,23,1989,6mYrhCAGWzTdF8QnKuchXM
3511,Bust A Move,Young M.C.,23,1989,3IeCYkdKI55mNMl2o4vX0k
3512,If You Don't Know Me By Now,Simply Red,22,1989,7DFawVSjI88xR9mjnWwURg
3513,Girl I'm Gonna Miss You,Milli Vanilli,22,1989,122vb6LtwACmfBIWpwmN1w
3514,Angel Eyes,The Jeff Healey Band,22,1989,5TdObYbAfMpkmlRmd9UsFj
3515,She Drives Me Crazy,Fine Young Cannibals,22,1989,4d6eqRtpDX7tydHJGDZUBQ
3516,Cold Hearted,Paula Abdul,21,1989,6jrp8qBMJO6vhAeYVAsdk9
3517,Secret Rendezvous,Karyn White,21,1989,4aYOQDyN2wTOlt2mRQ6zef
3518,I'll Be There For You,Bon Jovi,21,1989,07HqIg8BnB1lJElnw2ZiSR
3519,Forever Your Girl,Paula Abdul,21,1989,0lmS0Wofcv7B7uFYssSKta
3520,"Rock On (From ""Dream A Little Dream"")",Michael Damian,21,1989,6e3O5XkMEhMAatdKnOlZPh
3521,Every Little Step,Bobby Brown,21,1989,0s6e7ZafqOAUBDoQYGmxrc
3522,I'll Be Loving You (Forever),New Kids On The Block,21,1989,1cy5US2dffz6QGBAIzOGkq
3523,(You're My One And Only) True Love,Seduction,21,1989,0symbiCfmFvJDJgR6y8gkf
3524,Right Here Waiting,Richard Marx,21,1989,4LFwNJWoj74Yd71fIr1W8x
3525,Baby Don't Forget My Number,Milli Vanilli,21,1989,3t4EJY6cTsb6FyP1EQzajK
3526,My Heart Can't Tell You No,Rod Stewart,20,1989,6ektpnOn2Df6kOdKSWIe0n
3527,Second Chance,Thirty Eight Special,20,1989,
3528,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),20,1989,7upgDi9C0pQn9HZzGfksJq
3529,Toy Soldiers,Martika,20,1989,4jh9olf0OKCokpzxSyLeJx
3530,So Alive,Love And Rockets,20,1989,7pfP8Z9M9KRUtzTLcnjem5
3531,Don't Shut Me Out,Kevin Paige,20,1989,0AuDfYjzzablkkCHFhAxso
3532,When I Looked At Him,Expose,20,1989,3AkbIT2UydYAB1FkwIaiiB
3533,18 And Life,Skid Row,20,1989,3620P9KJS2PDebJ9ABFitc
3534,"On Our Own (From ""Ghostbusters II"")",Bobby Brown,20,1989,3ojDU1HhKEfdExIN6QsK8q
3535,Miss You Like Crazy,Natalie Cole,19,1989,6d1IYeSfyqOTW61rPgocGD
3536,The Living Years,Mike + The Mechanics,19,1989,7tJnjRY2js0yXtNUWE4fgF
3537,Heaven,Warrant,19,1989,2dEgwtRjYl6TJkIwjRwn6z
3538,Dreamin',Vanessa Williams,19,1989,3jQCcmUSBL21Z8Csp96Y9Q
3539,Listen To Your Heart,Roxette,19,1989,1qIKynV6YQZgocodkPdCy7
3540,Everlasting Love,Howard Jones,19,1989,4bZUINUtVphxtTsHTSbGfC
3541,Shower Me With Your Love,Surface,19,1989,0YL8rCxASTV9uBE9Sur0Ag
3542,I Wanna Be The One,Stevie B,19,1989,2CfwYgycy3T1DmiV93C17p
3543,Rock Wit'cha,Bobby Brown,19,1989,7BVMXNnQSswMX8IJeZUb5T
3544,Wild Thing,Tone-Loc,19,1989,0gljI0CtjpdZK6ecidfxto
3545,Straight Up,Paula Abdul,19,1989,5xl5582IihbEZAnfj0xyso
3546,Who Do You Give Your Love To?,Michael Morales,19,1989,4p8OxKrG9ry2kl7wIcKvrs
3547,A Shoulder To Cry On,Tommy Page,19,1989,5YRjPuBxgb9GaOfEvYCzHo
3548,"After All (Love Theme From ""Chances Are"")",Cher & Peter Cetera,19,1989,0ACu78PvVsOFYIKgRkKbGZ
3549,Lost In Your Eyes,Debbie Gibson,18,1989,6PMDILZiYo4YzMBbE0dGK9
3550,Soldier Of Love,Donny Osmond,18,1989,1I0HPyA358wezY1aCpuLBS
3551,Real Love,Jody Watley,18,1989,0vbbwEUSkZf3oA1dLlIoFL
3552,You Got It (The Right Stuff),New Kids On The Block,18,1989,4buDeg67vos7KP1yHrS9wl
3553,The End Of The Innocence,Don Henley,18,1989,3NWcFiL6oCEagrFiTdDr1m
3554,Hey Baby,Henry Lee Summer,18,1989,4S3SC2MoSOhn05Y5F2fhwQ
3555,Don't Wanna Lose You,Gloria Estefan,18,1989,4tEpvocDTdNVR9DYxnJTFy
3556,Miss You Much,Janet Jackson,18,1989,4r5VaK6H1bq0cTGPMTN97Z
3557,Dressed For Success,Roxette,18,1989,7dOyP04azUFikPvAkhRBeJ
3558,Stand,R.E.M.,18,1989,22UhQSbYimuCnvI0Y07gFX
3559,It's No Crime,Babyface,18,1989,2zFqQ0xLiMHOVUuV5zw9Gq
3560,Eternal Flame,The Bangles,18,1989,4xiaE15ARCs5CVPA6J8gmC
3561,The Look,Roxette,18,1989,79LdvxXi5JYUjhnO7v9Fi3
3562,Friends,Jody Watley With Eric B. & Rakim,18,1989,3Tko0RJ41cH53qq80T7DxC
3563,Love Shack,The B-52s,18,1989,4W4wYHtsrgDiivRASVOINL
3564,Patience,Guns N' Roses,18,1989,1OEoNpiyqBghuEUaT6Je6U
3565,Headed For A Heartbreak,Winger,18,1989,0KlprCNZnru5bkqnhUM4Y9
3566,Talk It Over,Grayson Hugh,18,1989,0v1e4a7Hvedrz6vJss0iu9
3567,"Batdance (From ""Batman"")",Prince,18,1989,4DbUk1qwcz9KKcUY4t8f8u
3568,Room To Move,Animotion,17,1989,42B6mMkWVI3sU7f14JTYJn
3569,Into The Night,Benny Mardones,17,1989,0rhyBUAgNXwdyvGVXSrLzc
3570,What About Me,Moving Pictures,17,1989,70hkUdHxJi9ILUwEDG1eNL
3571,"Iko Iko (From ""Rain Man"")",The Belle Stars,17,1989,0sXuP9uIFdL9AQbMGhRTIG
3572,Funky Cold Medina,Tone-Loc,17,1989,5YIF6HSOtHN9HdcE5IPzMe
3573,Crazy About Her,Rod Stewart,17,1989,60tCUGmI1Yhz5gLjXhplXx
3574,This Time I Know It's For Real,Donna Summer,17,1989,6ez4yXpLini3DSbaLR10qZ
3575,You Got It,Roy Orbison,17,1989,6r20M5DWYdIoCDmDViBxuz
3576,Talk To Myself,Christopher Williams,17,1989,4ywZNNUKItstMw7akcYdKj
3577,Soul Provider,Michael Bolton,17,1989,05M64X8usrSHqWTLHm48ff
3578,The Love In Your Eyes,Eddie Money,17,1989,7AZoALrknj7D1slaR7BWYC
3579,Sincerely Yours,Sweet Sensation (With Romeo J.D.),17,1989,72N8UFLVeuVHzfBnKkVpL6
3580,Don't Close Your Eyes,KIX,17,1989,6x2uTkRiaDgF4DkF6i0V5e
3581,Superwoman,Karyn White,17,1989,3bceL3NJmM8sKwr5dyrKAz
3582,Me Myself And I,De La Soul,17,1989,792UwI6utk5DMQUT1KXa5E
3583,Good Thing,Fine Young Cannibals,17,1989,6lRkdG1HurVS72F9GoBeWJ
3584,Cry,Waterfront,17,1989,4NhezoOLxvH7msw5Fil01i
3585,Me So Horny,The 2 Live Crew,17,1989,3EgvmOhP3NQUHY7d6PDOUg
3586,Hangin' Tough,New Kids On The Block,17,1989,16flEBCtUF67V5yO0GxYWn
3587,More Than You Know,Martika,17,1989,1m8Bi4DPISDIpsr2aA9d2N
3588,In My Eyes,Stevie B,17,1989,13Dg0Ufi02AZ8biIReK8Vp
3589,Coming Home,Cinderella,17,1989,5EicljVZKVOo2LZHREtWmQ
3590,Sacred Emotion,Donny Osmond,16,1989,6FWlTp5HXA8uRDoPoMsrt1
3591,Cover Girl,New Kids On The Block,16,1989,6CCYX0JVy5qYqUvWpCvHXh
3592,Love In An Elevator,Aerosmith,16,1989,1l6DV8qhmCdgOKLSAFzPOe
3593,Paradise City,Guns N' Roses,16,1989,6eN1f9KNmiWEhpE2RhQqB5
3594,I'm That Type Of Guy,LL Cool J,16,1989,3GwAKTo1XPfd0L7rQB1ZhZ
3595,Express Yourself,Madonna,16,1989,6ioBgySxoeQKALvAeLEmId
3596,Lay Your Hands On Me,Bon Jovi,16,1989,4oNktvBDV8PNZqZh6MgwZ3
3597,When I See You Smile,Bad English,16,1989,0tKjVEJlX3IZ5L1rEJc5hh
3598,Call It Love,Poco,16,1989,2pFLsd3LCZAxhBzkbql331
3599,Orinoco Flow (Sail Away),Enya,16,1989,14EUcXXpqrC03Dzzdj8bGr
3600,Don't Be Cruel,Bobby Brown,41,1988,5KG4OVGxSrFmNHGZBezJJn
3601,Forever Young,Rod Stewart,32,1988,6y4OjcEz7LMrdVGODrcAIv
3602,"Wild, Wild West",Kool Moe Dee,31,1988,5AMvBCtX2rspUdoeJ9IsPN
3603,I'll Always Love You,Taylor Dayne,30,1988,6enR2PAZd7LUMMwQb4ciuh
3604,Hands To Heaven,Breathe,29,1988,0LBtQiEVfP4ysLQ43Do8uN
3605,Please Don't Go Girl,New Kids On The Block,28,1988,2unWjXOcFWT2vlleStTEJy
3606,The Flame,Cheap Trick,27,1988,528CAH5pTLq86oZ52fHifA
3607,Naughty Girls (Need Love Too),Samantha Fox,27,1988,4FGAOmf2vxT7FF8w2vL6R6
3608,I Hate Myself For Loving You,Joan Jett & the Blackhearts,26,1988,2HXixVqzzm9rEUIMAWzshl
3609,I Still Believe,Brenda K. Starr,26,1988,0tqFmacDPH8pSg2bBONMEc
3610,What's On Your Mind (Pure Energy),Information Society,25,1988,2GBWPAsIXtC7NwULhUoHRf
3611,Piano In The Dark,Brenda Russell Featuring Joe Esposito,25,1988,70RPjUR5l0jmBQndfNXP0z
3612,Angel,Aerosmith,25,1988,3kfXUGIdBNpyr2gBvU3Guj
3613,Wishing Well,Terence Trent D'Arby,25,1988,2bvzxeD1hPWEYotw40Euq9
3614,Pour Some Sugar On Me,Def Leppard,24,1988,0PdM2a6oIjqepoEfcJo0RO
3615,Sweet Child O' Mine,Guns N' Roses,24,1988,7snQQk1zcKl8gZ92AnueZW
3616,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,23,1988,4hObp5bmIJ3PP3cKA9K9GY
3617,Kiss Me Deadly,Lita Ford,23,1988,0kFM6t9htbB53Dg8frGDGh
3618,Anything For You,Gloria Estefan & Miami Sound Machine,23,1988,3EIodfe9XNJJCq9dIYg3ng
3619,Never Gonna Give You Up,Rick Astley,22,1988,4PTG3Z6ehGkBFwjybzWkR8
3620,Rocket 2 U,The Jets,22,1988,6EAlodKHBI1HxpSozNegwv
3621,Supersonic,J.J. Fad,22,1988,3G3lahQSMk4BHnap1i853u
3622,Beds Are Burning,Midnight Oil,22,1988,1CtAzw53AIXKjAemxy4b1j
