rank,title,artist,count,year,id
54,1/2/2003,Gloria Estefan & Miami Sound Machine,19,1988,0AO6H4lEJhuqWcmIebNhKO
55,Here With Me,REO Speedwagon,19,1988,60iNCdO3iDf3YcMb63yPck
56,Push It,Salt-N-Pepa,19,1988,6sT9MWlJManry3EQwf4V80
57,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),19,1988,7BdXRaSlGAzhySfuW3y8h5
58,Nothin' But A Good Time,Poison,19,1988,2V8KvnD5LVeeDChMWEkSzC
59,When It's Love,Van Halen,19,1988,2rxePraWVAXyZRHVW1ICss
60,You Don't Know,Scarlett & Black,18,1988,7Fl0Mu6mWQkikl4aObURUO
61,Together Forever,Rick Astley,18,1988,00isIFJWVpXIQ8HkGICSQp
62,I Wish I Had A Girl,Henry Lee Summer,18,1988,6WoN3Qbw1FfayeJy09rFzR
63,The Promise,When In Rome,18,1988,48p5E25cFPanxuwCTmTpuL
64,"Kokomo (From""Cocktail"" )",The Beach Boys,18,1988,5qHYXcVvc9xsFB2uH7GpMN
65,Don't Know What You Got (Till It's Gone),Cinderella,18,1988,5QRs63VVKNaqUjg6XSSckM
66,Mercedes Boy,Pebbles,18,1988,1ci5FGk5faD2gWyYl995yw
67,Roll With It,Steve Winwood,18,1988,2QlPByrmEO9XciNBXCrawR
68,Lost In You,Rod Stewart,18,1988,0RBqiot4WkkT43A3ATFniq
69,Pump Up The Volume,M/A/R/R/S,18,1988,6LERtd1yiclxFH8MHAqr0Q
70,Love Changes (Everything),Climie Fisher,18,1988,1y748kOQshZECWk5MddfOv
71,Prove Your Love,Taylor Dayne,18,1988,6qwTCkJ7red7bQsPxvgHaD
72,Spring Love (Come Back To Me),Stevie B,18,1988,4B1ETlOJlSD73S3yrh0oBd
73,"Nobody's Fool (Theme From ""Caddyshack II"")",Kenny Loggins,18,1988,1sCgHtOZFYWNbZ51xUOQaS
74,Groovy Kind Of Love,Phil Collins,18,1988,3BSi5qoJGLab7rn7zfmTPA
75,Where Do Broken Hearts Go,Whitney Houston,18,1988,7tLtIZclwLWk54PFAyDv5T
76,One Good Woman,Peter Cetera,18,1988,7ttAAvkXzs3IC1Qm3H1N3k
77,One More Try,George Michael,18,1988,5932kbyNt445gDTT2chRUS
78,I Don't Wanna Go On With You Like That,Elton John,18,1988,2Gd10PZnMktt3Cgo9s6yi0
79,Tall Cool One,Robert Plant,18,1988,6vejDalRlBqPrr7s3iwi9U
80,(Sittin' On) The Dock Of The Bay,Michael Bolton,17,1988,0tvKT0EdO4Gm1nw7rgiHHa
81,"Baby, I Love Your Way/Freebird Medley",Will To Power,17,1988,7zMMs6D2XAx1kPlM2ibFc8
82,Dreaming,Orchestral Manoeuvres In The Dark,17,1988,5H9BNGLJV3afhSujEYL5mi
83,Waiting For A Star To Fall,Boy Meets Girl,17,1988,09huOVRryZNV2deKFZLJDC
84,Some Kind Of Lover,Jody Watley,17,1988,7mJq5UJOfh5yzyjCaiPaZH
85,Strange But True,Times Two,17,1988,n/a
86,I Don't Want To Live Without You,Foreigner,17,1988,19aYH2zhbnTNx4plfenrIk
87,Don't You Know What The Night Can Do?,Steve Winwood,17,1988,5Pm6zNr7i5606OzSc3vs4v
88,Sayin' Sorry (Don't Make It Right),Denise Lopez,17,1988,2NZOT3dfOAhq58V7Wonn3b
89,Father Figure,George Michael,17,1988,0L0T4tMAaGqLgIVj1MOj9t
90,All Fired Up,Pat Benatar,17,1988,6XpczhG192lULA9i4JLqKJ
91,Pink Cadillac,Natalie Cole,17,1988,6nJB7jGx2jt7xflEK71FEU
92,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,17,1988,31H6au3jhblhr6MMJiXnCq
93,Rag Doll,Aerosmith,17,1988,2KCJYwlBWxdlwyIYckIf6V
94,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,17,1988,3JeTD3IfCntCx3nLSAv56U
95,One Moment In Time,Whitney Houston,17,1988,5IDUGTWbntYwO9SNmhuSWf
96,Devil Inside,INXS,17,1988,3m4OWJ3Ovl0pXwT79bw94N
97,Out Of The Blue,Debbie Gibson,17,1988,3A0wRQczzSNVtZfK8IBOMt
98,Man In The Mirror,Michael Jackson,17,1988,1kiNatIrwDusOZfR29W0LJ
99,Circle In The Sand,Belinda Carlisle,17,1988,3eZTZlnRc8pMe5K1ClzXU2
0,Heart And Soul,T'Pau,31,1987,5kv4uJENk4nWUIzgYoz7SI
1,Only In My Dreams,Debbie Gibson,28,1987,03i9ehMBCqbxKw7wwEycFZ
2,Here I Go Again,Whitesnake,26,1987,1qOU8KzFifXE9YrgjVwYvc
3,The Lady In Red,Chris de Burgh,26,1987,5Hcl1reJnHIfJBbCcglaKR
4,Nothing's Gonna Change My Love For You,Glenn Medeiros,25,1987,1exLL81vN8mD55M9HMOt1t
5,Meet Me Half Way,Kenny Loggins,25,1987,5CdX4HXMRxyldTVxXDrzSA
6,Holiday,Kool & The Gang,24,1987,1M3WV3EnKoHqDdHO4ksxlw
7,In My Dreams,REO Speedwagon,24,1987,5ZeKZBB57EnctaXih6hJvE
8,Don't Dream It's Over,Crowded House,24,1987,7G7tgVYORlDuVprcYHuFJh
9,Can't We Try,Dan Hill (Duet With Vonda Shepard),24,1987,1QmI0XD18Ma4vUFLIGmXy4
10,Rock Steady,The Whispers,23,1987,0Rc05PXAOn01TzKeb3bWtB
11,The Finer Things,Steve Winwood,23,1987,0qrOEuhMXqAyMMyfOCZ2yC
12,Always,Atlantic Starr,22,1987,5ecomU85GzPgOJZ315oZ88
13,Songbird,Kenny G,22,1987,3Yx4nbYHdmHQdnYAukyHJR
14,Nothing's Gonna Stop Us Now,Starship,22,1987,3X7uFMzJrEE0sxn62qd8Ch
15,Notorious,Duran Duran,22,1987,4yopZ4FVYS0RWKkCagdIEm
16,U Got The Look,Prince,22,1987,1NAf61L4b3jFgLJhThTQ8B
17,La Bamba,Los Lobos,21,1987,0uMMLry3hzWGn3q3loqMkm
18,Alone,Heart,21,1987,54b8qPFqYqIndfdxiLApea
19,You Keep Me Hangin' On,Kim Wilde,21,1987,1wEeNtO7z41aUqC80shxqK
20,Don't Disturb This Groove,The System,21,1987,6GAn3ar2CL8wUg0MbICZvp
21,Just To See Her,Smokey Robinson,21,1987,7LOYcC6phKAVOckgmVZJJT
22,Don't Mean Nothing,Richard Marx,21,1987,4ujVRZd9HdjepbpWSddABF
23,Back In The High Life Again,Steve Winwood,21,1987,1Bj6YgjjPbEb4jhQ50T8tJ
24,Something So Strong,Crowded House,21,1987,0eDwzWuy2gf1RJzqWl0dkF
25,Who Will You Run To,Heart,20,1987,2G7ttyDosjWmunOYsNRm0C
26,Midnight Blue,Lou Gramm,20,1987,4iQZi2sMZlbTpcUlo5YGBf
27,Let Me Be The One,Expose,20,1987,3h9RfFtjIw2Yb6Blogxnm4
28,Breakout,Swing Out Sister,20,1987,5JsIknb4lyIKQCytjv0Uw5
29,Mary's Prayer,Danny Wilson,20,1987,0QvqgyCLlOR9D3PI6EFRiI
30,I'd Still Say Yes,Klymaxx,20,1987,1wbM7WXEKWPxqwFg3iR6BU
31,"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,20,1987,6QnFHieoch6U9J8zfv6hml
32,Head To Toe,Lisa Lisa And Cult Jam,20,1987,5VzqFMyPERPObMOzZdELuK
33,Lost In Emotion,Lisa Lisa And Cult Jam,20,1987,3zsyZzMZiKlFiiW1VnerX9
34,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,20,1987,6Zd6gSMyyjSybIw4lK9Ecy
35,Let's Wait Awhile,Janet Jackson,19,1987,3333YXdcyths5CB8v28dZj
36,Diamonds,Herb Alpert,19,1987,30iF3F3WvZ22dcNxI48lo7
37,Come Go With Me,Expose,19,1987,5a3QwvHiJO4fKWJqsPkJvB
38,Looking For A New Love,Jody Watley,19,1987,7BeV8s7R68eqPelMmvp5tu
39,Wipeout,Fat Boys & The Beach Boys,19,1987,17zC9AEvxzPsu8OFc9rmev
40,Is This Love,Survivor,19,1987,6rt4FH5qFgXGmyhgKmlJcL
41,Endless Nights,Eddie Money,19,1987,1B1w0fZM7BKsgqa12dK9Gv
42,Silent Morning,Noel,19,1987,21brTVDh5Y3B3mA4z5yyaU
43,Right On Track,The Breakfast Club,19,1987,3UiuKZWtgXjeAfnfGqIeu0
44,If She Would Have Been Faithful. . .,Chicago,19,1987,2dIUMoTXjETNEQ0z6ubBQw
45,When Smokey Sings,ABC,19,1987,4EEI0LQLYddKqvQ3dfc3WR
46,I Wanna Go Back,Eddie Money,19,1987,0gqy8H7byrHRhBVtKkMVKy
47,One Heartbeat,Smokey Robinson,19,1987,74mogflQPJsYtZWZQ9mFmM
48,(I Just) Died In Your Arms,Cutting Crew,19,1987,4ByEFOBuLXpCqvO1kw8Wdm
49,"I Heard A Rumour (From ""Disorderlies"")",Bananarama,19,1987,7yPwc5aPWLWjO37iAey7Ww
50,Carrie,Europe,19,1987,29wJiSQcze8HEmxkUQykyp
51,You Got It All,The Jets,19,1987,1ePdl4tZOfuE730uEWfyKU
52,Luka,Suzanne Vega,19,1987,5yMXAaSvxo12QkYU75Ixv0
53,Fascinated,Company B,18,1987,1mk6Ts3Rl80ZiRuGdV8ydx
54,Mandolin Rain,Bruce Hornsby & The Range,18,1987,3T8Ye4NB0MQhcEcxzMdAuH
55,Serious,Donna Allen,18,1987,1MeTDprAANy4JqeIkxohn5
56,Stone Love,Kool & The Gang,18,1987,79rKHltKL1T8rS98lOv3yF
57,Lessons In Love,Level 42,18,1987,3EGI5qmVmGlfgy9BmNb1R8
58,The Pleasure Principle,Janet Jackson,18,1987,1krKp0OXeCH6SI5SXl8tu5
59,"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,18,1987,303oOLP2Jf6M4rke52qItM
60,Let's Go!,Wang Chung,18,1987,77Ffjo5brigkCg1sEZbKq5
61,The Final Countdown,Europe,18,1987,3MrRksHupTVEQ7YbA0FsZK
62,Little Lies,Fleetwood Mac,18,1987,4CoSCPlKNrWli7E5kFtbcl
63,Livin' On A Prayer,Bon Jovi,18,1987,37ZJ0p5Jm13JPevGcx4SkF
64,As We Lay,Shirley Murdock,18,1987,3HNjLJb6VfoP0VC30TdxyE
65,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,18,1987,2tUBqZG2AbRi7Q0BIrVrEj
66,Show Me,The Cover Girls,18,1987,3rVHrg2msB9jIvNsj0ceQM
67,Big Time,Peter Gabriel,18,1987,6IuOHB4yZcU935GKqT1K6I
68,With or Without You,U2,18,1987,6ADSaE87h8Y3lccZlBJdXH
69,I Think We're Alone Now,Tiffany,18,1987,4uvjOKsp7mSjrDhWdkLPBY
70,I'll Still Be Loving You,Restless Heart,18,1987,1y9Tpv5Lj0KYMvz2mzoidT
71,Casanova,Levert,18,1987,1O7hDH3rrF8eyLxrpeoOfb
72,Jump Start,Natalie Cole,18,1987,1iF6F8M479F4ciQBhahZvV
73,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),18,1987,4xbJyF9RDa1VLoZNoCFy1r
74,Lean On Me,Club Nouveau,17,1987,28sxgM4sBLWbHq9KbOLuE8
75,In Too Deep,Genesis,17,1987,4P0uyibZjcXZLVeNOHBd8Q
76,Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,17,1987,5KvIQUPOrWc4M3tWyH3x1i
77,Kiss Him Goodbye,The Nylons,17,1987,7B3gX7qlXO8lbAZRcU3xhq
78,I Won't Forget You,Poison,17,1987,6WmVgLj2htklkU3SZOsItg
79,Didn't We Almost Have It All,Whitney Houston,17,1987,19wadMw1A8XejDV4p5wMt1
80,La Isla Bonita,Madonna,17,1987,6r8k1vznHrzlEKYxL4dZEe
81,I Still Haven't Found What I'm Looking For,U2,17,1987,6wpGqhRvJGNNXwWlPmkMyO
82,Mony Mony,Billy Idol,17,1987,2LbkpJUH052AvFcNIgjHTO
83,I've Been In Love Before,Cutting Crew,17,1987,7yQNqjXp9BAGAppPGkTbYf
84,I'll Be Alright Without You,Journey,17,1987,2PWldJzHn86WNueLuH7bV0
85,Wanted Dead Or Alive,Bon Jovi,17,1987,0oerlffJSzhRVvtDfLcp3N
86,Give To Live,Sammy Hagar,17,1987,0R8vaqcl7316PnMAWFTSK3
87,Point Of No Return,Expose,17,1987,0ozd432IdkUR3ItM8ieKt0
88,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,17,1987,2gJDyiRxxIglLXp545SPVL
89,It's A Sin,Pet Shop Boys,17,1987,5fy4vfEtv6lzqLx2Mt7stF
90,That's What Love Is All About,Michael Bolton,17,1987,3jfNEa2KqRxycjfmsocEih
91,Brand New Lover,Dead Or Alive,17,1987,6IM0YkmoSfaKuVadipKFCT
92,No One In The World,Anita Baker,17,1987,n/a
93,Who's That Girl,Madonna,16,1987,3G0NNqwQ1sqRpySr6soHlH
94,Talk Dirty To Me,Poison,16,1987,08QP0rwnQSbbpGRIuXfrAY
95,Walking Down Your Street,The Bangles,16,1987,3VoYuG5L9dSDZLNHArVq7b
96,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,16,1987,2QvIOJ4EIz4MIwWRpKG4mi
97,It's Not Over ('til It's Over),Starship,16,1987,2NwH11vRqwyAkNmdVNaKhu
98,Dreamin',Will To Power,16,1987,69PPTtlosAFbYDSoYTg2ND
99,These Times Are Hard For Lovers,John Waite,16,1987,5DdwTllBqV9AGrzfKrkwTH
0,I Can't Wait,Stevie Nicks,36,1986,0p4b7LieKeph1CqJhxkTMC
1,Something About You,Level 42,27,1986,0GZzK43dJ6uNjOuitlCxDr
2,Words Get In The Way,Miami Sound Machine,24,1986,3AloB0Mg11pjqmUvjKfahn
3,Let's Go All The Way,Sly Fox,24,1986,6eLDMmVI7HF7W56cOrJj00
4,Don't Forget Me (When I'm Gone),Glass Tiger,24,1986,2G0ioyDyvIT1hu71VePzOL
5,No One Is To Blame,Howard Jones,23,1986,2e4ZcSj8vQo9KZIj27gmhN
6,All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,23,1986,0046quUYhSAFccrKIC3Iht
7,Holding Back The Years,Simply Red,23,1986,1yg7fwwYmx9DQ2TdXUmfpJ
8,On My Own,Patti LaBelle & Michael McDonald,23,1986,5HrVgmO1govSOrPUehW1VV
9,Secret Lovers,Atlantic Starr,22,1986,4nKPgKXfFiPW7cNex5oDtt
10,Point Of No Return,Nu Shooz,22,1986,09PFYYJuXJ961Kp8ZIxxpx
11,Addicted To Love,Robert Palmer,22,1986,5izGeTxueiFX1UPFGohY9w
12,We Don't Have To Take Our Clothes Off,Jermaine Stewart,22,1986,7o9KG7iQY8KACz7PZXYpyv
13,Two Of Hearts,Stacey Q,22,1986,2dURQIBrw3XcHyVZlfdpC1
14,Higher Love,Steve Winwood,22,1986,4ZExvJvQXPEeYzGU0N3THi
15,Your Love,The Outfield,22,1986,0WoFs3EdGOx58yX5BtXvOa
16,Mad About You,Belinda Carlisle,21,1986,1SWfuzL0VJx1oYnEtqueSr
17,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,21,1986,1eyq8cjUQ2daFthW2PC2GM
18,Sledgehammer,Peter Gabriel,21,1986,4AUS8KNz7zX8XFu9L38GT0
19,"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,21,1986,15MJ5NThPjj6xhPcts8MiY
20,There'll Be Sad Songs (To Make You Cry),Billy Ocean,21,1986,1mP8BJQBRZWjSQLVmxQEyG
21,Danger Zone,Kenny Loggins,21,1986,34x6hEJgGAOQvmlMql5Ige
22,Your Wildest Dreams,The Moody Blues,21,1986,1T4iwEA2ySieXjWxjiMVWs
23,Friends And Lovers,Carl Anderson & Gloria Loring,21,1986,19u5G7pWq3Nj6lQiP4W4Hp
24,What Have You Done For Me Lately,Janet Jackson,21,1986,2SFq0UIiBWkBgky0fkrHP0
25,Baby Love,Regina,20,1986,49XFzK6rmS6qahfX73tzkY
26,Sweet Love,Anita Baker,20,1986,4xVXe1VS5zlQyECVk6GRrL
27,Take Me Home Tonight,Eddie Money,20,1986,7b4yGtR0rujvLi5EBfKKJ2
28,What You Need,INXS,20,1986,04EnF5C2HvYZfGu64Bng7I
29,Crush On You,The Jets,20,1986,2sYLlZU3FuCF8SKNeIvdKA
30,West End Girls,Pet Shop Boys,20,1986,2Di0qFNb7ATroCGB3q0Ka7
31,Manic Monday,The Bangles,20,1986,00vYs0qZA40Z8AAaN7xmMO
32,These Dreams,Heart,20,1986,22wWxHGHRH8gZXNDXRgSqY
33,If You Leave,Orchestral Manoeuvres In The Dark,20,1986,38w6aqERgBYjyvWQsltcvs
34,I Didn't Mean To Turn You On,Robert Palmer,20,1986,4JF9MKFo5i85o5ap1JHKYE
35,"Sweet Freedom (Theme From ""Running Scared"")",Michael McDonald,20,1986,4ZsYF5rjUXIwds6KNimPRo
36,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,19,1986,02RbmzVSbkxJVIqMNx47uY
37,Digging Your Scene,The Blow Monkeys,19,1986,72d38PCaL34IJULbV7rZ0o
38,Nasty,Janet Jackson,19,1986,07OzC5JlcaDwEkzWmvqp6y
39,I Wanna Be A Cowboy,Boys Don't Cry,19,1986,38mEFmht9K7UcpHvS9vtJG
40,When I Think Of You,Janet Jackson,19,1986,3mJ6pNcFM2CkykCYSREdKT
41,Rumors,Timex Social Club,19,1986,4yCmtYi6veZS3FcH9lp4O7
42,How Will I Know,Whitney Houston,19,1986,5tdKaKLnC4SgtDZ6RlWeal
43,Sara,Starship,19,1986,0HzjKCZmFhwcO2vnnHpj9q
44,All I Need Is A Miracle,Mike + The Mechanics,19,1986,1VKXBgsRK7lWDSVbfANlf3
45,You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,19,1986,2SfuAy85nKuB71LCLZFDPk
46,Venus,Bananarama,19,1986,4XX1pFUkQOZTYp6Hb6a6Ae
47,Stuck With You,Huey Lewis & The News,19,1986,2cFl7utlqyZjCXN1G5nRvA
48,Talk To Me,Stevie Nicks,19,1986,0lqNtjLgTJYScspOhJXxtx
49,Tuff Enuff,The Fabulous Thunderbirds,19,1986,5A6NxpltFMv6jCsuA1qRHQ
50,Tender Love,Force M.D.'s,19,1986,6D527hFJzl1vWSzosEbyQk
51,Bad Boy,Miami Sound Machine,19,1986,5AM6VOkN7ficA2O04f5JG1
52,The Captain Of Her Heart,Double,18,1986,5EwltLwI9hRLyiTUAjMsQ6
53,A Matter Of Trust,Billy Joel,18,1986,6J212smZzpeOCYQ9DITMSC
54,Live To Tell,Madonna,18,1986,095MMFhB9qxPx2VsmvjnUs
55,Kyrie,Mr. Mister,18,1986,5BXj1QDRU77J1ngVavG1tI
56,Kiss,Prince And The Revolution,18,1986,62LJFaYihsdVrrkgUOJC05
57,Nikita,Elton John,18,1986,3G0ENKW9vzV0SuYKaWFflI
58,This Could Be The Night,Loverboy,18,1986,3KrZIFD2cAMyJXuj0KJ5ge
59,I'm Your Man,Wham!,18,1986,2gG7E5OZi5D5QLRIctv63z
60,I'll Be Over You,Toto,18,1986,1WeoeHh0TSzsApyJ6Q8OOK
61,True Colors,Cyndi Lauper,18,1986,2A6yzRGMgSQCUapR2ptm6A
62,Greatest Love Of All,Whitney Houston,18,1986,6yJxCltgtmGxIgKOS6ndnu
63,Night Moves,Marilyn Martin,18,1986,3NiaJXqECvnb6GABk6bmoP
64,"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,18,1986,3aJrPU9tHoaAMGTTVtUAyN
65,"When The Going Gets Tough, The Tough Get Going",Billy Ocean,18,1986,5UU5FbITNm5OunvHQdsKME
66,Papa Don't Preach,Madonna,18,1986,6A8OnjnpShshNpcqWtZRjr
67,Silent Running (On Dangerous Ground),Mike + The Mechanics,18,1986,4ae0AmiDt3o18FvSmQOOYc
68,Heaven In Your Eyes,Loverboy,17,1986,1sMhhVoD3ExOFTeh70EqNe
69,You Give Love A Bad Name,Bon Jovi,17,1986,0rmGAIH9LNJewFw7nKzZnc
70,Wild Wild Life,Talking Heads,17,1986,5VGl1VsTtPO2gbhHrhB5Lx
71,Saturday Love,Cherrelle With Alexander O'Neal,17,1986,2CMBjJ59FVIVDTeJvlkJCz
72,Emotion In Motion,Ric Ocasek,17,1986,5TknpiAJsKOhUM4HM3tFDX
73,Rock Me Amadeus,Falco,17,1986,0DfG1ltJnZyq4Tx3ZLL7ZU
74,Invisible Touch,Genesis,17,1986,0xpBr84T3FTm9j4D1MdPtk
75,Is It Love,Mr. Mister,17,1986,1YPXe8H3ea1UNhA9kjy3PC
76,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,17,1986,0lqfBvf1Gqmmt3l5Qeirlm
77,Dancing On The Ceiling,Lionel Richie,17,1986,0snPJPxkk0MbTc0xeUvAPt
78,Beat's So Lonely,Charlie Sexton,17,1986,6LQvtsFHnhn28rW4qU8UTB
79,One Step Closer To You,Gavin Christopher,17,1986,6nHtta2jcgtkh9KAfrNjzK
80,Take It Easy,Andy Taylor,17,1986,7hxIL3QzWSJbvV4cHhMzcg
81,Like No Other Night,Thirty Eight Special,16,1986,7FMxqeJ5S5ajkkLlEZ9fL2
82,Missionary Man,Eurythmics,16,1986,1LgZRmGoSyiOOWxjTjMJy0
83,Walk This Way,Run-D.M.C.,16,1986,6qUEOWqOzu1rLPUPQ1ECpx
84,No Easy Way Out,Robert Tepper,16,1986,5bnMKUXkMfYVXW8FjvFTuV
85,Typical Male,Tina Turner,16,1986,2fjJt3OQ8MPaZ3LMzAWiTA
86,Word Up,Cameo,16,1986,7LoGfKBAaOl0nxhodJ1240
87,Feel It Again,Honeymoon Suite,16,1986,27njtYcV3FjqmAvtxEUC4S
88,Human,The Human League,16,1986,1JQnfjrA01XFf6MVNMkQu2
89,The Rain,Oran 'Juice' Jones,16,1986,7FesdPPnPPE70f4Xyjv71H
90,Take Me Home,Phil Collins,16,1986,2s6wCS3vDZFPY9NOTlPXJZ
91,Throwing It All Away,Genesis,16,1986,1dMilrhgON9TIGPVdWG2dX
92,Life In A Northern Town,The Dream Academy,16,1986,4m3OS54KWywYhP7WD7z1cg
93,The Sweetest Taboo,Sade,16,1986,0sKfhhj6hYyJIXnTiZV9vf
94,What Does It Take,Honeymoon Suite,16,1986,64nufOFI9wEAWW5IQcKLat
95,Nothin' At All,Heart,16,1986,4lCF99jVlxFpiAPCuvPfga
96,When The Heart Rules The Mind,GTR,16,1986,1GZCxPWPE0ezSY6lcKVVRL
97,Live Is Life,Opus,16,1986,5luOvrlnzfvJQdQjrScVj4
98,Opportunities (Let's Make Lots Of Money),Pet Shop Boys,16,1986,4jgdKiZhbD6BlVMhCf4NJH
99,Why Can't This Be Love,Van Halen,16,1986,0TaT50ZZxT4ytZxuqkE3A9
0,Freedom,Wham!,27,1985,0PhU6i6Kei6x0CH3jocvA3
1,Take On Me,a-ha,25,1985,2WfaOiMkCvy7F5fcp2zZ8L
2,Cherish,Kool & The Gang,25,1985,2yCAGizViD7HZXwNYxJToQ
3,Everybody Wants To Rule The World,Tears For Fears,24,1985,4RvWPyQ5RL0ao9LPZeSouE
4,Obsession,Animotion,24,1985,3N7GqZMpZJW69Te1bfUTc3
5,Everytime You Go Away,Paul Young,23,1985,0IpfTMKENGLJcULkMnU8Rb
6,Things Can Only Get Better,Howard Jones,23,1985,2zbXf2qz52eXmw4dpHWWq6
7,One Night In Bangkok,Murray Head,23,1985,0NwB4MtnpUGEaGotcX0vmt
8,St. Elmo's Fire (Man In Motion),John Parr,22,1985,1A2PWRltFrX8iB8IP3CUgo
9,Rhythm Of The Night,Debarge,22,1985,5yGTQzYbEdY6B9RFZJypgt
10,Don't You (Forget About Me),Simple Minds,22,1985,3fH4KjXFYMmljxrcGrbPj9
11,Nightshift,Commodores,22,1985,23IK8TF2MSiLnuEjaYPfVV
12,Suddenly,Billy Ocean,22,1985,65h7Qhxl2WfW31Bl6sjWAI
13,In My House,Mary Jane Girls,22,1985,11vItFXykyMe5BNKmItbo2
14,Missing You,Diana Ross,22,1985,0jVfjWK9DUc5ShqwwPADyp
15,Money For Nothing,Dire Straits,22,1985,4yqtwO7MQIIXqoiRBPHAgR
16,Forever,Kenny Loggins,22,1985,23KhPfX1omMxmfw4TjvfAq
17,Lover Girl,Teena Marie,21,1985,6JGEFDAbkolVtylkQfnnom
18,Crazy For You,Madonna,21,1985,6G7PVlifniapyhDCmWS2VM
19,I Wonder If I Take You Home,Lisa Lisa And Clult Jam With Full Force,21,1985,3sRCesHh424gmCji7Fz9Gm
20,Voices Carry,'Til Tuesday,21,1985,0ZYf6N5eBeXStMri0mf3DZ
21,Walking On Sunshine,Katrina And The Waves,21,1985,05wIrZSwuaVWhcv5FfqeH0
22,What About Love?,Heart,21,1985,5nN1jGnCadYk1jYm6oV5zN
23,New Attitude,Patti LaBelle,21,1985,71DxDMPiElIeGgvJvtITXR
24,Oh Sheila,Ready For The World,21,1985,5PM96PMKMfD1lLX2lryUsG
25,You Give Good Love,Whitney Houston,21,1985,0t6DdFmFQhQYWhmfa5FJer
26,The Search Is Over,Survivor,21,1985,1M3xrSPzPcKkCnXGHFPKaw
27,Talk To Me,Fiona,20,1985,4nOK4ihQRFmLxVJfFGbure
28,The Heat Is On,Glenn Frey,20,1985,0PXw9NKvolWTo7U9JkNzmc
29,Everything She Wants,Wham!,20,1985,5hXEcqQhEjfZdbIZLO8mf2
30,Smooth Operator,Sade,20,1985,1Hv1VTm8zeOeybub15mA2R
31,And We Danced,Hooters,20,1985,5xkNd7kCRmjT2DxSAYVVyC
32,Saving All My Love For You,Whitney Houston,20,1985,1lx8ddGT5wCD6W2xmLeRKG
33,Never Surrender,Corey Hart,20,1985,5U5p472hgeXUKvh0d8RL4K
34,I'm On Fire,Bruce Springsteen,20,1985,3PzsbWSQdLCKDLxn7YZfkM
35,Shout,Tears For Fears,19,1985,2gQaQUhDCNGfBVXTvxAmXQ
36,Smuggler's Blues,Glenn Frey,19,1985,2v7qe4TkWOM0upTIDcSnd3
37,Never Ending Story,Limahl,19,1985,1F43XlPBiwAUUIhrUGzylO
38,Rock Me Tonight,Freddie Jackson,19,1985,5khdtdMlbBjPIKDZ44yK5k
39,Love Theme From St. Elmo's Fire (Instrumental),David Foster,19,1985,65Wspymr1UkFIT0WRyVJnI
40,All She Wants to Do Is Dance,Don Henley,19,1985,4yCRCEAfCMRyqCpBSd0qDp
41,Heaven,Bryan Adams,19,1985,7Ewz6bJ97vUqk5HdkvguFQ
42,Fortress Around Your Heart,Sting,19,1985,06IsyJksK6vgJX66rU77Ij
43,Would I Lie To You?,Eurythmics,19,1985,1lJZSsMoWEbrgaY6CxPMf8
44,Freeway Of Love,Aretha Franklin,19,1985,0lpIVCLNQRBKffcRRNrHyh
45,Fresh,Kool & The Gang,19,1985,1mMYaXpT65iZDtvfRA9EkE
46,Who's Holding Donna Now,Debarge,19,1985,66rdGSb6FMm0neFXxmJdPQ
47,Careless Whisper,Wham! Featuring George Michael,19,1985,6KsgCYcZKPcBRDNGhiZWRR
48,Through the Fire,Chaka Khan,19,1985,7gh2v4IHnxdiwSgA6xluhe
49,Lonely Ol' Night,John Mellencamp,19,1985,0TBMx8wWJkwSEVSOJUn21e
50,Axel F,Harold Faltermeyer,19,1985,2kgqupahrJpYB4r1poTXEY
51,The Power Of Love,Huey Lewis & The News,19,1985,2olVm1lHicpveMAo4AUDRB
52,Be Near Me,ABC,19,1985,1l3fRzoUngJr6hSMIT1Hfq
53,Lovin' Every Minute Of It,Loverboy,19,1985,1N9KAY1WftAtnTqbf8ULKZ
54,Don't Lose My Number,Phil Collins,18,1985,2ZIzyHDYsXIHUojfr6bAbO
55,If You Love Somebody Set Them Free,Sting,18,1985,5Xhqe9xu6bKRSqLj1mS1SB
