rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
98,Love And Loneliness,The Motors,https://charts-static.billboard.com/img/1980/05/the-motors-md8-53x53.jpg,78,78,5,down,1980-06-14,
99,Run Like Hell,Pink Floyd,https://charts-static.billboard.com/img/1980/05/pink-floyd-pu1-53x53.jpg,75,53,6,down,1980-06-14,
100,Let Me Be The Clock,Smokey Robinson,https://charts-static.billboard.com/img/1980/03/smokey-robinson-ktg-53x53.jpg,85,31,14,down,1980-06-14,
1,Funkytown,"Lipps, Inc.",Not supported yet,1,1,13,same,1980-06-21,4
2,Coming Up (Live At Glasgow),Paul McCartney And Wings,https://charts-static.billboard.com/img/1980/04/paul-mccartney-ntf-53x53.jpg,2,2,9,same,1980-06-21,
3,Biggest Part Of Me,Ambrosia,https://charts-static.billboard.com/img/1980/04/ambrosia-f46-53x53.jpg,3,3,12,same,1980-06-21,
4,The Rose,Bette Midler,https://charts-static.billboard.com/img/1980/03/bette-midler-7sa-53x53.jpg,4,4,14,same,1980-06-21,
5,Against The Wind,Bob Seger,https://charts-static.billboard.com/img/1980/05/bob-seger-moj-53x53.jpg,5,5,8,same,1980-06-21,
6,It's Still Rock And Roll To Me,Billy Joel,https://charts-static.billboard.com/img/1980/05/billy-joel-9l9-53x53.jpg,7,6,5,up,1980-06-21,
7,Little Jeannie,Elton John,https://charts-static.billboard.com/img/1980/05/elton-john-qls-53x53.jpg,8,7,8,up,1980-06-21,
8,Steal Away,Robbie Dupree,https://charts-static.billboard.com/img/1980/04/robbie-dupree-32x-53x53.jpg,10,8,11,up,1980-06-21,
9,Cars,Gary Numan,https://charts-static.billboard.com/img/1980/02/gary-numan-z6v-53x53.jpg,9,9,19,same,1980-06-21,
10,She's Out Of My Life,Michael Jackson,https://charts-static.billboard.com/img/1980/04/michael-jackson-9to-53x53.jpg,11,10,10,up,1980-06-21,
11,Cupid/I've Loved You For A Long Time,The Spinners,https://charts-static.billboard.com/img/1980/05/the-spinners-2yh-53x53.jpg,13,11,6,up,1980-06-21,
12,Call Me,Blondie,https://charts-static.billboard.com/img/2017/05/blondie-53x53.jpg,6,1,19,down,1980-06-21,
13,Let's Get Serious,Jermaine Jackson,https://charts-static.billboard.com/img/1980/03/jermaine-jackson-z2t-53x53.jpg,14,13,13,up,1980-06-21,
14,Don't Fall In Love With A Dreamer,Kenny Rogers with Kim Carnes,https://charts-static.billboard.com/img/1980/03/kenny-rogers-vja-53x53.jpg,12,4,13,down,1980-06-21,
15,Let Me Love You Tonight,Pure Prairie League,https://charts-static.billboard.com/img/1980/05/pure-prairie-league-zue-53x53.jpg,18,15,7,up,1980-06-21,
16,Shining Star,The Manhattans,https://charts-static.billboard.com/img/1980/04/the-manhattans-cb0-53x53.jpg,22,16,9,up,1980-06-21,
17,Brass In Pocket (I'm Special),Pretenders,https://charts-static.billboard.com/img/1980/02/pretenders-xbg-53x53.jpg,16,14,19,down,1980-06-21,
18,Stomp!,The Brothers Johnson,https://charts-static.billboard.com/img/1980/03/the-brothers-johnson-dn2-53x53.jpg,17,7,15,down,1980-06-21,
19,Hurt So Bad,Linda Ronstadt,https://charts-static.billboard.com/img/1980/04/linda-ronstadt-vi6-53x53.jpg,15,8,11,down,1980-06-21,
20,Tired Of Toein' The Line,Rocky Burnette,https://charts-static.billboard.com/img/1980/05/rocky-burnette-rhh-53x53.jpg,26,20,7,up,1980-06-21,
21,Should've Never Let You Go,Neil Sedaka & Dara Sedaka,https://charts-static.billboard.com/img/1980/03/neil-sedaka-yih-53x53.jpg,23,21,13,up,1980-06-21,
22,One Fine Day,Carole King,https://charts-static.billboard.com/img/1980/05/carole-king-n3w-53x53.jpg,29,22,6,up,1980-06-21,
23,Sexy Eyes,Dr. Hook,https://charts-static.billboard.com/img/1980/02/dr-hook-oph-53x53.jpg,19,5,19,down,1980-06-21,
24,Magic,Olivia Newton-John,https://charts-static.billboard.com/img/1980/05/olivia-newton-john-hxh-53x53.jpg,36,24,5,up,1980-06-21,
25,Wondering Where The Lions Are,Bruce Cockburn,https://charts-static.billboard.com/img/1980/03/bruce-cockburn-b4o-53x53.jpg,21,21,14,down,1980-06-21,
26,Lost In Love,Air Supply,https://charts-static.billboard.com/img/1980/02/air-supply-6x5-53x53.jpg,20,3,20,down,1980-06-21,
27,We Live For Love,Pat Benatar,https://charts-static.billboard.com/img/1980/04/pat-benatar-lo1-53x53.jpg,27,27,12,same,1980-06-21,
28,I'm Alive,Electric Light Orchestra,https://charts-static.billboard.com/img/1980/05/electric-light-orchestra-jef-53x53.jpg,40,28,5,up,1980-06-21,
29,More Love,Kim Carnes,https://charts-static.billboard.com/img/1980/05/kim-carnes-nds-53x53.jpg,37,29,4,up,1980-06-21,
30,Twilight Zone/Twilight Tone,The Manhattan Transfer,https://charts-static.billboard.com/img/1980/01/the-manhattan-transfer-5zc-53x53.jpg,30,30,10,same,1980-06-21,
31,Two Places At The Same Time,Ray Parker Jr. & Raydio,Not supported yet,34,31,10,up,1980-06-21,
32,"Theme From New York, New York",Frank Sinatra,https://charts-static.billboard.com/img/1980/05/frank-sinatra-ytu-53x53.jpg,32,32,8,same,1980-06-21,
33,Answering Machine,Rupert Holmes,https://charts-static.billboard.com/img/1980/05/rupert-holmes-6iw-53x53.jpg,35,33,8,up,1980-06-21,
34,All Night Long,Joe Walsh,https://charts-static.billboard.com/img/1980/05/joe-walsh-c5d-53x53.jpg,38,34,6,up,1980-06-21,
35,Gimme Some Lovin',Blues Brothers,Not supported yet,47,35,4,up,1980-06-21,
36,Ride Like The Wind,Christopher Cross,https://charts-static.billboard.com/img/1980/02/christopher-cross-r4j-53x53.jpg,24,2,19,down,1980-06-21,
37,We Were Meant To Be Lovers,Photoglo,Not supported yet,31,31,13,down,1980-06-21,
38,Angel Say No,Tommy Tutone,https://charts-static.billboard.com/img/1980/05/tommy-tutone-4hi-53x53.jpg,41,38,5,up,1980-06-21,
39,Misunderstanding,Genesis,Not supported yet,49,39,5,up,1980-06-21,
40,Atomic,Blondie,https://charts-static.billboard.com/img/1980/05/blondie-9wz-53x53.jpg,44,40,6,up,1980-06-21,
41,Clones (We're All),Alice Cooper,https://charts-static.billboard.com/img/1980/05/alice-cooper-iiw-53x53.jpg,45,41,6,up,1980-06-21,
42,Stand By Me,Mickey Gilley,https://charts-static.billboard.com/img/1980/05/mickey-gilley-bvp-53x53.jpg,46,42,6,up,1980-06-21,
43,Ashes By Now,Rodney Crowell,https://charts-static.billboard.com/img/1980/05/rodney-crowell-63j-53x53.jpg,48,43,7,up,1980-06-21,
44,Love The World Away,Kenny Rogers,Not supported yet,,,,new,1980-06-21,
45,In America,The Charlie Daniels Band,https://charts-static.billboard.com/img/1980/05/the-charlie-daniels-band-i64-53x53.jpg,58,45,4,up,1980-06-21,
46,Somethin' 'Bout You Baby I Like,Glen Campbell & Rita Coolidge,https://charts-static.billboard.com/img/1980/05/glen-campbell-ss4-53x53.jpg,51,46,6,up,1980-06-21,
47,A Lover's Holiday,Change,https://charts-static.billboard.com/img/1980/04/change-o2c-53x53.jpg,52,47,6,up,1980-06-21,
48,Walks Like A Lady,Journey,https://charts-static.billboard.com/img/1980/05/journey-9r5-53x53.jpg,54,48,5,up,1980-06-21,
49,King Of The Hill,Rick Pinette & Oak,Not supported yet,55,49,7,up,1980-06-21,
50,Is This Love,Pat Travers Band,https://charts-static.billboard.com/img/1980/05/pat-travers-3do-53x53.jpg,50,50,6,same,1980-06-21,
51,New Romance (It's A Mystery),Spider,Not supported yet,39,39,10,down,1980-06-21,
52,Everything Works If You Let It,Cheap Trick,https://charts-static.billboard.com/img/1980/05/cheap-trick-jcq-53x53.jpg,59,52,5,up,1980-06-21,
53,All Night Thing,The Invisible Man's Band,Not supported yet,53,53,6,same,1980-06-21,
54,Lady,The Whispers,https://charts-static.billboard.com/img/1980/03/the-whispers-20a-53x53.jpg,28,28,10,down,1980-06-21,
55,Take Your Time (Do It Right) Part 1,The S.O.S. Band,https://charts-static.billboard.com/img/1980/05/the-sos-band-iez-53x53.jpg,65,55,4,up,1980-06-21,
56,Back Together Again,Roberta Flack With Donny Hathaway,https://charts-static.billboard.com/img/1980/05/roberta-flack-vjq-53x53.jpg,56,56,6,same,1980-06-21,
57,And The Cradle Will Rock...,Van Halen,https://charts-static.billboard.com/img/1980/05/van-halen-oet-53x53.jpg,57,57,5,same,1980-06-21,
58,Empire Strikes Back (Medley),Meco,Not supported yet,68,58,2,up,1980-06-21,
59,Let My Love Open The Door,Pete Townshend,https://charts-static.billboard.com/img/1980/06/pete-townshend-n4l-53x53.jpg,69,59,2,up,1980-06-21,
60,Breakdown Dead Ahead,Boz Scaggs,https://charts-static.billboard.com/img/1980/03/boz-scaggs-una-53x53.jpg,25,15,13,down,1980-06-21,
61,All Out Of Love,Air Supply,https://charts-static.billboard.com/img/1980/06/air-supply-6x5-53x53.jpg,71,61,2,up,1980-06-21,
62,It's For You,Player,https://charts-static.billboard.com/img/1980/06/player-xj9-53x53.jpg,72,62,3,up,1980-06-21,
63,JoJo,Boz Scaggs,https://charts-static.billboard.com/img/1980/06/boz-scaggs-una-53x53.jpg,74,63,2,up,1980-06-21,
64,Another Brick In The Wall (Part II),Pink Floyd,https://charts-static.billboard.com/img/1980/01/pink-floyd-pu1-53x53.jpg,33,1,23,down,1980-06-21,
65,Sailing,Christopher Cross,https://charts-static.billboard.com/img/1980/06/christopher-cross-r4j-53x53.jpg,77,65,2,up,1980-06-21,
66,Power,The Temptations,https://charts-static.billboard.com/img/1980/05/the-temptations-lni-53x53.jpg,43,43,7,down,1980-06-21,
67,Take You Tonight,Ozark Mountain Daredevils,https://charts-static.billboard.com/img/1980/05/ozark-mountain-daredevils-iw4-53x53.jpg,67,67,5,same,1980-06-21,
68,Into The Night,Benny Mardones,https://charts-static.billboard.com/img/1980/06/benny-mardones-0vt-53x53.jpg,78,68,2,up,1980-06-21,
69,Coming Down From Love,Bobby Caldwell,https://charts-static.billboard.com/img/1980/04/bobby-caldwell-38y-53x53.jpg,42,42,10,down,1980-06-21,
70,Sweet Sensation,Stephanie Mills,https://charts-static.billboard.com/img/1980/04/stephanie-mills-gzg-53x53.jpg,83,70,2,up,1980-06-21,
71,Make A Little Magic,The Dirt Band,Not supported yet,,,,new,1980-06-21,
72,Love Stinks,The J. Geils Band,https://charts-static.billboard.com/img/1980/04/the-j-geils-band-etm-53x53.jpg,66,38,11,down,1980-06-21,
73,Shotgun Rider,Joe Sun,https://charts-static.billboard.com/img/1980/03/joe-sun-h6u-53x53.jpg,73,73,4,same,1980-06-21,
74,Tulsa Time/Cocaine,Eric Clapton And His Band,Not supported yet,,,,new,1980-06-21,
75,I'm Happy Just To Dance With You,Anne Murray,https://charts-static.billboard.com/img/1980/06/anne-murray-zsk-53x53.jpg,85,75,2,up,1980-06-21,
76,Let's Go 'round Again,Average White Band,Not supported yet,,,,new,1980-06-21,
77,Landlord,Gladys Knight And The Pips,https://charts-static.billboard.com/img/1980/06/gladys-knight-and-the-pips-dym-53x53.jpg,87,77,2,up,1980-06-21,
78,Fame,Irene Cara,https://charts-static.billboard.com/img/1980/06/irene-cara-md3-53x53.jpg,88,78,2,up,1980-06-21,
79,Time For Me To Fly,REO Speedwagon,https://charts-static.billboard.com/img/1978/07/reo-speedwagon-uqz-53x53.jpg,79,56,11,same,1980-06-21,
80,On The Rebound,Russ Ballard,https://charts-static.billboard.com/img/1980/06/russ-ballard-tb5-53x53.jpg,89,80,2,up,1980-06-21,
81,One More Time For Love,Billy Preston & Syreeta,https://charts-static.billboard.com/img/1980/06/billy-preston-9en-53x53.jpg,90,81,2,up,1980-06-21,
82,Take A Little Rhythm,Ali Thomson,Not supported yet,92,82,2,up,1980-06-21,
83,Stop Your Sobbing,Pretenders,Not supported yet,,,,new,1980-06-21,
84,The Very Last Time,Utopia,https://charts-static.billboard.com/img/1980/06/utopia-l0y-53x53.jpg,76,76,3,down,1980-06-21,
85,The Blue Side,Crystal Gayle,https://charts-static.billboard.com/img/1980/06/crystal-gayle-sqh-53x53.jpg,81,81,3,down,1980-06-21,
86,Alabama Getaway,Grateful Dead,Not supported yet,,,,new,1980-06-21,
87,Someone That I Used To Love,Natalie Cole,Not supported yet,,,,new,1980-06-21,
88,Shandi,KISS,Not supported yet,,,,new,1980-06-21,
89,Old-Fashion Love,Commodores,Not supported yet,,,,new,1980-06-21,
90,Drivin' My Life Away,Eddie Rabbitt,Not supported yet,,,,new,1980-06-21,
91,Only The Lonely (Have A Reason To Be Sad),La Flavour,Not supported yet,93,91,2,up,1980-06-21,
92,Sisters Of The Moon,Fleetwood Mac,https://charts-static.billboard.com/img/1980/06/fleetwood-mac-m6k-53x53.jpg,86,86,3,down,1980-06-21,
93,I Can't Help It,Andy Gibb & Olivia Newton-John,https://charts-static.billboard.com/img/1980/03/andy-gibb-ske-53x53.jpg,60,12,13,down,1980-06-21,
94,Train In Vain (Stand By Me),The Clash,https://charts-static.billboard.com/img/1980/03/the-clash-2ha-53x53.jpg,61,23,14,down,1980-06-21,
95,Gee Whiz,Bernadette Peters,https://charts-static.billboard.com/img/1980/03/bernadette-peters-mim-53x53.jpg,62,31,13,down,1980-06-21,
96,With You I'm Born Again,Billy Preston & Syreeta,https://charts-static.billboard.com/img/1979/12/billy-preston-9en-53x53.jpg,64,4,29,down,1980-06-21,
97,I Don't Want To Walk Without You,Barry Manilow,https://charts-static.billboard.com/img/1980/04/barry-manilow-0ni-53x53.jpg,63,36,11,down,1980-06-21,
98,You May Be Right,Billy Joel,https://charts-static.billboard.com/img/1980/03/billy-joel-9l9-53x53.jpg,75,7,15,down,1980-06-21,
99,Dancing With The Mountains,John Denver,Not supported yet,,,,new,1980-06-21,
100,The Seduction (Love Theme),James Last Band,Not supported yet,80,28,13,down,1980-06-21,
1,Coming Up (Live At Glasgow),Paul McCartney And Wings,https://charts-static.billboard.com/img/1980/04/paul-mccartney-ntf-53x53.jpg,2,1,10,up,1980-06-28,
2,Funkytown,"Lipps, Inc.",Not supported yet,1,1,14,down,1980-06-28,
3,The Rose,Bette Midler,https://charts-static.billboard.com/img/1980/03/bette-midler-7sa-53x53.jpg,4,3,15,up,1980-06-28,
4,It's Still Rock And Roll To Me,Billy Joel,https://charts-static.billboard.com/img/1980/05/billy-joel-9l9-53x53.jpg,6,4,6,up,1980-06-28,
5,Against The Wind,Bob Seger,https://charts-static.billboard.com/img/1980/05/bob-seger-moj-53x53.jpg,5,5,9,same,1980-06-28,
6,Little Jeannie,Elton John,https://charts-static.billboard.com/img/1980/05/elton-john-qls-53x53.jpg,7,6,9,up,1980-06-28,
7,Steal Away,Robbie Dupree,https://charts-static.billboard.com/img/1980/04/robbie-dupree-32x-53x53.jpg,8,7,12,up,1980-06-28,
8,Biggest Part Of Me,Ambrosia,https://charts-static.billboard.com/img/1980/04/ambrosia-f46-53x53.jpg,3,3,13,down,1980-06-28,
9,Cupid/I've Loved You For A Long Time,The Spinners,https://charts-static.billboard.com/img/1980/05/the-spinners-2yh-53x53.jpg,11,9,7,up,1980-06-28,
10,She's Out Of My Life,Michael Jackson,https://charts-static.billboard.com/img/1980/04/michael-jackson-9to-53x53.jpg,10,10,11,same,1980-06-28,
11,Let's Get Serious,Jermaine Jackson,https://charts-static.billboard.com/img/1980/03/jermaine-jackson-z2t-53x53.jpg,13,11,14,up,1980-06-28,
12,Let Me Love You Tonight,Pure Prairie League,https://charts-static.billboard.com/img/1980/05/pure-prairie-league-zue-53x53.jpg,15,12,8,up,1980-06-28,
13,Shining Star,The Manhattans,https://charts-static.billboard.com/img/1980/04/the-manhattans-cb0-53x53.jpg,16,13,10,up,1980-06-28,
14,Cars,Gary Numan,https://charts-static.billboard.com/img/1980/02/gary-numan-z6v-53x53.jpg,9,9,20,down,1980-06-28,
15,Call Me,Blondie,https://charts-static.billboard.com/img/2017/05/blondie-53x53.jpg,12,1,20,down,1980-06-28,
16,Magic,Olivia Newton-John,https://charts-static.billboard.com/img/1980/05/olivia-newton-john-hxh-53x53.jpg,24,16,6,up,1980-06-28,
17,One Fine Day,Carole King,https://charts-static.billboard.com/img/1980/05/carole-king-n3w-53x53.jpg,22,17,7,up,1980-06-28,
18,Tired Of Toein' The Line,Rocky Burnette,https://charts-static.billboard.com/img/1980/05/rocky-burnette-rhh-53x53.jpg,20,18,8,up,1980-06-28,
19,Should've Never Let You Go,Neil Sedaka & Dara Sedaka,https://charts-static.billboard.com/img/1980/03/neil-sedaka-yih-53x53.jpg,21,19,14,up,1980-06-28,
20,Don't Fall In Love With A Dreamer,Kenny Rogers with Kim Carnes,https://charts-static.billboard.com/img/1980/03/kenny-rogers-vja-53x53.jpg,14,4,14,down,1980-06-28,
21,I'm Alive,Electric Light Orchestra,https://charts-static.billboard.com/img/1980/05/electric-light-orchestra-jef-53x53.jpg,28,21,6,up,1980-06-28,
22,Brass In Pocket (I'm Special),Pretenders,https://charts-static.billboard.com/img/1980/02/pretenders-xbg-53x53.jpg,17,14,20,down,1980-06-28,
23,More Love,Kim Carnes,https://charts-static.billboard.com/img/1980/05/kim-carnes-nds-53x53.jpg,29,23,5,up,1980-06-28,
24,Stomp!,The Brothers Johnson,https://charts-static.billboard.com/img/1980/03/the-brothers-johnson-dn2-53x53.jpg,18,7,16,down,1980-06-28,
25,In America,The Charlie Daniels Band,https://charts-static.billboard.com/img/1980/05/the-charlie-daniels-band-i64-53x53.jpg,45,25,5,up,1980-06-28,
26,Hurt So Bad,Linda Ronstadt,https://charts-static.billboard.com/img/1980/04/linda-ronstadt-vi6-53x53.jpg,19,8,12,down,1980-06-28,
27,Wondering Where The Lions Are,Bruce Cockburn,https://charts-static.billboard.com/img/1980/03/bruce-cockburn-b4o-53x53.jpg,25,21,15,down,1980-06-28,
28,Lost In Love,Air Supply,https://charts-static.billboard.com/img/1980/02/air-supply-6x5-53x53.jpg,26,3,21,down,1980-06-28,
29,Gimme Some Lovin',Blues Brothers,Not supported yet,35,29,5,up,1980-06-28,
30,Two Places At The Same Time,Ray Parker Jr. & Raydio,Not supported yet,31,30,11,up,1980-06-28,
31,All Night Long,Joe Walsh,https://charts-static.billboard.com/img/1980/05/joe-walsh-c5d-53x53.jpg,34,31,7,up,1980-06-28,
32,Answering Machine,Rupert Holmes,https://charts-static.billboard.com/img/1980/05/rupert-holmes-6iw-53x53.jpg,33,32,9,up,1980-06-28,
33,"Theme From New York, New York",Frank Sinatra,https://charts-static.billboard.com/img/1980/05/frank-sinatra-ytu-53x53.jpg,32,32,9,down,1980-06-28,
34,Love The World Away,Kenny Rogers,https://charts-static.billboard.com/img/1980/06/kenny-rogers-vja-53x53.jpg,44,34,2,up,1980-06-28,
35,Misunderstanding,Genesis,Not supported yet,39,35,6,up,1980-06-28,
36,Take Your Time (Do It Right) Part 1,The S.O.S. Band,https://charts-static.billboard.com/img/1980/05/the-sos-band-iez-53x53.jpg,55,36,5,up,1980-06-28,
37,Stand By Me,Mickey Gilley,https://charts-static.billboard.com/img/1980/05/mickey-gilley-bvp-53x53.jpg,42,37,7,up,1980-06-28,
38,Angel Say No,Tommy Tutone,https://charts-static.billboard.com/img/1980/05/tommy-tutone-4hi-53x53.jpg,38,38,6,same,1980-06-28,
39,Ashes By Now,Rodney Crowell,https://charts-static.billboard.com/img/1980/05/rodney-crowell-63j-53x53.jpg,43,39,8,up,1980-06-28,
40,Atomic,Blondie,https://charts-static.billboard.com/img/1980/05/blondie-9wz-53x53.jpg,40,40,7,same,1980-06-28,
41,Clones (We're All),Alice Cooper,https://charts-static.billboard.com/img/1980/05/alice-cooper-iiw-53x53.jpg,41,41,7,same,1980-06-28,
42,Somethin' 'Bout You Baby I Like,Glen Campbell & Rita Coolidge,https://charts-static.billboard.com/img/1980/05/glen-campbell-ss4-53x53.jpg,46,42,7,up,1980-06-28,
43,A Lover's Holiday,Change,https://charts-static.billboard.com/img/1980/04/change-o2c-53x53.jpg,47,43,7,up,1980-06-28,
44,Walks Like A Lady,Journey,https://charts-static.billboard.com/img/1980/05/journey-9r5-53x53.jpg,48,44,6,up,1980-06-28,
45,King Of The Hill,Rick Pinette & Oak,Not supported yet,49,45,8,up,1980-06-28,
46,Everything Works If You Let It,Cheap Trick,https://charts-static.billboard.com/img/1980/05/cheap-trick-jcq-53x53.jpg,52,46,6,up,1980-06-28,
47,Empire Strikes Back (Medley),Meco,Not supported yet,58,47,3,up,1980-06-28,
48,All Night Thing,The Invisible Man's Band,Not supported yet,53,48,7,up,1980-06-28,
49,We Live For Love,Pat Benatar,https://charts-static.billboard.com/img/1980/04/pat-benatar-lo1-53x53.jpg,27,27,13,down,1980-06-28,
50,Let My Love Open The Door,Pete Townshend,https://charts-static.billboard.com/img/1980/06/pete-townshend-n4l-53x53.jpg,59,50,3,up,1980-06-28,
51,JoJo,Boz Scaggs,https://charts-static.billboard.com/img/1980/06/boz-scaggs-una-53x53.jpg,63,51,3,up,1980-06-28,
52,Into The Night,Benny Mardones,https://charts-static.billboard.com/img/1980/06/benny-mardones-0vt-53x53.jpg,68,52,3,up,1980-06-28,
53,Sailing,Christopher Cross,https://charts-static.billboard.com/img/1980/06/christopher-cross-r4j-53x53.jpg,65,53,3,up,1980-06-28,
54,All Out Of Love,Air Supply,https://charts-static.billboard.com/img/1980/06/air-supply-6x5-53x53.jpg,61,54,3,up,1980-06-28,
55,And The Cradle Will Rock...,Van Halen,https://charts-static.billboard.com/img/1980/05/van-halen-oet-53x53.jpg,57,55,6,up,1980-06-28,
56,It's For You,Player,https://charts-static.billboard.com/img/1980/06/player-xj9-53x53.jpg,62,56,4,up,1980-06-28,
57,Sexy Eyes,Dr. Hook,https://charts-static.billboard.com/img/1980/02/dr-hook-oph-53x53.jpg,23,5,20,down,1980-06-28,
58,Sweet Sensation,Stephanie Mills,https://charts-static.billboard.com/img/1980/04/stephanie-mills-gzg-53x53.jpg,70,58,3,up,1980-06-28,
59,Make A Little Magic,The Dirt Band,Not supported yet,71,59,2,up,1980-06-28,
60,Landlord,Gladys Knight And The Pips,https://charts-static.billboard.com/img/1980/06/gladys-knight-and-the-pips-dym-53x53.jpg,77,60,3,up,1980-06-28,
61,Take A Little Rhythm,Ali Thomson,Not supported yet,82,61,3,up,1980-06-28,
62,Twilight Zone/Twilight Tone,The Manhattan Transfer,https://charts-static.billboard.com/img/1980/01/the-manhattan-transfer-5zc-53x53.jpg,30,30,11,down,1980-06-28,
63,Ride Like The Wind,Christopher Cross,https://charts-static.billboard.com/img/1980/02/christopher-cross-r4j-53x53.jpg,36,2,20,down,1980-06-28,
64,Tulsa Time/Cocaine,Eric Clapton And His Band,https://charts-static.billboard.com/img/1980/06/eric-clapton-uz8-53x53.jpg,74,64,2,up,1980-06-28,
65,I'm Happy Just To Dance With You,Anne Murray,https://charts-static.billboard.com/img/1980/06/anne-murray-zsk-53x53.jpg,75,65,3,up,1980-06-28,
66,Let's Go 'round Again,Average White Band,Not supported yet,76,66,2,up,1980-06-28,
67,Play The Game,Queen,Not supported yet,,,,new,1980-06-28,
68,Fame,Irene Cara,https://charts-static.billboard.com/img/1980/06/irene-cara-md3-53x53.jpg,78,68,3,up,1980-06-28,
69,Shandi,KISS,https://charts-static.billboard.com/img/1980/06/kiss-sus-53x53.jpg,88,69,2,up,1980-06-28,
70,On The Rebound,Russ Ballard,https://charts-static.billboard.com/img/1980/06/russ-ballard-tb5-53x53.jpg,80,70,3,up,1980-06-28,
71,Shotgun Rider,Joe Sun,https://charts-static.billboard.com/img/1980/03/joe-sun-h6u-53x53.jpg,73,71,5,up,1980-06-28,
72,One More Time For Love,Billy Preston & Syreeta,https://charts-static.billboard.com/img/1980/06/billy-preston-9en-53x53.jpg,81,72,3,up,1980-06-28,
73,Stop Your Sobbing,Pretenders,https://charts-static.billboard.com/img/1980/06/pretenders-xbg-53x53.jpg,83,73,2,up,1980-06-28,
74,I Can't Let Go,Linda Ronstadt,Not supported yet,,,,new,1980-06-28,
75,Old-Fashion Love,Commodores,https://charts-static.billboard.com/img/1980/06/commodores-lju-53x53.jpg,89,75,2,up,1980-06-28,
76,Alabama Getaway,Grateful Dead,https://charts-static.billboard.com/img/1980/06/grateful-dead-lhn-53x53.jpg,86,76,2,up,1980-06-28,
77,Time For Me To Fly,REO Speedwagon,https://charts-static.billboard.com/img/1978/07/reo-speedwagon-uqz-53x53.jpg,79,56,12,up,1980-06-28,
78,Someone That I Used To Love,Natalie Cole,https://charts-static.billboard.com/img/1980/06/natalie-cole-fq7-53x53.jpg,87,78,2,up,1980-06-28,
79,Who Shot J.R.?,Gary Burbank With Band McNally,Not supported yet,,,,new,1980-06-28,
80,Drivin' My Life Away,Eddie Rabbitt,https://charts-static.billboard.com/img/1980/06/eddie-rabbitt-sm6-53x53.jpg,90,80,2,up,1980-06-28,
81,The Blue Side,Crystal Gayle,https://charts-static.billboard.com/img/1980/06/crystal-gayle-sqh-53x53.jpg,85,81,4,up,1980-06-28,
82,That Lovin' You Feelin' Again,Roy Orbison & Emmylou Harris,Not supported yet,,,,new,1980-06-28,
83,Love That Got Away,Firefall,Not supported yet,,,,new,1980-06-28,
84,Dancin' In The Streets,Teri DeSario With K.C.,Not supported yet,,,,new,1980-06-28,
85,Beyond,Herb Alpert,Not supported yet,,,,new,1980-06-28,
86,One In A Million You,Larry Graham,Not supported yet,,,,new,1980-06-28,
87,Why Not Me,Fred Knoblock,Not supported yet,,,,new,1980-06-28,
88,I Get Off On It,Tony Joe White,Not supported yet,,,,new,1980-06-28,
89,My Mistake,The Kingbees,Not supported yet,,,,new,1980-06-28,
90,"Honey, Honey",David Hudson,Not supported yet,,,,new,1980-06-28,
91,We Were Meant To Be Lovers,Photoglo,Not supported yet,37,31,14,down,1980-06-28,
92,Breakdown Dead Ahead,Boz Scaggs,https://charts-static.billboard.com/img/1980/03/boz-scaggs-una-53x53.jpg,60,15,14,down,1980-06-28,
93,New Romance (It's A Mystery),Spider,Not supported yet,51,39,11,down,1980-06-28,
94,Another Brick In The Wall (Part II),Pink Floyd,https://charts-static.billboard.com/img/1980/01/pink-floyd-pu1-53x53.jpg,64,1,24,down,1980-06-28,
95,Power,The Temptations,https://charts-static.billboard.com/img/1980/05/the-temptations-lni-53x53.jpg,66,43,8,down,1980-06-28,
96,Is This Love,Pat Travers Band,https://charts-static.billboard.com/img/1980/05/pat-travers-3do-53x53.jpg,50,50,7,down,1980-06-28,
97,Dancing With The Mountains,John Denver,https://charts-static.billboard.com/img/1980/06/john-denver-3ts-53x53.jpg,99,97,2,up,1980-06-28,
98,Back Together Again,Roberta Flack With Donny Hathaway,https://charts-static.billboard.com/img/1980/05/roberta-flack-vjq-53x53.jpg,56,56,7,down,1980-06-28,
99,Lady,The Whispers,https://charts-static.billboard.com/img/1980/03/the-whispers-20a-53x53.jpg,54,28,11,down,1980-06-28,
100,Love Stinks,The J. Geils Band,https://charts-static.billboard.com/img/1980/04/the-j-geils-band-etm-53x53.jpg,72,38,12,down,1980-06-28,
1,Coming Up (Live At Glasgow),Paul McCartney And Wings,https://charts-static.billboard.com/img/1980/04/paul-mccartney-ntf-53x53.jpg,1,1,11,same,1980-07-05,2
2,Funkytown,"Lipps, Inc.",Not supported yet,2,1,15,same,1980-07-05,
3,The Rose,Bette Midler,https://charts-static.billboard.com/img/1980/03/bette-midler-7sa-53x53.jpg,3,3,16,same,1980-07-05,
4,It's Still Rock And Roll To Me,Billy Joel,https://charts-static.billboard.com/img/1980/05/billy-joel-9l9-53x53.jpg,4,4,7,same,1980-07-05,
5,Little Jeannie,Elton John,https://charts-static.billboard.com/img/1980/05/elton-john-qls-53x53.jpg,6,5,10,up,1980-07-05,
6,Against The Wind,Bob Seger,https://charts-static.billboard.com/img/1980/05/bob-seger-moj-53x53.jpg,5,5,10,down,1980-07-05,
