rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
7,Life In A Northern Town,The Dream Academy,https://charts-static.billboard.com/img/1985/11/the-dream-academy-ev6-53x53.jpg,,7,7,14,same,1986-03-01
8,Silent Running (On Dangerous Ground),Mike + The Mechanics,https://charts-static.billboard.com/img/1985/11/mike-the-mechanics-xp3-53x53.jpg,,8,8,15,same,1986-03-01
9,Secret Lovers,Atlantic Starr,https://charts-static.billboard.com/img/1985/11/atlantic-starr-vhm-53x53.jpg,,11,9,10,up,1986-03-01
10,These Dreams,Heart,https://charts-static.billboard.com/img/1986/02/heart-2lh-53x53.jpg,,14,10,7,up,1986-03-01
11,A Love Bizarre,Sheila E.,https://charts-static.billboard.com/img/1985/11/sheila-e-5e5-53x53.jpg,,12,11,16,up,1986-03-01
12,King For A Day,Thompson Twins,https://charts-static.billboard.com/img/1986/01/thompson-twins-e4m-53x53.jpg,,17,12,7,up,1986-03-01
13,"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora,https://charts-static.billboard.com/img/1985/10/baltimora-f9e-53x53.jpg,,16,13,20,up,1986-03-01
14,Burning Heart,Survivor,https://charts-static.billboard.com/img/1985/11/survivor-yca-53x53.jpg,,9,2,18,down,1986-03-01
15,Conga,Miami Sound Machine,https://charts-static.billboard.com/img/1985/09/gloria-estefan-7bs-53x53.jpg,,15,10,20,same,1986-03-01
16,Russians,Sting,https://charts-static.billboard.com/img/1986/01/sting-fr9-53x53.jpg,,19,16,7,up,1986-03-01
17,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,https://charts-static.billboard.com/img/1985/09/john-mellencamp-tnp-53x53.jpg,,26,17,5,up,1986-03-01
18,Day By Day,Hooters,Not supported yet,,18,18,12,same,1986-03-01
19,Nikita,Elton John,https://charts-static.billboard.com/img/1986/01/elton-john-qls-53x53.jpg,,22,19,7,up,1986-03-01
20,That's What Friends Are For,Dionne & Friends,https://charts-static.billboard.com/img/1985/11/dionne-warwick-6mm-53x53.jpg,,10,1,17,down,1986-03-01
21,Sanctify Yourself,Simple Minds,https://charts-static.billboard.com/img/2016/12/simple-minds-53x53.jpg,,24,21,6,up,1986-03-01
22,Stages,ZZ Top,https://charts-static.billboard.com/img/1986/01/zz-top-l8g-53x53.jpg,,23,22,7,up,1986-03-01
23,What You Need,INXS,https://charts-static.billboard.com/img/1986/01/inxs-lxc-53x53.jpg,,28,23,7,up,1986-03-01
24,I'm Your Man,Wham!,https://charts-static.billboard.com/img/1985/11/wham-usx-53x53.jpg,,13,3,14,down,1986-03-01
25,This Could Be The Night,Loverboy,https://charts-static.billboard.com/img/1986/01/loverboy-e51-53x53.jpg,,27,25,7,up,1986-03-01
26,Beat's So Lonely,Charlie Sexton,https://charts-static.billboard.com/img/1985/12/charlie-sexton-w0g-53x53.jpg,,29,26,12,up,1986-03-01
27,(How To Be A) Millionaire,ABC,Not supported yet,,33,27,7,up,1986-03-01
28,Digital Display,Ready For The World,https://charts-static.billboard.com/img/1985/12/ready-for-the-world-25h-53x53.jpg,,21,21,13,down,1986-03-01
29,Rock Me Amadeus,Falco,https://charts-static.billboard.com/img/1985/11/falco-ggy-53x53.jpg,,40,29,4,up,1986-03-01
30,Let's Go All The Way,Sly Fox,Not supported yet,,35,30,10,up,1986-03-01
31,Another Night,Aretha Franklin,https://charts-static.billboard.com/img/1986/01/aretha-franklin-z73-53x53.jpg,,34,31,7,up,1986-03-01
32,The Sun Always Shines on T.V.,a-ha,https://charts-static.billboard.com/img/1985/11/a-ha-qkf-53x53.jpg,,20,20,14,down,1986-03-01
33,Manic Monday,The Bangles,https://charts-static.billboard.com/img/1986/01/the-bangles-9kl-53x53.jpg,,39,33,6,up,1986-03-01
34,Night Moves,Marilyn Martin,https://charts-static.billboard.com/img/1986/01/marilyn-martin-wb2-53x53.jpg,,38,34,7,up,1986-03-01
35,He'll Never Love You (Like I Do),Freddie Jackson,https://charts-static.billboard.com/img/1985/12/freddie-jackson-fqn-53x53.jpg,,25,25,12,down,1986-03-01
36,Goodbye Is Forever,Arcadia,https://charts-static.billboard.com/img/1986/02/arcadia-7xm-53x53.jpg,,43,36,5,up,1986-03-01
37,Needles And Pins,Tom Petty & The Heartbreakers With Stevie Nicks,https://charts-static.billboard.com/img/1986/02/tom-petty-and-the-heartbreakers-eog-53x53.jpg,,46,37,5,up,1986-03-01
38,No Easy Way Out,Robert Tepper,https://charts-static.billboard.com/img/1986/01/robert-tepper-20l-53x53.jpg,,44,38,6,up,1986-03-01
39,Tender Love,Force M.D.'s,Not supported yet,,47,39,5,up,1986-03-01
40,Calling America,Electric Light Orchestra,https://charts-static.billboard.com/img/1986/02/electric-light-orchestra-jef-53x53.jpg,,50,40,5,up,1986-03-01
41,Kiss,Prince And The Revolution,https://charts-static.billboard.com/img/1986/02/prince-vp8-53x53.jpg,,52,41,2,up,1986-03-01
42,Spies Like Us,Paul McCartney,https://charts-static.billboard.com/img/1985/11/paul-mccartney-ntf-53x53.jpg,,30,7,15,down,1986-03-01
43,I'm Not The One,The Cars,https://charts-static.billboard.com/img/1986/02/the-cars-ndj-53x53.jpg,,49,43,5,up,1986-03-01
44,Bop,Dan Seals,https://charts-static.billboard.com/img/1986/01/dan-seals-jdu-53x53.jpg,,48,44,6,up,1986-03-01
45,"Say You, Say Me",Lionel Richie,https://charts-static.billboard.com/img/1840/12/lionel-richie-srd-53x53.jpg,,32,1,17,down,1986-03-01
46,Addicted To Love,Robert Palmer,https://charts-static.billboard.com/img/1986/02/robert-palmer-i8q-53x53.jpg,,57,46,4,up,1986-03-01
47,Walk Of Life,Dire Straits,https://charts-static.billboard.com/img/1985/06/dire-straits-w73-53x53.jpg,,37,7,18,down,1986-03-01
48,I Can't Wait,Stevie Nicks,https://charts-static.billboard.com/img/1986/02/stevie-nicks-dt0-53x53.jpg,,60,48,2,up,1986-03-01
49,Talk To Me,Stevie Nicks,https://charts-static.billboard.com/img/1985/11/stevie-nicks-dt0-53x53.jpg,,31,4,16,down,1986-03-01
50,I Miss You,Klymaxx,https://charts-static.billboard.com/img/1985/09/klymaxx-b0a-53x53.jpg,,42,5,25,down,1986-03-01
51,Do Me Baby,Meli'sa Morgan,https://charts-static.billboard.com/img/1986/01/melisa-morgan-kyj-53x53.jpg,,53,51,6,up,1986-03-01
52,I'd Do It All Again,Sam Harris,https://charts-static.billboard.com/img/1986/02/sam-harris-1pn-53x53.jpg,,54,52,5,up,1986-03-01
53,Live Is Life,Opus,Not supported yet,,56,53,6,up,1986-03-01
54,Go Home,Stevie Wonder,https://charts-static.billboard.com/img/1985/11/stevie-wonder-12f-53x53.jpg,,36,10,15,down,1986-03-01
55,My Hometown,Bruce Springsteen,https://charts-static.billboard.com/img/1985/12/bruce-springsteen-the-e-street-band-uup-53x53.jpg,,41,6,13,down,1986-03-01
56,I Think It's Love,Jermaine Jackson,https://charts-static.billboard.com/img/1986/02/jermaine-jackson-z2t-53x53.jpg,,74,56,2,up,1986-03-01
57,Sidewalk Talk,Jellybean Featuring Catherine Buchanan,https://charts-static.billboard.com/img/1985/11/jellybean-o32-53x53.jpg,,45,18,16,down,1986-03-01
58,Le Bel Age (The Best Years),Pat Benatar,https://charts-static.billboard.com/img/1986/02/pat-benatar-lo1-53x53.jpg,,63,58,3,up,1986-03-01
59,Let Me Be The One,Five Star,Not supported yet,,72,59,4,up,1986-03-01
60,Your Love,The Outfield,https://charts-static.billboard.com/img/1986/01/the-outfield-3ce-53x53.jpg,,79,60,3,up,1986-03-01
61,I Like You,Phyllis Nelson,Not supported yet,,64,61,4,up,1986-03-01
62,Overjoyed,Stevie Wonder,https://charts-static.billboard.com/img/1986/02/stevie-wonder-12f-53x53.jpg,,76,62,2,up,1986-03-01
63,The Super Bowl Shuffle,The Chicago Bears Shufflin' Crew,Not supported yet,,51,41,8,down,1986-03-01
64,Goodbye,Night Ranger,https://charts-static.billboard.com/img/1985/11/night-ranger-srx-53x53.jpg,,55,17,17,down,1986-03-01
65,Jimmy Mack,Sheena Easton,https://charts-static.billboard.com/img/1986/02/sheena-easton-wvg-53x53.jpg,,70,65,4,up,1986-03-01
66,So Far Away,Dire Straits,Not supported yet,,,,,new,1986-03-01
67,The Power Of Love,Jennifer Rush,https://charts-static.billboard.com/img/1986/02/jennifer-rush-2df-53x53.jpg,,75,67,4,up,1986-03-01
68,Baby Talk,Alisha,Not supported yet,,68,68,11,same,1986-03-01
69,Saturday Love,Cherrelle With Alexander O'Neal,https://charts-static.billboard.com/img/1986/01/alexander-oneal-n93-53x53.jpg,,86,69,3,up,1986-03-01
70,Somewhere,Barbra Streisand,https://charts-static.billboard.com/img/1985/11/barbra-streisand-2i4-53x53.jpg,,61,43,12,down,1986-03-01
71,West End Girls,Pet Shop Boys,Not supported yet,,,,,new,1986-03-01
72,For America,Jackson Browne,Not supported yet,,,,,new,1986-03-01
73,Something About You,Level 42,https://charts-static.billboard.com/img/1986/02/level-42-way-53x53.jpg,,80,73,3,up,1986-03-01
74,Lying,Peter Frampton,https://charts-static.billboard.com/img/1986/02/peter-frampton-27a-53x53.jpg,,77,74,5,up,1986-03-01
75,What Have You Done For Me Lately,Janet Jackson,https://charts-static.billboard.com/img/1986/02/janet-jackson-9z4-53x53.jpg,,95,75,2,up,1986-03-01
76,Pleasure And Pain,Divinyls,Not supported yet,,78,76,6,up,1986-03-01
77,All The Kings Horses,The Firm,https://charts-static.billboard.com/img/1986/02/the-firm-iuz-53x53.jpg,,88,77,3,up,1986-03-01
78,Everything In My Heart,Corey Hart,https://charts-static.billboard.com/img/1985/11/corey-hart-j1k-53x53.jpg,,65,30,14,down,1986-03-01
79,Party All The Time,Eddie Murphy,https://charts-static.billboard.com/img/1985/09/eddie-murphy-45f-53x53.jpg,,58,2,22,down,1986-03-01
80,Secret,Orchestral Manoeuvres In The Dark,https://charts-static.billboard.com/img/1985/12/orchestral-manoeuvres-in-the-dark-8h0-53x53.jpg,,71,63,12,down,1986-03-01
81,It's All Right (Baby's Coming Back),Eurythmics,https://charts-static.billboard.com/img/1986/02/eurythmics-3as-53x53.jpg,,85,81,3,up,1986-03-01
82,Stereotomy,The Alan Parsons Project,https://charts-static.billboard.com/img/1986/01/the-alan-parsons-project-yu1-53x53.jpg,,83,82,3,up,1986-03-01
83,Caravan Of Love,"Isley, Jasper, Isley",Not supported yet,,67,51,13,down,1986-03-01
84,Small Town,John Mellencamp,https://charts-static.billboard.com/img/1985/09/john-mellencamp-tnp-53x53.jpg,,69,6,18,down,1986-03-01
85,You're A Friend Of Mine,Clarence Clemons & Jackson Browne,https://charts-static.billboard.com/img/1985/10/clarence-clemons-i7y-53x53.jpg,,62,18,19,down,1986-03-01
86,Alive & Kicking,Simple Minds,https://charts-static.billboard.com/img/1985/10/simple-minds-20s-53x53.jpg,,59,3,20,down,1986-03-01
87,The Men All Pause,Klymaxx,https://charts-static.billboard.com/img/1984/11/klymaxx-b0a-53x53.jpg,,92,87,3,up,1986-03-01
88,Heart's On Fire,John Cafferty,Not supported yet,,,,,new,1986-03-01
89,A Little Bit Of Love (Is All It Takes),New Edition,https://charts-static.billboard.com/img/1986/02/new-edition-669-53x53.jpg,,94,89,2,up,1986-03-01
90,In My Dreams,Dokken,https://charts-static.billboard.com/img/1986/02/dokken-rig-53x53.jpg,,93,90,2,up,1986-03-01
91,Everybody Dance,Ta Mara & The Seen,Not supported yet,,73,24,21,down,1986-03-01
92,I Found Someone,Laura Branigan,Not supported yet,,,,,new,1986-03-01
93,Twist My Arm,The Pointer Sisters,Not supported yet,,,,,new,1986-03-01
94,Now And Forever (You And Me),Anne Murray,Not supported yet,,,,,new,1986-03-01
95,Where Are You Now?,Jimmy Harnen With Synch,Not supported yet,,,,,new,1986-03-01
96,Can You Feel The Beat,Lisa Lisa And Clult Jam With Full Force,https://charts-static.billboard.com/img/1985/11/lisa-lisa-and-cult-jam-l5q-53x53.jpg,,84,69,16,down,1986-03-01
97,Object Of My Desire,Starpoint,https://charts-static.billboard.com/img/1985/07/starpoint-ohc-53x53.jpg,,81,25,23,down,1986-03-01
98,Wood Beez (Pray Like Aretha Franklin),Scritti Politti,https://charts-static.billboard.com/img/1986/02/scritti-politti-sme-53x53.jpg,,91,91,4,down,1986-03-01
99,Strength,The Alarm,https://charts-static.billboard.com/img/1985/12/the-alarm-6pg-53x53.jpg,,66,61,10,down,1986-03-01
100,One Sunny Day (From Quicksilver),"Ray Parker,Jr. & Helen Terry",Not supported yet,,96,96,3,down,1986-03-01
1,Kyrie,Mr. Mister,https://charts-static.billboard.com/img/1985/12/mr-mister-ze5-53x53.jpg,2,1,1,12,same,1986-03-08
2,Sara,Starship,https://charts-static.billboard.com/img/1985/12/starship-djg-53x53.jpg,,3,2,11,up,1986-03-08
3,How Will I Know,Whitney Houston,https://charts-static.billboard.com/img/1985/12/whitney-houston-m52-53x53.jpg,,2,1,14,down,1986-03-08
4,These Dreams,Heart,https://charts-static.billboard.com/img/1986/02/heart-2lh-53x53.jpg,,10,4,8,up,1986-03-08
5,Secret Lovers,Atlantic Starr,https://charts-static.billboard.com/img/1985/11/atlantic-starr-vhm-53x53.jpg,,9,5,11,up,1986-03-08
6,Silent Running (On Dangerous Ground),Mike + The Mechanics,https://charts-static.billboard.com/img/1985/11/mike-the-mechanics-xp3-53x53.jpg,,8,6,16,up,1986-03-08
7,The Sweetest Taboo,Sade,https://charts-static.billboard.com/img/1985/11/sade-e4o-53x53.jpg,,5,5,16,down,1986-03-08
8,Living In America,James Brown,https://charts-static.billboard.com/img/1985/12/james-brown-9z7-53x53.jpg,,4,4,14,down,1986-03-08
9,Life In A Northern Town,The Dream Academy,https://charts-static.billboard.com/img/1985/11/the-dream-academy-ev6-53x53.jpg,,7,7,15,down,1986-03-08
10,King For A Day,Thompson Twins,https://charts-static.billboard.com/img/1986/01/thompson-twins-e4m-53x53.jpg,,12,10,8,up,1986-03-08
11,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,https://charts-static.billboard.com/img/1985/09/john-mellencamp-tnp-53x53.jpg,,17,11,6,up,1986-03-08
12,"When The Going Gets Tough, The Tough Get Going",Billy Ocean,https://charts-static.billboard.com/img/1985/11/billy-ocean-vb4-53x53.jpg,,6,2,15,down,1986-03-08
13,Nikita,Elton John,https://charts-static.billboard.com/img/1986/01/elton-john-qls-53x53.jpg,,19,13,8,up,1986-03-08
14,Rock Me Amadeus,Falco,https://charts-static.billboard.com/img/1985/11/falco-ggy-53x53.jpg,,29,14,5,up,1986-03-08
15,"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora,https://charts-static.billboard.com/img/1985/10/baltimora-f9e-53x53.jpg,,13,13,21,down,1986-03-08
16,Russians,Sting,https://charts-static.billboard.com/img/1986/01/sting-fr9-53x53.jpg,,16,16,8,same,1986-03-08
17,What You Need,INXS,https://charts-static.billboard.com/img/1986/01/inxs-lxc-53x53.jpg,,23,17,8,up,1986-03-08
18,Day By Day,Hooters,Not supported yet,,18,18,13,same,1986-03-08
19,This Could Be The Night,Loverboy,https://charts-static.billboard.com/img/1986/01/loverboy-e51-53x53.jpg,,25,19,8,up,1986-03-08
20,Sanctify Yourself,Simple Minds,https://charts-static.billboard.com/img/2016/12/simple-minds-53x53.jpg,,21,20,7,up,1986-03-08
21,Stages,ZZ Top,https://charts-static.billboard.com/img/1986/01/zz-top-l8g-53x53.jpg,,22,21,8,up,1986-03-08
22,A Love Bizarre,Sheila E.,https://charts-static.billboard.com/img/1985/11/sheila-e-5e5-53x53.jpg,,11,11,17,down,1986-03-08
23,Beat's So Lonely,Charlie Sexton,https://charts-static.billboard.com/img/1985/12/charlie-sexton-w0g-53x53.jpg,,26,23,13,up,1986-03-08
24,Let's Go All The Way,Sly Fox,Not supported yet,,30,24,11,up,1986-03-08
25,(How To Be A) Millionaire,ABC,Not supported yet,,27,25,8,up,1986-03-08
26,Manic Monday,The Bangles,https://charts-static.billboard.com/img/1986/01/the-bangles-9kl-53x53.jpg,,33,26,7,up,1986-03-08
27,Another Night,Aretha Franklin,https://charts-static.billboard.com/img/1986/01/aretha-franklin-z73-53x53.jpg,,31,27,8,up,1986-03-08
28,Kiss,Prince And The Revolution,https://charts-static.billboard.com/img/1986/02/prince-vp8-53x53.jpg,,41,28,3,up,1986-03-08
29,That's What Friends Are For,Dionne & Friends,https://charts-static.billboard.com/img/1985/11/dionne-warwick-6mm-53x53.jpg,,20,1,18,down,1986-03-08
30,Conga,Miami Sound Machine,https://charts-static.billboard.com/img/1985/09/gloria-estefan-7bs-53x53.jpg,,15,10,21,down,1986-03-08
31,Night Moves,Marilyn Martin,https://charts-static.billboard.com/img/1986/01/marilyn-martin-wb2-53x53.jpg,,34,31,8,up,1986-03-08
32,Tender Love,Force M.D.'s,Not supported yet,,39,32,6,up,1986-03-08
33,Goodbye Is Forever,Arcadia,https://charts-static.billboard.com/img/1986/02/arcadia-7xm-53x53.jpg,,36,33,6,up,1986-03-08
34,Burning Heart,Survivor,https://charts-static.billboard.com/img/1985/11/survivor-yca-53x53.jpg,,14,2,19,down,1986-03-08
35,No Easy Way Out,Robert Tepper,https://charts-static.billboard.com/img/1986/01/robert-tepper-20l-53x53.jpg,,38,35,7,up,1986-03-08
36,Calling America,Electric Light Orchestra,https://charts-static.billboard.com/img/1986/02/electric-light-orchestra-jef-53x53.jpg,,40,36,6,up,1986-03-08
37,Needles And Pins,Tom Petty & The Heartbreakers With Stevie Nicks,https://charts-static.billboard.com/img/1986/02/tom-petty-and-the-heartbreakers-eog-53x53.jpg,,37,37,6,same,1986-03-08
38,Addicted To Love,Robert Palmer,https://charts-static.billboard.com/img/1986/02/robert-palmer-i8q-53x53.jpg,,46,38,5,up,1986-03-08
39,I'm Not The One,The Cars,https://charts-static.billboard.com/img/1986/02/the-cars-ndj-53x53.jpg,,43,39,6,up,1986-03-08
40,I Can't Wait,Stevie Nicks,https://charts-static.billboard.com/img/1986/02/stevie-nicks-dt0-53x53.jpg,,48,40,3,up,1986-03-08
41,I'm Your Man,Wham!,https://charts-static.billboard.com/img/1985/11/wham-usx-53x53.jpg,,24,3,15,down,1986-03-08
42,Digital Display,Ready For The World,https://charts-static.billboard.com/img/1985/12/ready-for-the-world-25h-53x53.jpg,,28,21,14,down,1986-03-08
43,Bop,Dan Seals,https://charts-static.billboard.com/img/1986/01/dan-seals-jdu-53x53.jpg,,44,43,7,up,1986-03-08
44,Live Is Life,Opus,Not supported yet,,53,44,7,up,1986-03-08
45,I Think It's Love,Jermaine Jackson,https://charts-static.billboard.com/img/1986/02/jermaine-jackson-z2t-53x53.jpg,,56,45,3,up,1986-03-08
46,The Sun Always Shines on T.V.,a-ha,https://charts-static.billboard.com/img/1985/11/a-ha-qkf-53x53.jpg,,32,20,15,down,1986-03-08
47,Do Me Baby,Meli'sa Morgan,https://charts-static.billboard.com/img/1986/01/melisa-morgan-kyj-53x53.jpg,,51,47,7,up,1986-03-08
48,Your Love,The Outfield,https://charts-static.billboard.com/img/1986/01/the-outfield-3ce-53x53.jpg,,60,48,4,up,1986-03-08
49,So Far Away,Dire Straits,https://charts-static.billboard.com/img/1986/03/dire-straits-w73-53x53.jpg,,66,49,2,up,1986-03-08
50,West End Girls,Pet Shop Boys,https:https://charts-static.billboard.com/img/1986/02/pet-shop-boys-47k-53x53.jpg,,71,50,2,up,1986-03-08
51,Overjoyed,Stevie Wonder,https://charts-static.billboard.com/img/1986/02/stevie-wonder-12f-53x53.jpg,,62,51,3,up,1986-03-08
52,For America,Jackson Browne,https://charts-static.billboard.com/img/1986/03/jackson-browne-eic-53x53.jpg,,72,52,2,up,1986-03-08
53,I'd Do It All Again,Sam Harris,https://charts-static.billboard.com/img/1986/02/sam-harris-1pn-53x53.jpg,,52,52,6,down,1986-03-08
54,Le Bel Age (The Best Years),Pat Benatar,https://charts-static.billboard.com/img/1986/02/pat-benatar-lo1-53x53.jpg,,58,54,4,up,1986-03-08
55,He'll Never Love You (Like I Do),Freddie Jackson,https://charts-static.billboard.com/img/1985/12/freddie-jackson-fqn-53x53.jpg,,35,25,13,down,1986-03-08
56,"Say You, Say Me",Lionel Richie,https://charts-static.billboard.com/img/1840/12/lionel-richie-srd-53x53.jpg,,45,1,18,down,1986-03-08
57,Saturday Love,Cherrelle With Alexander O'Neal,https://charts-static.billboard.com/img/1986/01/alexander-oneal-n93-53x53.jpg,,69,57,4,up,1986-03-08
58,Spies Like Us,Paul McCartney,https://charts-static.billboard.com/img/1985/11/paul-mccartney-ntf-53x53.jpg,,42,7,16,down,1986-03-08
59,Let Me Be The One,Five Star,Not supported yet,,59,59,5,same,1986-03-08
60,What Have You Done For Me Lately,Janet Jackson,https://charts-static.billboard.com/img/1986/02/janet-jackson-9z4-53x53.jpg,,75,60,3,up,1986-03-08
61,I Like You,Phyllis Nelson,Not supported yet,,61,61,5,same,1986-03-08
62,Something About You,Level 42,https://charts-static.billboard.com/img/1986/02/level-42-way-53x53.jpg,,73,62,4,up,1986-03-08
63,I Miss You,Klymaxx,https://charts-static.billboard.com/img/1985/09/klymaxx-b0a-53x53.jpg,,50,5,26,down,1986-03-08
64,The Power Of Love,Jennifer Rush,https://charts-static.billboard.com/img/1986/02/jennifer-rush-2df-53x53.jpg,,67,64,5,up,1986-03-08
65,Jimmy Mack,Sheena Easton,https://charts-static.billboard.com/img/1986/02/sheena-easton-wvg-53x53.jpg,,65,65,5,same,1986-03-08
66,Talk To Me,Stevie Nicks,https://charts-static.billboard.com/img/1985/11/stevie-nicks-dt0-53x53.jpg,,49,4,17,down,1986-03-08
67,Walk Of Life,Dire Straits,https://charts-static.billboard.com/img/1985/06/dire-straits-w73-53x53.jpg,,47,7,19,down,1986-03-08
68,All The Kings Horses,The Firm,https://charts-static.billboard.com/img/1986/02/the-firm-iuz-53x53.jpg,,77,68,4,up,1986-03-08
69,Baby Talk,Alisha,Not supported yet,,68,68,12,down,1986-03-08
70,Sidewalk Talk,Jellybean Featuring Catherine Buchanan,https://charts-static.billboard.com/img/1985/11/jellybean-o32-53x53.jpg,,57,18,17,down,1986-03-08
71,A Little Bit Of Love (Is All It Takes),New Edition,https://charts-static.billboard.com/img/1986/02/new-edition-669-53x53.jpg,,89,71,3,up,1986-03-08
72,Go Home,Stevie Wonder,https://charts-static.billboard.com/img/1985/11/stevie-wonder-12f-53x53.jpg,,54,10,16,down,1986-03-08
73,I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,Not supported yet,,,,,new,1986-03-08
74,Lying,Peter Frampton,https://charts-static.billboard.com/img/1986/02/peter-frampton-27a-53x53.jpg,,74,74,6,same,1986-03-08
75,My Hometown,Bruce Springsteen,https://charts-static.billboard.com/img/1985/12/bruce-springsteen-the-e-street-band-uup-53x53.jpg,,55,6,14,down,1986-03-08
76,Bad Boy,Miami Sound Machine,Not supported yet,,,,,new,1986-03-08
77,Somewhere,Barbra Streisand,https://charts-static.billboard.com/img/1985/11/barbra-streisand-2i4-53x53.jpg,,70,43,13,down,1986-03-08
78,It's All Right (Baby's Coming Back),Eurythmics,https://charts-static.billboard.com/img/1986/02/eurythmics-3as-53x53.jpg,,81,78,4,up,1986-03-08
79,The Super Bowl Shuffle,The Chicago Bears Shufflin' Crew,Not supported yet,,63,41,9,down,1986-03-08
80,Heart's On Fire,John Cafferty,https://charts-static.billboard.com/img/1986/03/john-cafferty-ctk-53x53.jpg,,88,80,2,up,1986-03-08
81,If You Leave,Orchestral Manoeuvres In The Dark,Not supported yet,,,,,new,1986-03-08
82,The Men All Pause,Klymaxx,https://charts-static.billboard.com/img/1984/11/klymaxx-b0a-53x53.jpg,,87,82,4,up,1986-03-08
83,Pleasure And Pain,Divinyls,Not supported yet,,76,76,7,down,1986-03-08
84,Caravan Of Love,"Isley, Jasper, Isley",Not supported yet,,83,51,14,down,1986-03-08
85,In My Dreams,Dokken,https://charts-static.billboard.com/img/1986/02/dokken-rig-53x53.jpg,,90,85,3,up,1986-03-08
86,Feel It Again,Honeymoon Suite,Not supported yet,,,,,new,1986-03-08
87,Great Gosh A'mighty (Down & Out In Bev. Hills Theme),Little Richard,Not supported yet,,,,,new,1986-03-08
88,Twist My Arm,The Pointer Sisters,https://charts-static.billboard.com/img/1986/03/the-pointer-sisters-aql-53x53.jpg,,93,88,2,up,1986-03-08
89,Goodbye,Night Ranger,https://charts-static.billboard.com/img/1985/11/night-ranger-srx-53x53.jpg,,64,17,18,down,1986-03-08
90,Where Are You Now?,Jimmy Harnen With Synch,Not supported yet,,95,90,2,up,1986-03-08
91,I Found Someone,Laura Branigan,https://charts-static.billboard.com/img/1986/03/laura-branigan-cd4-53x53.jpg,,92,91,2,up,1986-03-08
92,I Can't Wait,Nu Shooz,Not supported yet,,,,,new,1986-03-08
93,Now And Forever (You And Me),Anne Murray,https://charts-static.billboard.com/img/1986/03/anne-murray-zsk-53x53.jpg,,94,93,2,up,1986-03-08
94,Stereotomy,The Alan Parsons Project,https://charts-static.billboard.com/img/1986/01/the-alan-parsons-project-yu1-53x53.jpg,,82,82,4,down,1986-03-08
95,Shelter Me,Joe Cocker,Not supported yet,,,,,new,1986-03-08
96,Can You Feel The Beat,Lisa Lisa And Clult Jam With Full Force,https://charts-static.billboard.com/img/1985/11/lisa-lisa-and-cult-jam-l5q-53x53.jpg,,96,69,17,same,1986-03-08
97,Object Of My Desire,Starpoint,https://charts-static.billboard.com/img/1985/07/starpoint-ohc-53x53.jpg,,97,25,24,same,1986-03-08
98,I Engineer,Animotion,Not supported yet,,,,,new,1986-03-08
99,Everything In My Heart,Corey Hart,https://charts-static.billboard.com/img/1985/11/corey-hart-j1k-53x53.jpg,,78,30,15,down,1986-03-08
100,Secret,Orchestral Manoeuvres In The Dark,https://charts-static.billboard.com/img/1985/12/orchestral-manoeuvres-in-the-dark-8h0-53x53.jpg,,80,63,13,down,1986-03-08
1,Sara,Starship,https://charts-static.billboard.com/img/1985/12/starship-djg-53x53.jpg,,2,1,12,up,1986-03-15
2,These Dreams,Heart,https://charts-static.billboard.com/img/1986/02/heart-2lh-53x53.jpg,,4,2,9,up,1986-03-15
3,Kyrie,Mr. Mister,https://charts-static.billboard.com/img/1985/12/mr-mister-ze5-53x53.jpg,,1,1,13,down,1986-03-15
4,Secret Lovers,Atlantic Starr,https://charts-static.billboard.com/img/1985/11/atlantic-starr-vhm-53x53.jpg,,5,4,12,up,1986-03-15
5,How Will I Know,Whitney Houston,https://charts-static.billboard.com/img/1985/12/whitney-houston-m52-53x53.jpg,,3,1,15,down,1986-03-15
6,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,https://charts-static.billboard.com/img/1985/09/john-mellencamp-tnp-53x53.jpg,,11,6,7,up,1986-03-15
7,Rock Me Amadeus,Falco,https://charts-static.billboard.com/img/1985/11/falco-ggy-53x53.jpg,,14,7,6,up,1986-03-15
8,Silent Running (On Dangerous Ground),Mike + The Mechanics,https://charts-static.billboard.com/img/1985/11/mike-the-mechanics-xp3-53x53.jpg,,6,6,17,down,1986-03-15
9,King For A Day,Thompson Twins,https://charts-static.billboard.com/img/1986/01/thompson-twins-e4m-53x53.jpg,,10,9,9,up,1986-03-15
10,Nikita,Elton John,https://charts-static.billboard.com/img/1986/01/elton-john-qls-53x53.jpg,,13,10,9,up,1986-03-15
11,What You Need,INXS,https://charts-static.billboard.com/img/1986/01/inxs-lxc-53x53.jpg,,17,11,9,up,1986-03-15
12,This Could Be The Night,Loverboy,https://charts-static.billboard.com/img/1986/01/loverboy-e51-53x53.jpg,,19,12,9,up,1986-03-15
13,The Sweetest Taboo,Sade,https://charts-static.billboard.com/img/1985/11/sade-e4o-53x53.jpg,,7,5,17,down,1986-03-15
