rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
22,Piece Of My Heart,Tara Kemp,https://charts-static.billboard.com/img/1991/05/tara-kemp-1rt-53x53.jpg,32,22,7,up,1991-06-22,
23,Lily Was Here,David A. Stewart Introducing Candy Dulfer,https://charts-static.billboard.com/img/1991/05/david-a-stewart-b20-53x53.jpg,33,23,6,up,1991-06-22,
24,Never Gonna Let You Down,Surface,https://charts-static.billboard.com/img/1991/04/surface-nbv-53x53.jpg,30,24,9,up,1991-06-22,
25,A Better Love,Londonbeat,https://charts-static.billboard.com/img/1991/05/londonbeat-guk-53x53.jpg,35,25,7,up,1991-06-22,
26,I'll Never Let You Go,Steelheart,https://charts-static.billboard.com/img/1991/03/steelheart-lux-53x53.jpg,34,26,15,up,1991-06-22,
27,P.A.S.S.I.O.N.,Rhythm Syndicate,https://charts-static.billboard.com/img/1991/05/rhythm-syndicate-o8w-53x53.jpg,39,27,4,up,1991-06-22,
28,Love At First Sight,Styx,https://charts-static.billboard.com/img/1991/04/styx-2ra-53x53.jpg,25,25,12,down,1991-06-22,
29,The Dream Is Still Alive,Wilson Phillips,https://charts-static.billboard.com/img/1991/06/wilson-phillips-uks-53x53.jpg,40,29,4,up,1991-06-22,
30,Rhythm Of My Heart,Rod Stewart,https://charts-static.billboard.com/img/1991/03/rod-stewart-icm-53x53.jpg,21,5,15,down,1991-06-22,
31,Baby Baby,Amy Grant,https://charts-static.billboard.com/img/1991/02/amy-grant-bra-53x53.jpg,27,1,18,down,1991-06-22,
32,Miracle,Whitney Houston,https://charts-static.billboard.com/img/1991/04/whitney-houston-m52-53x53.jpg,13,9,11,down,1991-06-22,
33,Touch Me (All Night Long),Cathy Dennis,https://charts-static.billboard.com/img/1984/12/cathy-dennis-jqj-53x53.jpg,24,2,17,down,1991-06-22,
34,Silent Lucidity,Queensryche,Not supported yet,23,9,14,down,1991-06-22,
35,Here We Go,C+C Music Factory/F. Williams,Not supported yet,26,3,17,down,1991-06-22,
36,Temptation,Corina,https://charts-static.billboard.com/img/1991/05/corina-6rh-53x53.jpg,43,36,6,up,1991-06-22,
37,It Ain't Over 'til It's Over,Lenny Kravitz,https://charts-static.billboard.com/img/1991/06/lenny-kravitz-jjg-53x53.jpg,44,37,3,up,1991-06-22,
38,Does Anybody Really Fall In Love Anymore?,Kane Roberts,https://charts-static.billboard.com/img/1991/04/kane-roberts-41p-53x53.jpg,41,38,9,up,1991-06-22,
39,Every Heartbeat,Amy Grant,https://charts-static.billboard.com/img/1991/06/amy-grant-bra-53x53.jpg,53,39,2,up,1991-06-22,
40,Don't Treat Me Bad,Firehouse,https://charts-static.billboard.com/img/1991/03/firehouse-9x7-53x53.jpg,36,19,16,down,1991-06-22,
41,I'll Be There,The Escape Club,https://charts-static.billboard.com/img/1991/05/the-escape-club-lsz-53x53.jpg,45,41,5,up,1991-06-22,
42,You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,https://charts-static.billboard.com/img/1991/04/yo-yo-cug-53x53.jpg,47,42,5,up,1991-06-22,
43,Fading Like A Flower (Every Time You Leave),Roxette,https://charts-static.billboard.com/img/1991/06/roxette-qd2-53x53.jpg,59,43,2,up,1991-06-22,
44,Life Goes On,Poison,https://charts-static.billboard.com/img/1991/05/poison-r52-53x53.jpg,49,44,8,up,1991-06-22,
45,See The Lights,Simple Minds,https://charts-static.billboard.com/img/1991/05/simple-minds-20s-53x53.jpg,48,45,6,up,1991-06-22,
46,I Touch Myself,Divinyls,Not supported yet,29,4,16,down,1991-06-22,
47,Joyride,Roxette,https://charts-static.billboard.com/img/1991/03/roxette-qd2-53x53.jpg,37,1,17,down,1991-06-22,
48,Love And Understanding,Cher,https://charts-static.billboard.com/img/1991/06/cher-n7y-53x53.jpg,60,48,2,up,1991-06-22,
49,Kissing You,Keith Washington,https://charts-static.billboard.com/img/1991/03/keith-washington-b4g-53x53.jpg,50,49,5,up,1991-06-22,
50,Exclusivity,Damian Dame,Not supported yet,52,50,6,up,1991-06-22,
51,Summertime,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,85,51,2,up,1991-06-22,
52,Written All Over Your Face,The Rude Boys,https://charts-static.billboard.com/img/1990/11/the-rude-boys-f19-53x53.jpg,31,16,16,down,1991-06-22,
53,Wind Of Change,Scorpions,https://charts-static.billboard.com/img/1991/04/scorpions-ydn-53x53.jpg,68,53,4,up,1991-06-22,
54,What Comes Naturally,Sheena Easton,https://charts-static.billboard.com/img/1991/03/sheena-easton-wvg-53x53.jpg,38,19,13,down,1991-06-22,
55,Motownphilly,Boyz II Men,https://charts-static.billboard.com/img/1991/04/boyz-ii-men-iur-53x53.jpg,63,55,2,up,1991-06-22,
56,Voices That Care,Voices That Care,Not supported yet,46,11,15,down,1991-06-22,
57,This Time Make It Funky,Tracie Spencer,https://charts-static.billboard.com/img/1991/04/tracie-spencer-r57-53x53.jpg,54,54,6,down,1991-06-22,
58,"Nights Like This (From ""The Five Heartbeats"")",After 7,https://charts-static.billboard.com/img/1989/07/after-7-zay-53x53.jpg,67,58,5,up,1991-06-22,
59,Higher Than Hope,Daryl Braithwaite,https://charts-static.billboard.com/img/1991/06/daryl-braithwaite-q9e-53x53.jpg,61,59,4,up,1991-06-22,
60,Elevate My Mind,Stereo MC's,https://charts-static.billboard.com/img/1991/06/stereo-mcs-ebv-53x53.jpg,66,60,4,up,1991-06-22,
61,"Part Of Me, Part Of You",Glenn Frey,https://charts-static.billboard.com/img/1991/04/glenn-frey-0tc-53x53.jpg,55,55,7,down,1991-06-22,
62,Can't Forget You,Gloria Estefan,https://charts-static.billboard.com/img/1991/05/gloria-estefan-7bs-53x53.jpg,73,62,3,up,1991-06-22,
63,My Body Says Yes,Titiyo,https://charts-static.billboard.com/img/1991/06/titiyo-2gv-53x53.jpg,76,63,3,up,1991-06-22,
64,Love Desire,Sandee,Not supported yet,80,64,4,up,1991-06-22,
65,Ooh La La,David Hallyday,Not supported yet,74,65,5,up,1991-06-22,
66,Can I Call You My Girl,PC Quest,Not supported yet,75,66,8,up,1991-06-22,
67,Kisses In The Night,Brandon,Not supported yet,64,64,7,down,1991-06-22,
68,Dirty Love,Thunder,https://charts-static.billboard.com/img/1991/06/thunder-ygl-53x53.jpg,79,68,4,up,1991-06-22,
69,Cry For Help,Rick Astley,https://charts-static.billboard.com/img/1991/02/rick-astley-opu-53x53.jpg,58,7,19,down,1991-06-22,
70,Going Through The Motions,Aftershock,https://charts-static.billboard.com/img/1991/03/aftershock-g6v-53x53.jpg,62,52,13,down,1991-06-22,
71,What A Price To Pay,Michael Damian,https://charts-static.billboard.com/img/1991/06/michael-damian-326-53x53.jpg,83,71,3,up,1991-06-22,
72,Where The Streets Have No Name,Pet Shop Boys,https:https://charts-static.billboard.com/img/1991/05/pet-shop-boys-47k-53x53.jpg,78,72,5,up,1991-06-22,
73,You Don't Have To Go Home Tonight,The Triplets,https://charts-static.billboard.com/img/1991/03/the-triplets-ggo-53x53.jpg,51,14,15,down,1991-06-22,
74,Dream Lover,The Rebel Pebbles,https://charts-static.billboard.com/img/1991/04/the-rebel-pebbles-ki2-53x53.jpg,42,42,10,down,1991-06-22,
75,She Talks To Angels,The Black Crowes,https://charts-static.billboard.com/img/1991/01/the-black-crowes-rvj-53x53.jpg,56,30,15,down,1991-06-22,
76,More Than Ever,Nelson,https://charts-static.billboard.com/img/1991/03/nelson-jbe-53x53.jpg,65,14,16,down,1991-06-22,
77,I Can't Wait Another Minute,Hi-Five,https://charts-static.billboard.com/img/1991/06/hi-five-i9q-53x53.jpg,,,,new,1991-06-22,
78,Surrender,Trixter,https://charts-static.billboard.com/img/1991/06/trixter-3ab-53x53.jpg,89,78,3,up,1991-06-22,
79,Someone,The Rembrandts,https://charts-static.billboard.com/img/1991/05/the-rembrandts-vwa-53x53.jpg,88,79,5,up,1991-06-22,
80,Your Love,Keith Sweat,https://charts-static.billboard.com/img/1991/06/keith-sweat-9fm-53x53.jpg,91,80,2,up,1991-06-22,
81,Forever Amo'r,D'zyre,Not supported yet,84,81,3,up,1991-06-22,
82,(If There Was) Any Other Way,Celine Dion,https://charts-static.billboard.com/img/1991/03/celine-dion-0hi-53x53.jpg,57,35,12,down,1991-06-22,
83,Crazy,Seal,https://charts-static.billboard.com/img/1991/06/seal-m0t-53x53.jpg,,,,new,1991-06-22,
84,Hard To Handle,The Black Crowes,https://charts-static.billboard.com/img/1991/06/the-black-crowes-rvj-53x53.jpg,,,,new,1991-06-22,
85,Move Right Out,Rick Astley,https://charts-static.billboard.com/img/1991/06/rick-astley-opu-53x53.jpg,,,,new,1991-06-22,
86,Lift Me Up,Yes,https://charts-static.billboard.com/img/1991/04/yes-pm5-53x53.jpg,87,86,4,up,1991-06-22,
87,Summer Vacation,The Party,Not supported yet,96,87,2,up,1991-06-22,
88,It's A Shame (My Sister),Monie Love Featuring True Image,https://charts-static.billboard.com/img/1991/02/monie-love-n9b-53x53.jpg,70,26,15,down,1991-06-22,
89,Whatever You Want,Tony Toni Tone,Not supported yet,82,48,11,down,1991-06-22,
90,Only Time Will Tell,Nelson,https://charts-static.billboard.com/img/1991/06/nelson-jbe-53x53.jpg,,,,new,1991-06-22,
91,Come Again,Damn Yankees,https://charts-static.billboard.com/img/1990/06/damn-yankees-fey-53x53.jpg,69,50,10,down,1991-06-22,
92,Round And Round,Tevin Campbell,https://charts-static.billboard.com/img/1990/10/tevin-campbell-l6u-53x53.jpg,81,12,29,down,1991-06-22,
93,Love On A Rooftop,Desmond Child,https://charts-static.billboard.com/img/1991/06/desmond-child-6ku-53x53.jpg,,,,new,1991-06-22,
94,3 A.M. Eternal,The KLF,Not supported yet,,,,new,1991-06-22,
95,Break Up To Make Up,Cynthia,https://charts-static.billboard.com/img/1991/06/cynthia-rw2-53x53.jpg,,,,new,1991-06-22,
96,Save Some Love,Keedy,Not supported yet,77,15,15,down,1991-06-22,
97,Love Gets Rough,Troy Newman,https://charts-static.billboard.com/img/1991/06/troy-newman-uo8-53x53.jpg,97,97,2,same,1991-06-22,
98,Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,Not supported yet,,,,new,1991-06-22,
99,My Heart Is Failing Me,Riff,https://charts-static.billboard.com/img/1991/03/riff-sn8-53x53.jpg,71,25,14,down,1991-06-22,
100,Can You Stop The Rain,Peabo Bryson,https://charts-static.billboard.com/img/1991/05/peabo-bryson-64m-53x53.jpg,,,,new,1991-06-22,
1,Rush Rush,Paula Abdul,https://charts-static.billboard.com/img/1840/12/paula-abdul-psi-53x53.jpg,1,1,8,same,1991-06-29,3
2,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,https://charts-static.billboard.com/img/1991/04/color-me-badd-cop-53x53.jpg,2,2,13,same,1991-06-29,
3,Unbelievable,EMF,https://charts-static.billboard.com/img/1991/02/emf-2to-53x53.jpg,6,3,12,up,1991-06-29,
4,Power Of Love/Love Power,Luther Vandross,https://charts-static.billboard.com/img/1991/04/luther-vandross-wv3-53x53.jpg,7,4,10,up,1991-06-29,
5,Losing My Religion,R.E.M.,https://charts-static.billboard.com/img/1991/03/rem-w4l-53x53.jpg,4,4,13,down,1991-06-29,
6,More Than Words,Extreme,https://charts-static.billboard.com/img/1991/03/extreme-rt4-53x53.jpg,3,1,15,down,1991-06-29,
7,"Right Here, Right Now",Jesus Jones,https://charts-static.billboard.com/img/1991/01/jesus-jones-y07-53x53.jpg,10,7,12,up,1991-06-29,
8,Love Is A Wonderful Thing,Michael Bolton,https://charts-static.billboard.com/img/1991/04/michael-bolton-hcc-53x53.jpg,5,4,11,down,1991-06-29,
9,Strike It Up,Black Box,https://charts-static.billboard.com/img/1991/03/black-box-o7p-53x53.jpg,8,8,13,down,1991-06-29,
10,Playground,Another Bad Creation,https://charts-static.billboard.com/img/1991/04/another-bad-creation-7qx-53x53.jpg,12,10,10,up,1991-06-29,
11,Gypsy Woman (She's Homeless),Crystal Waters,https://charts-static.billboard.com/img/1991/04/crystal-waters-8mo-53x53.jpg,15,11,9,up,1991-06-29,
12,Here I Am (Come And Take Me),UB40,https://charts-static.billboard.com/img/1991/03/ub40-8p0-53x53.jpg,13,12,15,up,1991-06-29,
13,Place In This World,Michael W. Smith,https://charts-static.billboard.com/img/1991/03/michael-w-smith-v21-53x53.jpg,19,13,9,up,1991-06-29,
14,How Can I Ease The Pain,Lisa Fischer,https://charts-static.billboard.com/img/1991/04/lisa-fischer-wee-53x53.jpg,18,14,12,up,1991-06-29,
15,Walking In Memphis,Marc Cohn,https://charts-static.billboard.com/img/1991/03/marc-cohn-pxe-53x53.jpg,16,15,14,up,1991-06-29,
16,I Don't Wanna Cry,Mariah Carey,https://charts-static.billboard.com/img/1991/04/mariah-carey-tgq-53x53.jpg,9,1,13,down,1991-06-29,
17,Piece Of My Heart,Tara Kemp,https://charts-static.billboard.com/img/1991/05/tara-kemp-1rt-53x53.jpg,22,17,8,up,1991-06-29,
18,Lily Was Here,David A. Stewart Introducing Candy Dulfer,https://charts-static.billboard.com/img/1991/05/david-a-stewart-b20-53x53.jpg,23,18,7,up,1991-06-29,
19,Never Gonna Let You Down,Surface,https://charts-static.billboard.com/img/1991/04/surface-nbv-53x53.jpg,24,19,10,up,1991-06-29,
20,P.A.S.S.I.O.N.,Rhythm Syndicate,https://charts-static.billboard.com/img/1991/05/rhythm-syndicate-o8w-53x53.jpg,27,20,5,up,1991-06-29,
21,A Better Love,Londonbeat,https://charts-static.billboard.com/img/1991/05/londonbeat-guk-53x53.jpg,25,21,8,up,1991-06-29,
22,I Like The Way (The Kissing Game),Hi-Five,https://charts-static.billboard.com/img/1991/01/hi-five-i9q-53x53.jpg,14,1,19,down,1991-06-29,
23,Couple Days Off,Huey Lewis & The News,https://charts-static.billboard.com/img/1991/04/huey-lewis-the-news-iqy-53x53.jpg,11,11,10,down,1991-06-29,
24,Do You Want Me,Salt-N-Pepa,https://charts-static.billboard.com/img/1991/03/salt-n-pepa-8w9-53x53.jpg,21,21,15,down,1991-06-29,
25,The Dream Is Still Alive,Wilson Phillips,https://charts-static.billboard.com/img/1991/06/wilson-phillips-uks-53x53.jpg,29,25,5,up,1991-06-29,
26,I'll Never Let You Go,Steelheart,https://charts-static.billboard.com/img/1991/03/steelheart-lux-53x53.jpg,26,26,16,same,1991-06-29,
27,Summertime,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,51,27,3,up,1991-06-29,
28,It Ain't Over 'til It's Over,Lenny Kravitz,https://charts-static.billboard.com/img/1991/06/lenny-kravitz-jjg-53x53.jpg,37,28,4,up,1991-06-29,
29,Temptation,Corina,https://charts-static.billboard.com/img/1991/05/corina-6rh-53x53.jpg,36,29,7,up,1991-06-29,
30,Every Heartbeat,Amy Grant,https://charts-static.billboard.com/img/1991/06/amy-grant-bra-53x53.jpg,39,30,3,up,1991-06-29,
31,I'll Be There,The Escape Club,https://charts-static.billboard.com/img/1991/05/the-escape-club-lsz-53x53.jpg,41,31,6,up,1991-06-29,
32,We Want The Funk,Gerardo,https://charts-static.billboard.com/img/1991/05/gerardo-62v-53x53.jpg,17,16,9,down,1991-06-29,
33,Mama Said Knock You Out,LL Cool J,https://charts-static.billboard.com/img/1840/12/ll-cool-j-kyv-53x53.jpg,20,17,12,down,1991-06-29,
34,Fading Like A Flower (Every Time You Leave),Roxette,https://charts-static.billboard.com/img/1991/06/roxette-qd2-53x53.jpg,43,34,3,up,1991-06-29,
35,Life Goes On,Poison,https://charts-static.billboard.com/img/1991/05/poison-r52-53x53.jpg,44,35,9,up,1991-06-29,
36,Wind Of Change,Scorpions,https://charts-static.billboard.com/img/1991/04/scorpions-ydn-53x53.jpg,53,36,5,up,1991-06-29,
37,You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,https://charts-static.billboard.com/img/1991/04/yo-yo-cug-53x53.jpg,42,37,6,up,1991-06-29,
38,Love And Understanding,Cher,https://charts-static.billboard.com/img/1991/06/cher-n7y-53x53.jpg,48,38,3,up,1991-06-29,
39,Does Anybody Really Fall In Love Anymore?,Kane Roberts,https://charts-static.billboard.com/img/1991/04/kane-roberts-41p-53x53.jpg,38,38,10,down,1991-06-29,
40,See The Lights,Simple Minds,https://charts-static.billboard.com/img/1991/05/simple-minds-20s-53x53.jpg,45,40,7,up,1991-06-29,
41,Kissing You,Keith Washington,https://charts-static.billboard.com/img/1991/03/keith-washington-b4g-53x53.jpg,49,41,6,up,1991-06-29,
42,Exclusivity,Damian Dame,Not supported yet,50,42,7,up,1991-06-29,
43,Love At First Sight,Styx,https://charts-static.billboard.com/img/1991/04/styx-2ra-53x53.jpg,28,25,13,down,1991-06-29,
44,Don't Treat Me Bad,Firehouse,https://charts-static.billboard.com/img/1991/03/firehouse-9x7-53x53.jpg,40,19,17,down,1991-06-29,
45,Here We Go,C+C Music Factory/F. Williams,Not supported yet,35,3,18,down,1991-06-29,
46,Motownphilly,Boyz II Men,https://charts-static.billboard.com/img/1991/04/boyz-ii-men-iur-53x53.jpg,55,46,3,up,1991-06-29,
47,"Nights Like This (From ""The Five Heartbeats"")",After 7,https://charts-static.billboard.com/img/1989/07/after-7-zay-53x53.jpg,58,47,6,up,1991-06-29,
48,Touch Me (All Night Long),Cathy Dennis,https://charts-static.billboard.com/img/1984/12/cathy-dennis-jqj-53x53.jpg,33,2,18,down,1991-06-29,
49,Rhythm Of My Heart,Rod Stewart,https://charts-static.billboard.com/img/1991/03/rod-stewart-icm-53x53.jpg,30,5,16,down,1991-06-29,
50,Elevate My Mind,Stereo MC's,https://charts-static.billboard.com/img/1991/06/stereo-mcs-ebv-53x53.jpg,60,50,5,up,1991-06-29,
51,Baby Baby,Amy Grant,https://charts-static.billboard.com/img/1991/02/amy-grant-bra-53x53.jpg,31,1,19,down,1991-06-29,
52,Silent Lucidity,Queensryche,Not supported yet,34,9,15,down,1991-06-29,
53,(Everything I Do) I Do It For You,Bryan Adams,https://charts-static.billboard.com/img/1991/06/bryan-adams-xrt-53x53.jpg,,,,new,1991-06-29,
54,My Body Says Yes,Titiyo,https://charts-static.billboard.com/img/1991/06/titiyo-2gv-53x53.jpg,63,54,4,up,1991-06-29,
55,Higher Than Hope,Daryl Braithwaite,https://charts-static.billboard.com/img/1991/06/daryl-braithwaite-q9e-53x53.jpg,59,55,5,up,1991-06-29,
56,Can't Forget You,Gloria Estefan,https://charts-static.billboard.com/img/1991/05/gloria-estefan-7bs-53x53.jpg,62,56,4,up,1991-06-29,
57,Miracle,Whitney Houston,https://charts-static.billboard.com/img/1991/04/whitney-houston-m52-53x53.jpg,32,9,12,down,1991-06-29,
58,I Can't Wait Another Minute,Hi-Five,https://charts-static.billboard.com/img/1991/06/hi-five-i9q-53x53.jpg,77,58,2,up,1991-06-29,
59,Joyride,Roxette,https://charts-static.billboard.com/img/1991/03/roxette-qd2-53x53.jpg,47,1,18,down,1991-06-29,
60,"Part Of Me, Part Of You",Glenn Frey,https://charts-static.billboard.com/img/1991/04/glenn-frey-0tc-53x53.jpg,61,55,8,up,1991-06-29,
61,Ooh La La,David Hallyday,Not supported yet,65,61,6,up,1991-06-29,
62,Love Desire,Sandee,Not supported yet,64,62,5,up,1991-06-29,
63,Can I Call You My Girl,PC Quest,Not supported yet,66,63,9,up,1991-06-29,
64,What A Price To Pay,Michael Damian,https://charts-static.billboard.com/img/1991/06/michael-damian-326-53x53.jpg,71,64,4,up,1991-06-29,
65,Dirty Love,Thunder,https://charts-static.billboard.com/img/1991/06/thunder-ygl-53x53.jpg,68,65,5,up,1991-06-29,
66,What Comes Naturally,Sheena Easton,https://charts-static.billboard.com/img/1991/03/sheena-easton-wvg-53x53.jpg,54,19,14,down,1991-06-29,
67,Crazy,Seal,https://charts-static.billboard.com/img/1991/06/seal-m0t-53x53.jpg,83,67,2,up,1991-06-29,
68,Only Time Will Tell,Nelson,https://charts-static.billboard.com/img/1991/06/nelson-jbe-53x53.jpg,90,68,2,up,1991-06-29,
69,Hard To Handle,The Black Crowes,https://charts-static.billboard.com/img/1991/06/the-black-crowes-rvj-53x53.jpg,84,69,2,up,1991-06-29,
70,I Touch Myself,Divinyls,Not supported yet,46,4,17,down,1991-06-29,
71,3 A.M. Eternal,The KLF,Not supported yet,94,71,2,up,1991-06-29,
72,Love On A Rooftop,Desmond Child,https://charts-static.billboard.com/img/1991/06/desmond-child-6ku-53x53.jpg,93,72,2,up,1991-06-29,
73,Going Through The Motions,Aftershock,https://charts-static.billboard.com/img/1991/03/aftershock-g6v-53x53.jpg,70,52,14,down,1991-06-29,
74,Kisses In The Night,Brandon,Not supported yet,67,64,8,down,1991-06-29,
75,Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,Not supported yet,98,75,2,up,1991-06-29,
76,Written All Over Your Face,The Rude Boys,https://charts-static.billboard.com/img/1990/11/the-rude-boys-f19-53x53.jpg,52,16,17,down,1991-06-29,
77,Surrender,Trixter,https://charts-static.billboard.com/img/1991/06/trixter-3ab-53x53.jpg,78,77,4,up,1991-06-29,
78,Forever Amo'r,D'zyre,Not supported yet,81,78,4,up,1991-06-29,
79,Your Love,Keith Sweat,https://charts-static.billboard.com/img/1991/06/keith-sweat-9fm-53x53.jpg,80,79,3,up,1991-06-29,
80,Someone,The Rembrandts,https://charts-static.billboard.com/img/1991/05/the-rembrandts-vwa-53x53.jpg,79,79,6,down,1991-06-29,
81,Love Of A Lifetime,Firehouse,https://charts-static.billboard.com/img/1991/06/firehouse-9x7-53x53.jpg,,,,new,1991-06-29,
82,Voices That Care,Voices That Care,Not supported yet,56,11,16,down,1991-06-29,
83,Where The Streets Have No Name,Pet Shop Boys,https:https://charts-static.billboard.com/img/1991/05/pet-shop-boys-47k-53x53.jpg,72,72,6,down,1991-06-29,
84,With You,Tony Terry,https://charts-static.billboard.com/img/1991/03/tony-terry-iff-53x53.jpg,,,,new,1991-06-29,
85,Move Right Out,Rick Astley,https://charts-static.billboard.com/img/1991/06/rick-astley-opu-53x53.jpg,85,85,2,same,1991-06-29,
86,This Time Make It Funky,Tracie Spencer,https://charts-static.billboard.com/img/1991/04/tracie-spencer-r57-53x53.jpg,57,54,7,down,1991-06-29,
87,Learning To Fly,Tom Petty And The Heartbreakers,https://charts-static.billboard.com/img/1991/06/tom-petty-and-the-heartbreakers-eog-53x53.jpg,,,,new,1991-06-29,
88,Summer Vacation,The Party,Not supported yet,87,87,3,down,1991-06-29,
89,Can You Stop The Rain,Peabo Bryson,https://charts-static.billboard.com/img/1991/05/peabo-bryson-64m-53x53.jpg,100,89,2,up,1991-06-29,
90,Break Up To Make Up,Cynthia,https://charts-static.billboard.com/img/1991/06/cynthia-rw2-53x53.jpg,95,90,2,up,1991-06-29,
91,More Than Ever,Nelson,https://charts-static.billboard.com/img/1991/03/nelson-jbe-53x53.jpg,76,14,17,down,1991-06-29,
92,Love Gets Rough,Troy Newman,https://charts-static.billboard.com/img/1991/06/troy-newman-uo8-53x53.jpg,97,92,3,up,1991-06-29,
93,Now That We Found Love,Heavy D & The Boyz,https://charts-static.billboard.com/img/1991/06/heavy-d-the-boyz-gqc-53x53.jpg,,,,new,1991-06-29,
94,It's A Shame (My Sister),Monie Love Featuring True Image,https://charts-static.billboard.com/img/1991/02/monie-love-n9b-53x53.jpg,88,26,16,down,1991-06-29,
95,Borrowed Love,Bingo Boys,Not supported yet,,,,new,1991-06-29,
96,Cry For Help,Rick Astley,https://charts-static.billboard.com/img/1991/02/rick-astley-opu-53x53.jpg,69,7,20,down,1991-06-29,
97,You Don't Have To Go Home Tonight,The Triplets,https://charts-static.billboard.com/img/1991/03/the-triplets-ggo-53x53.jpg,73,14,16,down,1991-06-29,
98,She Talks To Angels,The Black Crowes,https://charts-static.billboard.com/img/1991/01/the-black-crowes-rvj-53x53.jpg,75,30,16,down,1991-06-29,
99,Blind Faith,Warrant,https://charts-static.billboard.com/img/1991/06/warrant-kvs-53x53.jpg,,,,new,1991-06-29,
100,Lift Me Up,Yes,https://charts-static.billboard.com/img/1991/04/yes-pm5-53x53.jpg,86,86,5,down,1991-06-29,
1,Rush Rush,Paula Abdul,https://charts-static.billboard.com/img/1840/12/paula-abdul-psi-53x53.jpg,1,1,9,same,1991-07-06,4
2,Unbelievable,EMF,https://charts-static.billboard.com/img/1991/02/emf-2to-53x53.jpg,3,2,13,up,1991-07-06,
3,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,https://charts-static.billboard.com/img/1991/04/color-me-badd-cop-53x53.jpg,2,2,14,down,1991-07-06,
4,Power Of Love/Love Power,Luther Vandross,https://charts-static.billboard.com/img/1991/04/luther-vandross-wv3-53x53.jpg,4,4,11,same,1991-07-06,
5,"Right Here, Right Now",Jesus Jones,https://charts-static.billboard.com/img/1991/01/jesus-jones-y07-53x53.jpg,7,5,13,up,1991-07-06,
6,More Than Words,Extreme,https://charts-static.billboard.com/img/1991/03/extreme-rt4-53x53.jpg,6,1,16,same,1991-07-06,
7,Place In This World,Michael W. Smith,https://charts-static.billboard.com/img/1991/03/michael-w-smith-v21-53x53.jpg,13,7,10,up,1991-07-06,
8,Gypsy Woman (She's Homeless),Crystal Waters,https://charts-static.billboard.com/img/1991/04/crystal-waters-8mo-53x53.jpg,11,8,10,up,1991-07-06,
9,Losing My Religion,R.E.M.,https://charts-static.billboard.com/img/1991/03/rem-w4l-53x53.jpg,5,4,14,down,1991-07-06,
10,Here I Am (Come And Take Me),UB40,https://charts-static.billboard.com/img/1991/03/ub40-8p0-53x53.jpg,12,10,16,up,1991-07-06,
11,How Can I Ease The Pain,Lisa Fischer,https://charts-static.billboard.com/img/1991/04/lisa-fischer-wee-53x53.jpg,14,11,13,up,1991-07-06,
12,Playground,Another Bad Creation,https://charts-static.billboard.com/img/1991/04/another-bad-creation-7qx-53x53.jpg,10,10,11,down,1991-07-06,
13,Walking In Memphis,Marc Cohn,https://charts-static.billboard.com/img/1991/03/marc-cohn-pxe-53x53.jpg,15,13,15,up,1991-07-06,
14,Piece Of My Heart,Tara Kemp,https://charts-static.billboard.com/img/1991/05/tara-kemp-1rt-53x53.jpg,17,14,9,up,1991-07-06,
15,P.A.S.S.I.O.N.,Rhythm Syndicate,https://charts-static.billboard.com/img/1991/05/rhythm-syndicate-o8w-53x53.jpg,20,15,6,up,1991-07-06,
16,Lily Was Here,David A. Stewart Introducing Candy Dulfer,https://charts-static.billboard.com/img/1991/05/david-a-stewart-b20-53x53.jpg,18,16,8,up,1991-07-06,
17,Never Gonna Let You Down,Surface,https://charts-static.billboard.com/img/1991/04/surface-nbv-53x53.jpg,19,17,11,up,1991-07-06,
18,A Better Love,Londonbeat,https://charts-static.billboard.com/img/1991/05/londonbeat-guk-53x53.jpg,21,18,9,up,1991-07-06,
19,The Dream Is Still Alive,Wilson Phillips,https://charts-static.billboard.com/img/1991/06/wilson-phillips-uks-53x53.jpg,25,19,6,up,1991-07-06,
20,Summertime,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,27,20,4,up,1991-07-06,
21,Strike It Up,Black Box,https://charts-static.billboard.com/img/1991/03/black-box-o7p-53x53.jpg,9,8,14,down,1991-07-06,
22,Every Heartbeat,Amy Grant,https://charts-static.billboard.com/img/1991/06/amy-grant-bra-53x53.jpg,30,22,4,up,1991-07-06,
23,I'll Never Let You Go,Steelheart,https://charts-static.billboard.com/img/1991/03/steelheart-lux-53x53.jpg,26,23,17,up,1991-07-06,
24,Do You Want Me,Salt-N-Pepa,https://charts-static.billboard.com/img/1991/03/salt-n-pepa-8w9-53x53.jpg,24,21,16,same,1991-07-06,
25,It Ain't Over 'til It's Over,Lenny Kravitz,https://charts-static.billboard.com/img/1991/06/lenny-kravitz-jjg-53x53.jpg,28,25,5,up,1991-07-06,
