rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
93,Shake Your Bon-Bon,Ricky Martin,https://charts-static.billboard.com/img/1999/10/ricky-martin-dcj-53x53.jpg,,87,22,18,down,2000-03-18
94,What's My Name,DMX,https://charts-static.billboard.com/img/1999/12/dmx-ugp-53x53.jpg,,90,67,10,down,2000-03-18
95,Whistle While You Twurk,Ying Yang Twins,https://charts-static.billboard.com/img/2000/02/ying-yang-twins-p3s-53x53.jpg,,,,,new,2000-03-18
96,If You Love Me,Mint Condition,https://charts-static.billboard.com/img/1999/08/mint-condition-ao8-53x53.jpg,,93,30,20,down,2000-03-18
97,Get Up,Amel Larrieux,https://charts-static.billboard.com/img/1999/11/amel-larrieux-6wz-53x53.jpg,,97,97,3,same,2000-03-18
98,Still In My Heart,Tracie Spencer,https://charts-static.billboard.com/img/1999/10/tracie-spencer-r57-53x53.jpg,,88,88,3,down,2000-03-18
99,Put Your Hand In Mine,Tracy Byrd,https://charts-static.billboard.com/img/1999/09/tracy-byrd-lfd-53x53.jpg,,92,76,8,down,2000-03-18
100,No Mercy,Ty Herndon,https://charts-static.billboard.com/img/2000/01/ty-herndon-tgk-53x53.jpg,,,,,new,2000-03-18
1,Say My Name,Destiny's Child,https://charts-static.billboard.com/img/1999/11/destinys-child-31s-53x53.jpg,2,1,1,14,same,2000-03-25
2,Maria Maria,Santana Featuring The Product G&B,https://charts-static.billboard.com/img/1999/10/santana-fo5-53x53.jpg,,3,2,7,up,2000-03-25
3,Amazed,Lonestar,https://charts-static.billboard.com/img/1840/12/lonestar-2gl-53x53.jpg,,2,1,34,down,2000-03-25
4,Breathe,Faith Hill,https://charts-static.billboard.com/img/2017/04/faith-hill-53x53.jpg,,4,3,21,same,2000-03-25
5,Bye Bye Bye,'N Sync,https://charts-static.billboard.com/img/1840/12/n-sync-yuh-53x53.jpg,,5,5,9,same,2000-03-25
6,Show Me The Meaning Of Being Lonely,Backstreet Boys,https://charts-static.billboard.com/img/2000/01/backstreet-boys-fo7-53x53.jpg,,6,6,13,same,2000-03-25
7,That's The Way It Is,Celine Dion,https://charts-static.billboard.com/img/1999/10/celine-dion-0hi-53x53.jpg,,7,6,20,same,2000-03-25
8,I Knew I Loved You,Savage Garden,https://charts-static.billboard.com/img/1999/10/savage-garden-l4s-53x53.jpg,,8,1,23,same,2000-03-25
9,Get It On Tonite,Montell Jordan,https://charts-static.billboard.com/img/1999/10/montell-jordan-27n-53x53.jpg,,9,4,23,same,2000-03-25
10,Smooth,Santana Featuring Rob Thomas,https://charts-static.billboard.com/img/2017/05/santana-53x53.jpg,,10,1,35,same,2000-03-25
11,There You Go,P!nk,https://charts-static.billboard.com/img/2000/01/pnk-e1s-53x53.jpg,,12,11,4,up,2000-03-25
12,It Feels So Good,Sonique,https://charts-static.billboard.com/img/1999/12/sonique-hvu-53x53.jpg,,14,12,10,up,2000-03-25
13,Thong Song,Sisqo,Not supported yet,,16,13,9,up,2000-03-25
14,All The Small Things,Blink-182,https://charts-static.billboard.com/img/1999/08/blink-182-7mr-53x53.jpg,,11,6,17,down,2000-03-25
15,What A Girl Wants,Christina Aguilera,https://charts-static.billboard.com/img/1999/11/christina-aguilera-9ag-53x53.jpg,,13,1,18,down,2000-03-25
16,Never Let You Go,Third Eye Blind,https://charts-static.billboard.com/img/1999/12/third-eye-blind-8cn-53x53.jpg,,19,16,10,up,2000-03-25
17,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",https://charts-static.billboard.com/img/1999/10/missy-elliott-zjj-53x53.jpg,,15,5,18,down,2000-03-25
18,Bring It All To Me,Blaque,https://charts-static.billboard.com/img/1999/08/blaque-83b-53x53.jpg,,17,5,23,down,2000-03-25
19,Everything You Want,Vertical Horizon,https://charts-static.billboard.com/img/1840/12/vertical-horizon-0za-53x53.jpg,,22,19,10,up,2000-03-25
20,I Try,Macy Gray,https://charts-static.billboard.com/img/2000/01/macy-gray-gfh-53x53.jpg,,30,20,6,up,2000-03-25
21,Back At One,Brian McKnight,https://charts-static.billboard.com/img/1999/08/brian-mcknight-sam-53x53.jpg,,18,2,31,down,2000-03-25
22,I Need To Know,Marc Anthony,https://charts-static.billboard.com/img/1999/08/marc-anthony-2xf-53x53.jpg,,20,3,29,down,2000-03-25
23,I Wanna Know,Joe,https://charts-static.billboard.com/img/1999/08/joe-4t9-53x53.jpg,,25,23,13,up,2000-03-25
24,Take A Picture,Filter,https://charts-static.billboard.com/img/1999/10/filter-yo7-53x53.jpg,,23,12,18,down,2000-03-25
25,Forgot About Dre,Dr. Dre Featuring Eminem,https:https://charts-static.billboard.com/img/1999/11/dr-dre-h9l-53x53.jpg,,26,25,10,up,2000-03-25
26,Only God Knows Why,Kid Rock,https://charts-static.billboard.com/img/1999/12/kid-rock-qaf-53x53.jpg,,35,26,6,up,2000-03-25
27,I Learned From The Best,Whitney Houston,https://charts-static.billboard.com/img/1999/12/whitney-houston-m52-53x53.jpg,,28,27,6,up,2000-03-25
28,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,https://charts-static.billboard.com/img/1999/11/mariah-carey-tgq-53x53.jpg,,21,1,16,down,2000-03-25
29,Goodbye Earl,Dixie Chicks,https://charts-static.billboard.com/img/1999/09/dixie-chicks-1tn-53x53.jpg,,40,29,2,up,2000-03-25
30,You Sang To Me,Marc Anthony,https://charts-static.billboard.com/img/2000/01/marc-anthony-2xf-53x53.jpg,,43,30,5,up,2000-03-25
31,Then The Morning Comes,Smash Mouth,https://charts-static.billboard.com/img/1999/10/smash-mouth-sb0-53x53.jpg,,27,11,22,down,2000-03-25
32,American Pie,Madonna,https://charts-static.billboard.com/img/2000/02/madonna-rq3-53x53.jpg,,33,29,6,up,2000-03-25
33,From The Bottom Of My Broken Heart,Britney Spears,https://charts-static.billboard.com/img/2000/01/britney-spears-s89-53x53.jpg,,24,14,9,down,2000-03-25
34,Another Dumb Blonde,Hoku,Not supported yet,,34,34,6,same,2000-03-25
35,Untitled (How Does It Feel),D'Angelo,https://charts-static.billboard.com/img/2000/01/dangelo-nam-53x53.jpg,,31,25,10,down,2000-03-25
36,How Do You Like Me Now?!,Toby Keith,https://charts-static.billboard.com/img/2017/07/toby-keith-53x53.jpg,,36,36,9,same,2000-03-25
37,I Like It,Sammie,https://charts-static.billboard.com/img/1999/12/sammie-mez-53x53.jpg,,29,29,9,down,2000-03-25
38,I Don't Wanna,Aaliyah,https://charts-static.billboard.com/img/2000/01/aaliyah-3rl-53x53.jpg,,38,35,9,same,2000-03-25
39,The Best Day,George Strait,https://charts-static.billboard.com/img/2000/01/george-strait-6xj-53x53.jpg,,41,39,9,up,2000-03-25
40,Otherside,Red Hot Chili Peppers,https://charts-static.billboard.com/img/1999/12/red-hot-chili-peppers-c0t-53x53.jpg,,49,40,7,up,2000-03-25
41,My Best Friend,Tim McGraw,https://charts-static.billboard.com/img/1999/05/tim-mcgraw-j7r-53x53.jpg,,39,29,18,down,2000-03-25
42,Blue (Da Ba Dee),Eiffel 65,https://charts-static.billboard.com/img/1999/12/eiffel-65-2et-53x53.jpg,,32,6,16,down,2000-03-25
43,Higher,Creed,https://charts-static.billboard.com/img/1999/09/creed-r7u-53x53.jpg,,-,43,21,re-entry,2000-03-25
44,Lessons Learned,Tracy Lawrence,https://charts-static.billboard.com/img/1999/11/tracy-lawrence-qnh-53x53.jpg,,48,44,9,up,2000-03-25
45,Back At One,Mark Wills,https://charts-static.billboard.com/img/1999/11/mark-wills-7jd-53x53.jpg,,46,36,11,up,2000-03-25
46,Meet Virginia,Train,https://charts-static.billboard.com/img/1999/04/train-z35-53x53.jpg,,42,20,25,down,2000-03-25
47,Falls Apart,Sugar Ray,https://charts-static.billboard.com/img/1999/03/sugar-ray-8v2-53x53.jpg,,37,29,11,down,2000-03-25
48,Love's The Only House,Martina McBride,https://charts-static.billboard.com/img/1999/11/martina-mcbride-bwm-53x53.jpg,,52,48,8,up,2000-03-25
49,Party Up (Up In Here),DMX,https://charts-static.billboard.com/img/2000/01/dmx-ugp-53x53.jpg,,56,49,5,up,2000-03-25
50,Smile,Lonestar,https://charts-static.billboard.com/img/1999/09/lonestar-2an-53x53.jpg,,45,39,15,down,2000-03-25
51,He Can't Love U,Jagged Edge,https://charts-static.billboard.com/img/1999/05/jagged-edge-o2z-53x53.jpg,,44,15,16,down,2000-03-25
52,Whoa!,Black Rob,https://charts-static.billboard.com/img/1999/12/black-rob-khx-53x53.jpg,,53,52,4,up,2000-03-25
53,Try Again,Aaliyah,https://charts-static.billboard.com/img/2000/03/aaliyah-3rl-53x53.jpg,,59,53,2,up,2000-03-25
54,Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,https://charts-static.billboard.com/img/2000/02/jennifer-lopez-eme-53x53.jpg,,54,54,6,same,2000-03-25
55,He Wasn't Man Enough,Toni Braxton,https://charts-static.billboard.com/img/2000/03/toni-braxton-asw-53x53.jpg,,63,55,2,up,2000-03-25
56,Cowboy Take Me Away,Dixie Chicks,https://charts-static.billboard.com/img/1999/09/dixie-chicks-1tn-53x53.jpg,,51,27,18,down,2000-03-25
57,Been There,Clint Black With Steve Wariner,https://charts-static.billboard.com/img/2000/01/clint-black-hzk-53x53.jpg,,58,57,6,up,2000-03-25
58,One Night Stand,J-Shin Featuring LaTocha Scott,https://charts-static.billboard.com/img/1999/10/j-shin-gva-53x53.jpg,,47,34,14,down,2000-03-25
59,Love Is Blind,Eve Featuring Faith Evans,https://charts-static.billboard.com/img/1999/11/eve-mfo-53x53.jpg,,50,34,12,down,2000-03-25
60,That's What I'm Looking For,Da Brat,https://charts-static.billboard.com/img/2000/01/da-brat-jtp-53x53.jpg,,60,60,5,same,2000-03-25
61,Because You Love Me,Jo Dee Messina,https://charts-static.billboard.com/img/1999/10/jo-dee-messina-9qg-53x53.jpg,,57,53,9,down,2000-03-25
62,The Bad Touch,Bloodhound Gang,https://charts-static.billboard.com/img/2000/03/bloodhound-gang-e2y-53x53.jpg,,70,62,2,up,2000-03-25
63,Anything,JAY-Z,https://charts-static.billboard.com/img/2000/02/jay-z-gbw-53x53.jpg,,55,55,5,down,2000-03-25
64,Carlene,Phil Vassar,https://charts-static.billboard.com/img/1999/10/phil-vassar-xsv-53x53.jpg,,64,64,4,same,2000-03-25
65,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,https://charts-static.billboard.com/img/1999/10/kenny-rogers-vja-53x53.jpg,,72,65,3,up,2000-03-25
66,The Way You Love Me,Faith Hill,https://charts-static.billboard.com/img/1999/11/faith-hill-go6-53x53.jpg,,68,66,3,up,2000-03-25
67,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,Not supported yet,,62,62,4,down,2000-03-25
68,This Woman Needs,SHeDAISY,https://charts-static.billboard.com/img/1999/09/shedaisy-zwb-53x53.jpg,,61,57,8,down,2000-03-25
69,She's More,Andy Griggs,https://charts-static.billboard.com/img/1999/12/andy-griggs-1l7-53x53.jpg,,76,69,3,up,2000-03-25
70,I Need A Hot Girl,Hot Boys,Not supported yet,,65,65,6,down,2000-03-25
71,Private Emotion,Ricky Martin Featuring Meja,https://charts-static.billboard.com/img/2000/02/ricky-martin-dcj-53x53.jpg,,67,67,3,down,2000-03-25
72,It Was,Chely Wright,https://charts-static.billboard.com/img/1999/10/chely-wright-pq8-53x53.jpg,,75,72,4,up,2000-03-25
73,"Ryde Or Die, Chick",The Lox Featuring Timbaland And EVE,https://charts-static.billboard.com/img/2000/01/the-lox-ble-53x53.jpg,,86,73,2,up,2000-03-25
74,You Owe Me,NAS Featuring Ginuwine,https://charts-static.billboard.com/img/2000/01/nas-w6t-53x53.jpg,,,,,new,2000-03-25
75,I Wish,Carl Thomas,https://charts-static.billboard.com/img/2000/02/carl-thomas-976-53x53.jpg,,,,,new,2000-03-25
76,Stay Or Let It Go,Brian McKnight,https://charts-static.billboard.com/img/2000/01/brian-mcknight-sam-53x53.jpg,,78,76,5,up,2000-03-25
77,Do What You Gotta Do,Garth Brooks,https://charts-static.billboard.com/img/1997/12/garth-brooks-vps-53x53.jpg,,69,69,6,down,2000-03-25
78,I Belong To You,Lenny Kravitz,https://charts-static.billboard.com/img/2000/02/lenny-kravitz-jjg-53x53.jpg,,,,,new,2000-03-25
79,Daddy Won't Sell The Farm,Montgomery Gentry,https://charts-static.billboard.com/img/1999/11/montgomery-gentry-k16-53x53.jpg,,81,79,4,up,2000-03-25
80,"Left, Right, Left",Drama,https://charts-static.billboard.com/img/1999/10/drama-hpy-53x53.jpg,,73,73,7,down,2000-03-25
81,No More Rain (In This Cloud),Angie Stone,https://charts-static.billboard.com/img/1999/09/angie-stone-wyr-53x53.jpg,,71,56,14,down,2000-03-25
82,G'd Up,Snoop Dogg Presents Tha Eastsidaz,https://charts-static.billboard.com/img/1999/12/tha-eastsidaz-ypt-53x53.jpg,,83,47,12,up,2000-03-25
83,Mr. Too Damn Good,Gerald Levert,https://charts-static.billboard.com/img/2000/01/gerald-levert-x2m-53x53.jpg,,84,83,2,up,2000-03-25
84,Can't Stay,Dave Hollister,https://charts-static.billboard.com/img/1999/10/dave-hollister-c2h-53x53.jpg,,,,,new,2000-03-25
85,Couldn't Last A Moment,Collin Raye,https://charts-static.billboard.com/img/2000/02/collin-raye-dtx-53x53.jpg,,91,85,2,up,2000-03-25
86,No Leaf Clover,Metallica,https://charts-static.billboard.com/img/1999/12/metallica-b7f-53x53.jpg,,80,74,7,down,2000-03-25
87,Baby Don't Cry (Keep Ya Head Up II),2Pac + Outlawz,https://charts-static.billboard.com/img/1999/12/2pac-asm-53x53.jpg,,77,72,5,down,2000-03-25
88,Got To Get It,Sisqo Featuring Make It Hot,Not supported yet,,82,40,19,down,2000-03-25
89,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",https://charts-static.billboard.com/img/1999/10/ginuwine-1th-53x53.jpg,,85,77,12,down,2000-03-25
90,Shackles (Praise You),Mary Mary,https://charts-static.billboard.com/img/2000/02/mary-mary-e55-53x53.jpg,,,,,new,2000-03-25
91,The Great Beyond,R.E.M.,https://charts-static.billboard.com/img/1999/11/rem-w4l-53x53.jpg,,79,57,14,down,2000-03-25
92,Dear Lie,TLC,https://charts-static.billboard.com/img/2000/01/tlc-ll0-53x53.jpg,,74,51,7,down,2000-03-25
93,Re-arranged,Limp Bizkit,https://charts-static.billboard.com/img/1999/10/limp-bizkit-8uz-53x53.jpg,,90,88,17,down,2000-03-25
94,Whistle While You Twurk,Ying Yang Twins,https://charts-static.billboard.com/img/2000/02/ying-yang-twins-p3s-53x53.jpg,,95,94,2,up,2000-03-25
95,Angels,Robbie Williams,https://charts-static.billboard.com/img/1999/10/robbie-williams-5qr-53x53.jpg,,89,53,19,down,2000-03-25
96,Rhythm Divine,Enrique Iglesias,https://charts-static.billboard.com/img/1999/11/enrique-iglesias-m5f-53x53.jpg,,88,32,17,down,2000-03-25
97,Unconditional,Clay Davidson,Not supported yet,,,,,new,2000-03-25
98,If You Don't Wanna Love Me,Tamar Braxton,https://charts-static.billboard.com/img/2000/02/tamar-braxton-1eq-53x53.jpg,,,,,new,2000-03-25
99,No Mercy,Ty Herndon,https://charts-static.billboard.com/img/2000/01/ty-herndon-tgk-53x53.jpg,,100,99,2,up,2000-03-25
100,What's My Name,DMX,https://charts-static.billboard.com/img/1999/12/dmx-ugp-53x53.jpg,,94,67,11,down,2000-03-25
1,Say My Name,Destiny's Child,https://charts-static.billboard.com/img/1999/11/destinys-child-31s-53x53.jpg,3,1,1,15,same,2000-04-01
2,Maria Maria,Santana Featuring The Product G&B,https://charts-static.billboard.com/img/1999/10/santana-fo5-53x53.jpg,,2,2,8,same,2000-04-01
3,Breathe,Faith Hill,https://charts-static.billboard.com/img/2017/04/faith-hill-53x53.jpg,,4,3,22,up,2000-04-01
4,Amazed,Lonestar,https://charts-static.billboard.com/img/1840/12/lonestar-2gl-53x53.jpg,,3,1,35,down,2000-04-01
5,Bye Bye Bye,'N Sync,https://charts-static.billboard.com/img/1840/12/n-sync-yuh-53x53.jpg,,5,5,10,same,2000-04-01
6,Show Me The Meaning Of Being Lonely,Backstreet Boys,https://charts-static.billboard.com/img/2000/01/backstreet-boys-fo7-53x53.jpg,,6,6,14,same,2000-04-01
7,Get It On Tonite,Montell Jordan,https://charts-static.billboard.com/img/1999/10/montell-jordan-27n-53x53.jpg,,9,4,24,up,2000-04-01
8,Smooth,Santana Featuring Rob Thomas,https://charts-static.billboard.com/img/2017/05/santana-53x53.jpg,,10,1,36,up,2000-04-01
9,That's The Way It Is,Celine Dion,https://charts-static.billboard.com/img/1999/10/celine-dion-0hi-53x53.jpg,,7,6,21,down,2000-04-01
10,Thong Song,Sisqo,Not supported yet,,13,10,10,up,2000-04-01
11,There You Go,P!nk,https://charts-static.billboard.com/img/2000/01/pnk-e1s-53x53.jpg,,11,11,5,same,2000-04-01
12,I Knew I Loved You,Savage Garden,https://charts-static.billboard.com/img/1999/10/savage-garden-l4s-53x53.jpg,,8,1,24,down,2000-04-01
13,It Feels So Good,Sonique,https://charts-static.billboard.com/img/1999/12/sonique-hvu-53x53.jpg,,12,12,11,down,2000-04-01
14,Never Let You Go,Third Eye Blind,https://charts-static.billboard.com/img/1999/12/third-eye-blind-8cn-53x53.jpg,,16,14,11,up,2000-04-01
15,I Try,Macy Gray,https://charts-static.billboard.com/img/2000/01/macy-gray-gfh-53x53.jpg,,20,15,7,up,2000-04-01
16,All The Small Things,Blink-182,https://charts-static.billboard.com/img/1999/08/blink-182-7mr-53x53.jpg,,14,6,18,down,2000-04-01
17,Everything You Want,Vertical Horizon,https://charts-static.billboard.com/img/1840/12/vertical-horizon-0za-53x53.jpg,,19,17,11,up,2000-04-01
18,What A Girl Wants,Christina Aguilera,https://charts-static.billboard.com/img/1999/11/christina-aguilera-9ag-53x53.jpg,,15,1,19,down,2000-04-01
19,Bring It All To Me,Blaque,https://charts-static.billboard.com/img/1999/08/blaque-83b-53x53.jpg,,18,5,24,down,2000-04-01
20,I Wanna Know,Joe,https://charts-static.billboard.com/img/1999/08/joe-4t9-53x53.jpg,,23,20,14,up,2000-04-01
21,Back At One,Brian McKnight,https://charts-static.billboard.com/img/1999/08/brian-mcknight-sam-53x53.jpg,,21,2,32,same,2000-04-01
22,I Need To Know,Marc Anthony,https://charts-static.billboard.com/img/1999/08/marc-anthony-2xf-53x53.jpg,,22,3,30,same,2000-04-01
23,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",https://charts-static.billboard.com/img/1999/10/missy-elliott-zjj-53x53.jpg,,17,5,19,down,2000-04-01
24,Goodbye Earl,Dixie Chicks,https://charts-static.billboard.com/img/1999/09/dixie-chicks-1tn-53x53.jpg,,29,24,3,up,2000-04-01
25,Forgot About Dre,Dr. Dre Featuring Eminem,https:https://charts-static.billboard.com/img/1999/11/dr-dre-h9l-53x53.jpg,,25,25,11,same,2000-04-01
26,Only God Knows Why,Kid Rock,https://charts-static.billboard.com/img/1999/12/kid-rock-qaf-53x53.jpg,,26,26,7,same,2000-04-01
27,You Sang To Me,Marc Anthony,https://charts-static.billboard.com/img/2000/01/marc-anthony-2xf-53x53.jpg,,30,27,6,up,2000-04-01
28,I Learned From The Best,Whitney Houston,https://charts-static.billboard.com/img/1999/12/whitney-houston-m52-53x53.jpg,,27,27,7,down,2000-04-01
29,I Like It,Sammie,https://charts-static.billboard.com/img/1999/12/sammie-mez-53x53.jpg,,37,29,10,up,2000-04-01
30,Another Dumb Blonde,Hoku,Not supported yet,,34,30,7,up,2000-04-01
31,Take A Picture,Filter,https://charts-static.billboard.com/img/1999/10/filter-yo7-53x53.jpg,,24,12,19,down,2000-04-01
32,How Do You Like Me Now?!,Toby Keith,https://charts-static.billboard.com/img/2017/07/toby-keith-53x53.jpg,,36,32,10,up,2000-04-01
33,Then The Morning Comes,Smash Mouth,https://charts-static.billboard.com/img/1999/10/smash-mouth-sb0-53x53.jpg,,31,11,23,down,2000-04-01
34,The Best Day,George Strait,https://charts-static.billboard.com/img/2000/01/george-strait-6xj-53x53.jpg,,39,34,10,up,2000-04-01
35,From The Bottom Of My Broken Heart,Britney Spears,https://charts-static.billboard.com/img/2000/01/britney-spears-s89-53x53.jpg,,33,14,10,down,2000-04-01
36,I Don't Wanna,Aaliyah,https://charts-static.billboard.com/img/2000/01/aaliyah-3rl-53x53.jpg,,38,35,10,up,2000-04-01
37,Otherside,Red Hot Chili Peppers,https://charts-static.billboard.com/img/1999/12/red-hot-chili-peppers-c0t-53x53.jpg,,40,37,8,up,2000-04-01
38,Try Again,Aaliyah,https://charts-static.billboard.com/img/2000/03/aaliyah-3rl-53x53.jpg,,53,38,3,up,2000-04-01
39,Untitled (How Does It Feel),D'Angelo,https://charts-static.billboard.com/img/2000/01/dangelo-nam-53x53.jpg,,35,25,11,down,2000-04-01
40,American Pie,Madonna,https://charts-static.billboard.com/img/2000/02/madonna-rq3-53x53.jpg,,32,29,7,down,2000-04-01
41,Higher,Creed,https://charts-static.billboard.com/img/1999/09/creed-r7u-53x53.jpg,,43,41,22,up,2000-04-01
42,Lessons Learned,Tracy Lawrence,https://charts-static.billboard.com/img/1999/11/tracy-lawrence-qnh-53x53.jpg,,44,42,10,up,2000-04-01
43,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,https://charts-static.billboard.com/img/1999/11/mariah-carey-tgq-53x53.jpg,,28,1,17,down,2000-04-01
44,Party Up (Up In Here),DMX,https://charts-static.billboard.com/img/2000/01/dmx-ugp-53x53.jpg,,49,44,6,up,2000-04-01
45,Love's The Only House,Martina McBride,https://charts-static.billboard.com/img/1999/11/martina-mcbride-bwm-53x53.jpg,,48,45,9,up,2000-04-01
46,My Best Friend,Tim McGraw,https://charts-static.billboard.com/img/1999/05/tim-mcgraw-j7r-53x53.jpg,,41,29,19,down,2000-04-01
47,Whoa!,Black Rob,https://charts-static.billboard.com/img/1999/12/black-rob-khx-53x53.jpg,,52,47,5,up,2000-04-01
48,He Wasn't Man Enough,Toni Braxton,https://charts-static.billboard.com/img/2000/03/toni-braxton-asw-53x53.jpg,,55,48,3,up,2000-04-01
49,Falls Apart,Sugar Ray,https://charts-static.billboard.com/img/1999/03/sugar-ray-8v2-53x53.jpg,,47,29,12,down,2000-04-01
50,Meet Virginia,Train,https://charts-static.billboard.com/img/1999/04/train-z35-53x53.jpg,,46,20,26,down,2000-04-01
51,Been There,Clint Black With Steve Wariner,https://charts-static.billboard.com/img/2000/01/clint-black-hzk-53x53.jpg,,57,51,7,up,2000-04-01
52,Back At One,Mark Wills,https://charts-static.billboard.com/img/1999/11/mark-wills-7jd-53x53.jpg,,45,36,12,down,2000-04-01
53,He Can't Love U,Jagged Edge,https://charts-static.billboard.com/img/1999/05/jagged-edge-o2z-53x53.jpg,,51,15,17,down,2000-04-01
54,Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,https://charts-static.billboard.com/img/2000/02/jennifer-lopez-eme-53x53.jpg,,54,54,7,same,2000-04-01
55,The Bad Touch,Bloodhound Gang,https://charts-static.billboard.com/img/2000/03/bloodhound-gang-e2y-53x53.jpg,,62,55,3,up,2000-04-01
56,Blue (Da Ba Dee),Eiffel 65,https://charts-static.billboard.com/img/1999/12/eiffel-65-2et-53x53.jpg,,42,6,17,down,2000-04-01
57,Carlene,Phil Vassar,https://charts-static.billboard.com/img/1999/10/phil-vassar-xsv-53x53.jpg,,64,57,5,up,2000-04-01
58,Smile,Lonestar,https://charts-static.billboard.com/img/1999/09/lonestar-2an-53x53.jpg,,50,39,16,down,2000-04-01
59,Cowboy Take Me Away,Dixie Chicks,https://charts-static.billboard.com/img/1999/09/dixie-chicks-1tn-53x53.jpg,,56,27,19,down,2000-04-01
60,That's What I'm Looking For,Da Brat,https://charts-static.billboard.com/img/2000/01/da-brat-jtp-53x53.jpg,,60,60,6,same,2000-04-01
61,Because You Love Me,Jo Dee Messina,https://charts-static.billboard.com/img/1999/10/jo-dee-messina-9qg-53x53.jpg,,61,53,10,same,2000-04-01
62,The Way You Love Me,Faith Hill,https://charts-static.billboard.com/img/1999/11/faith-hill-go6-53x53.jpg,,66,62,4,up,2000-04-01
63,Be With You,Enrique Iglesias,https://charts-static.billboard.com/img/2000/03/enrique-iglesias-m5f-53x53.jpg,,,,,new,2000-04-01
64,I Wish,Carl Thomas,https://charts-static.billboard.com/img/2000/02/carl-thomas-976-53x53.jpg,,75,64,2,up,2000-04-01
65,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,https://charts-static.billboard.com/img/1999/10/kenny-rogers-vja-53x53.jpg,,65,65,4,same,2000-04-01
66,Love Is Blind,Eve Featuring Faith Evans,https://charts-static.billboard.com/img/1999/11/eve-mfo-53x53.jpg,,59,34,13,down,2000-04-01
67,She's More,Andy Griggs,https://charts-static.billboard.com/img/1999/12/andy-griggs-1l7-53x53.jpg,,69,67,4,up,2000-04-01
68,One Night Stand,J-Shin Featuring LaTocha Scott,https://charts-static.billboard.com/img/1999/10/j-shin-gva-53x53.jpg,,58,34,15,down,2000-04-01
69,I Need A Hot Girl,Hot Boys,Not supported yet,,70,65,7,up,2000-04-01
70,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,Not supported yet,,67,62,5,down,2000-04-01
71,It Was,Chely Wright,https://charts-static.billboard.com/img/1999/10/chely-wright-pq8-53x53.jpg,,72,71,5,up,2000-04-01
72,You Owe Me,NAS Featuring Ginuwine,https://charts-static.billboard.com/img/2000/01/nas-w6t-53x53.jpg,,74,72,2,up,2000-04-01
73,Where You Are,Jessica Simpson Featuring Nick Lachey,https://charts-static.billboard.com/img/2000/03/jessica-simpson-sz9-53x53.jpg,,,,,new,2000-04-01
74,Anything,JAY-Z,https://charts-static.billboard.com/img/2000/02/jay-z-gbw-53x53.jpg,,63,55,6,down,2000-04-01
75,Couldn't Last A Moment,Collin Raye,https://charts-static.billboard.com/img/2000/02/collin-raye-dtx-53x53.jpg,,85,75,3,up,2000-04-01
76,Shackles (Praise You),Mary Mary,https://charts-static.billboard.com/img/2000/02/mary-mary-e55-53x53.jpg,,90,76,2,up,2000-04-01
77,I Belong To You,Lenny Kravitz,https://charts-static.billboard.com/img/2000/02/lenny-kravitz-jjg-53x53.jpg,,78,77,2,up,2000-04-01
78,Private Emotion,Ricky Martin Featuring Meja,https://charts-static.billboard.com/img/2000/02/ricky-martin-dcj-53x53.jpg,,71,67,4,down,2000-04-01
79,What I Need To Do,Kenny Chesney,https://charts-static.billboard.com/img/2000/01/kenny-chesney-en6-53x53.jpg,,,,,new,2000-04-01
80,"Ryde Or Die, Chick",The Lox Featuring Timbaland And EVE,https://charts-static.billboard.com/img/2000/01/the-lox-ble-53x53.jpg,,73,73,3,down,2000-04-01
81,Daddy Won't Sell The Farm,Montgomery Gentry,https://charts-static.billboard.com/img/1999/11/montgomery-gentry-k16-53x53.jpg,,79,79,5,down,2000-04-01
82,This Woman Needs,SHeDAISY,https://charts-static.billboard.com/img/1999/09/shedaisy-zwb-53x53.jpg,,68,57,9,down,2000-04-01
83,Mr. Too Damn Good,Gerald Levert,https://charts-static.billboard.com/img/2000/01/gerald-levert-x2m-53x53.jpg,,83,83,3,same,2000-04-01
84,Can't Stay,Dave Hollister,https://charts-static.billboard.com/img/1999/10/dave-hollister-c2h-53x53.jpg,,84,84,2,same,2000-04-01
85,Real Live Woman,Trisha Yearwood,https://charts-static.billboard.com/img/2000/01/trisha-yearwood-56y-53x53.jpg,,,,,new,2000-04-01
86,"Left, Right, Left",Drama,https://charts-static.billboard.com/img/1999/10/drama-hpy-53x53.jpg,,80,73,8,down,2000-04-01
