rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
90,1901,Phoenix,https://charts-static.billboard.com/img/2009/06/phoenix-nd2-53x53.jpg,90,87,4,same,2010-01-09,
91,Rain,Creed,https://charts-static.billboard.com/img/2009/10/creed-r7u-53x53.jpg,-,91,2,re-entry,2010-01-09,
92,Falling Down,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/09/selena-gomez-scg-53x53.jpg,-,82,7,re-entry,2010-01-09,
93,Heartbreak Warfare,John Mayer,https://charts-static.billboard.com/img/2009/12/john-mayer-4ke-53x53.jpg,85,85,3,down,2010-01-09,
94,Sex Therapy,Robin Thicke,https://charts-static.billboard.com/img/2009/10/robin-thicke-cu8-53x53.jpg,79,79,2,down,2010-01-09,
95,Bonfire,Craig Morgan,https://charts-static.billboard.com/img/2009/06/craig-morgan-u5x-53x53.jpg,76,57,14,down,2010-01-09,
96,Shots,LMFAO Featuring Lil Jon,https://charts-static.billboard.com/img/2009/07/lmfao-8l3-53x53.jpg,-,96,3,re-entry,2010-01-09,
97,American Honey,Lady Antebellum,https://charts-static.billboard.com/img/2010/01/lady-antebellum-g3u-53x53.jpg,,,,new,2010-01-09,
98,Video Phone,Beyonce Featuring Lady Gaga,https://charts-static.billboard.com/img/2008/11/beyonce-1sm-53x53.jpg,100,65,5,up,2010-01-09,
99,Halfway Gone,Lifehouse,https://charts-static.billboard.com/img/2009/11/lifehouse-ekp-53x53.jpg,91,91,3,down,2010-01-09,
100,Kings And Queens,Thirty Seconds To Mars,https://charts-static.billboard.com/img/2009/10/thirty-seconds-to-mars-q9v-53x53.jpg,96,82,5,down,2010-01-09,
1,TiK ToK,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,1,1,13,same,2010-01-16,3
2,Bad Romance,Lady Gaga,https://charts-static.billboard.com/img/2009/11/lady-gaga-gyl-53x53.jpg,3,2,10,up,2010-01-16,
3,Replay,Iyaz,https://charts-static.billboard.com/img/2009/08/iyaz-a7g-53x53.jpg,2,2,20,down,2010-01-16,
4,Empire State Of Mind,Jay-Z + Alicia Keys,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,5,1,17,up,2010-01-16,
5,Fireflies,Owl City,https://charts-static.billboard.com/img/2009/08/owl-city-1t0-53x53.jpg,4,1,20,down,2010-01-16,
6,Sexy Chick,David Guetta Featuring Akon,https://charts-static.billboard.com/img/2009/08/david-guetta-z71-53x53.jpg,9,6,22,up,2010-01-16,
7,Down,Jay Sean Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/07/jay-sean-fk9-53x53.jpg,7,1,27,same,2010-01-16,
8,Whatcha Say,Jason Derulo,https://charts-static.billboard.com/img/2009/07/jason-derulo-3xq-53x53.jpg,6,1,21,down,2010-01-16,
9,I Gotta Feeling,The Black Eyed Peas,https://charts-static.billboard.com/img/1840/12/the-black-eyed-peas-99h-53x53.jpg,14,1,30,up,2010-01-16,
10,Party In The U.S.A.,Miley Cyrus,https://charts-static.billboard.com/img/2009/08/miley-cyrus-clj-53x53.jpg,8,2,21,down,2010-01-16,
11,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,https://charts-static.billboard.com/img/2009/11/jay-sean-fk9-53x53.jpg,10,10,9,down,2010-01-16,
12,BedRock,Young Money Featuring Lloyd,https://charts-static.billboard.com/img/2009/10/young-money-7wj-53x53.jpg,12,12,6,same,2010-01-16,
13,Meet Me Halfway,The Black Eyed Peas,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-b9u-53x53.jpg,11,7,16,down,2010-01-16,
14,Paparazzi,Lady Gaga,https://charts-static.billboard.com/img/2009/06/lady-gaga-gyl-53x53.jpg,15,6,19,up,2010-01-16,
15,Hard,Rihanna Featuring Jeezy,https://charts-static.billboard.com/img/2009/11/rihanna-v3t-53x53.jpg,18,11,7,up,2010-01-16,
16,3,Britney Spears,https://charts-static.billboard.com/img/2009/10/britney-spears-s89-53x53.jpg,13,1,13,down,2010-01-16,
17,You Belong With Me,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,19,2,37,up,2010-01-16,
18,Drop The World,Lil Wayne Featuring Eminem,https://charts-static.billboard.com/img/2010/01/lil-wayne-9q6-53x53.jpg,,,,new,2010-01-16,
19,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,16,8,16,down,2010-01-16,
20,Need You Now,Lady Antebellum,https://charts-static.billboard.com/img/2017/07/lady-antebellum-53x53.jpg,22,5,21,up,2010-01-16,
21,How Low,Ludacris,https://charts-static.billboard.com/img/2009/11/ludacris-5cn-53x53.jpg,23,13,4,up,2010-01-16,
22,Sweet Dreams,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,24,10,24,up,2010-01-16,
23,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://charts-static.billboard.com/img/2009/09/boys-like-girls-9nc-53x53.jpg,20,20,11,down,2010-01-16,
24,One Time,Justin Bieber,https://charts-static.billboard.com/img/2009/07/justin-bieber-3jm-53x53.jpg,17,17,24,down,2010-01-16,
25,Use Somebody,Kings Of Leon,https://charts-static.billboard.com/img/2016/11/kings-of-leon-53x53.jpg,35,4,49,up,2010-01-16,
26,Already Gone,Kelly Clarkson,https://charts-static.billboard.com/img/2009/03/kelly-clarkson-091-53x53.jpg,28,13,23,up,2010-01-16,
27,Evacuate The Dancefloor,Cascada,https://charts-static.billboard.com/img/2009/07/cascada-tir-53x53.jpg,27,25,21,same,2010-01-16,
28,Fifteen,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,25,23,18,down,2010-01-16,
29,"Hey, Soul Sister",Train,https://charts-static.billboard.com/img/2017/05/train-53x53.jpg,34,29,14,up,2010-01-16,
30,Live Like We're Dying,Kris Allen,https://charts-static.billboard.com/img/2009/10/kris-allen-uqg-53x53.jpg,32,30,10,up,2010-01-16,
31,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,https://charts-static.billboard.com/img/2009/10/chris-brown-cte-53x53.jpg,21,20,13,down,2010-01-16,
32,Tie Me Down,New Boyz Featuring Ray J,https://charts-static.billboard.com/img/2009/09/new-boyz-ce9-53x53.jpg,26,26,12,down,2010-01-16,
33,According To You,Orianthi,https://charts-static.billboard.com/img/2009/11/orianthi-16f-53x53.jpg,36,33,5,up,2010-01-16,
34,Run This Town,"Jay-Z, Rihanna & Kanye West",https://charts-static.billboard.com/img/2009/08/jay-z-gbw-53x53.jpg,31,2,23,down,2010-01-16,
35,Cowboy Casanova,Carrie Underwood,https://charts-static.billboard.com/img/2009/09/carrie-underwood-ko6-53x53.jpg,29,11,16,down,2010-01-16,
36,Money To Blow,Birdman Featuring Lil Wayne & Drake,https://charts-static.billboard.com/img/2009/09/birdman-ium-53x53.jpg,33,26,13,down,2010-01-16,
37,Telephone,Lady Gaga Featuring Beyonce,https://charts-static.billboard.com/img/2009/12/lady-gaga-gyl-53x53.jpg,37,30,6,same,2010-01-16,
38,Fallin' For You,Colbie Caillat,https://charts-static.billboard.com/img/2009/06/colbie-caillat-961-53x53.jpg,38,12,27,same,2010-01-16,
39,One Less Lonely Girl,Justin Bieber,https://charts-static.billboard.com/img/2009/10/justin-bieber-3jm-53x53.jpg,30,16,12,down,2010-01-16,
40,Say Aah,Trey Songz Featuring Fabolous,https://charts-static.billboard.com/img/2009/09/trey-songz-kc8-53x53.jpg,42,34,8,up,2010-01-16,
41,Gangsta Luv,Snoop Dogg Featuring The-Dream,https://charts-static.billboard.com/img/2009/10/snoop-dogg-7vk-53x53.jpg,41,35,11,same,2010-01-16,
42,Naturally,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/10/selena-gomez-scg-53x53.jpg,39,39,2,down,2010-01-16,
43,Smile,Uncle Kracker,https://charts-static.billboard.com/img/2009/08/uncle-kracker-668-53x53.jpg,44,43,22,up,2010-01-16,
44,Give It Up To Me,Shakira Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/11/shakira-mhe-53x53.jpg,40,29,8,down,2010-01-16,
45,If You Only Knew,Shinedown,https://charts-static.billboard.com/img/2009/09/shinedown-pjk-53x53.jpg,47,42,10,up,2010-01-16,
46,Imma Be,The Black Eyed Peas,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-b9u-53x53.jpg,66,46,5,up,2010-01-16,
47,White Liar,Miranda Lambert,https://charts-static.billboard.com/img/2009/09/miranda-lambert-miy-53x53.jpg,49,38,12,up,2010-01-16,
48,Baby By Me,50 Cent Featuring Ne-Yo,https://charts-static.billboard.com/img/2009/09/50-cent-9ay-53x53.jpg,46,28,10,down,2010-01-16,
49,The Truth,Jason Aldean,https://charts-static.billboard.com/img/2009/10/jason-aldean-jfn-53x53.jpg,54,47,9,up,2010-01-16,
50,In My Head,Jason Derulo,https://charts-static.billboard.com/img/2009/12/jason-derulo-3xq-53x53.jpg,59,50,4,up,2010-01-16,
51,Southern Voice,Tim McGraw,https://charts-static.billboard.com/img/2009/09/tim-mcgraw-j7r-53x53.jpg,60,49,11,up,2010-01-16,
52,Haven't Met You Yet,Michael Buble,Not supported yet,63,52,14,up,2010-01-16,
53,Do I,Luke Bryan,https://charts-static.billboard.com/img/2009/05/luke-bryan-kl4-53x53.jpg,50,34,18,down,2010-01-16,
54,Consider Me Gone,Reba,https://charts-static.billboard.com/img/2009/08/reba-mcentire-ivy-53x53.jpg,61,38,14,up,2010-01-16,
55,Try Sleeping With A Broken Heart,Alicia Keys,https://charts-static.billboard.com/img/2009/11/alicia-keys-xkr-53x53.jpg,55,27,7,same,2010-01-16,
56,Life After You,Daughtry,https://charts-static.billboard.com/img/2009/11/daughtry-uco-53x53.jpg,57,56,5,up,2010-01-16,
57,Spotlight,Gucci Mane Featuring Usher,https://charts-static.billboard.com/img/2009/10/gucci-mane-fyx-53x53.jpg,52,42,10,down,2010-01-16,
58,Uprising,Muse,https://charts-static.billboard.com/img/2009/08/muse-wup-uprising-57a-53x53.jpg,51,37,17,down,2010-01-16,
59,Russian Roulette,Rihanna,https://charts-static.billboard.com/img/2009/10/rihanna-v3t-53x53.jpg,43,9,11,down,2010-01-16,
60,All The Right Moves,OneRepublic,https://charts-static.billboard.com/img/2009/10/onerepublic-bjw-53x53.jpg,56,53,13,down,2010-01-16,
61,Carry Out,Timbaland Featuring Justin Timberlake,https://charts-static.billboard.com/img/2009/12/timbaland-3i9-53x53.jpg,71,31,5,up,2010-01-16,
62,I Invented Sex,Trey Songz Featuring Drake,https://charts-static.billboard.com/img/2009/08/trey-songz-kc8-53x53.jpg,62,42,11,same,2010-01-16,
63,Never Gonna Be Alone,Nickelback,https://charts-static.billboard.com/img/2008/12/nickelback-5lu-53x53.jpg,58,58,10,down,2010-01-16,
64,It Kills Me,Melanie Fiona,https://charts-static.billboard.com/img/2009/08/melanie-fiona-4tp-53x53.jpg,70,49,7,up,2010-01-16,
65,Why Don't We Just Dance,Josh Turner,https://charts-static.billboard.com/img/2017/06/josh-turner-53x53.jpg,74,64,8,up,2010-01-16,
66,I Wanna Make You Close Your Eyes,Dierks Bentley,https://charts-static.billboard.com/img/2009/08/dierks-bentley-yjg-53x53.jpg,75,52,14,up,2010-01-16,
67,Body Language,Jesse McCartney Featuring T-Pain,https://charts-static.billboard.com/img/2009/09/jesse-mccartney-2fg-53x53.jpg,45,35,14,down,2010-01-16,
68,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,https://charts-static.billboard.com/img/2009/10/blake-shelton-22w-53x53.jpg,65,65,2,down,2010-01-16,
69,Crawl,Chris Brown,https://charts-static.billboard.com/img/2009/11/chris-brown-cte-53x53.jpg,53,53,6,down,2010-01-16,
70,Whataya Want From Me,Adam Lambert,https://charts-static.billboard.com/img/2009/12/adam-lambert-00l-53x53.jpg,68,68,3,down,2010-01-16,
71,History In The Making,Darius Rucker,https://charts-static.billboard.com/img/2009/09/darius-rucker-iex-53x53.jpg,81,64,10,up,2010-01-16,
72,Eight Second Ride,Jake Owen,https://charts-static.billboard.com/img/2009/06/jake-owen-17q-53x53.jpg,76,70,9,up,2010-01-16,
73,I Will Not Bow,Breaking Benjamin,https://charts-static.billboard.com/img/2009/08/breaking-benjamin-rch-53x53.jpg,64,40,18,down,2010-01-16,
74,Someday,Rob Thomas,https://charts-static.billboard.com/img/2009/07/rob-thomas-qfd-53x53.jpg,84,72,9,up,2010-01-16,
75,Shut It Down,Pitbull Featuring Akon,https://charts-static.billboard.com/img/2009/09/pitbull-odu-53x53.jpg,87,69,5,up,2010-01-16,
76,Break,Three Days Grace,https://charts-static.billboard.com/img/2009/09/three-days-grace-a00-53x53.jpg,73,73,17,down,2010-01-16,
77,Red Light,David Nail,https://charts-static.billboard.com/img/2009/02/david-nail-c32-53x53.jpg,83,54,15,up,2010-01-16,
78,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,https://charts-static.billboard.com/img/2009/06/gucci-mane-fyx-53x53.jpg,78,36,18,same,2010-01-16,
79,Heartbreak Warfare,John Mayer,https://charts-static.billboard.com/img/2009/12/john-mayer-4ke-53x53.jpg,93,79,4,up,2010-01-16,
80,Papers,Usher,https://charts-static.billboard.com/img/2009/10/usher-oqp-53x53.jpg,80,31,12,same,2010-01-16,
81,Steady Mobbin',Young Money Featuring Gucci Mane,https://charts-static.billboard.com/img/2009/09/young-money-7wj-53x53.jpg,48,48,2,down,2010-01-16,
82,I Am,Mary J. Blige,https://charts-static.billboard.com/img/2009/11/mary-j-blige-hn0-53x53.jpg,67,65,4,down,2010-01-16,
83,Funhouse,P!nk,https://charts-static.billboard.com/img/2017/04/pnk-53x53.jpg,79,44,13,down,2010-01-16,
84,Breakeven,The Script,https://charts-static.billboard.com/img/2017/07/the-script-53x53.jpg,85,84,5,up,2010-01-16,
85,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,69,40,16,down,2010-01-16,
86,Drop It Low,Ester Dean Featuring Chris Brown,https://charts-static.billboard.com/img/2009/08/ester-dean-isl-53x53.jpg,77,38,17,down,2010-01-16,
87,I Wanna Rock,Snoop Dogg,https://charts-static.billboard.com/img/2009/11/snoop-dogg-7vk-53x53.jpg,89,75,4,up,2010-01-16,
88,1901,Phoenix,https://charts-static.billboard.com/img/2009/06/phoenix-nd2-53x53.jpg,90,87,5,up,2010-01-16,
89,American Saturday Night,Brad Paisley,https://charts-static.billboard.com/img/2009/07/brad-paisley-ws4-53x53.jpg,-,86,4,re-entry,2010-01-16,
90,Vanilla Twilight,Owl City,https://charts-static.billboard.com/img/2009/08/owl-city-1t0-53x53.jpg,72,72,3,down,2010-01-16,
91,Cryin' For Me (Wayman's Song),Toby Keith,https://charts-static.billboard.com/img/2009/10/toby-keith-5au-53x53.jpg,-,88,4,re-entry,2010-01-16,
92,Sex Therapy,Robin Thicke,https://charts-static.billboard.com/img/2009/10/robin-thicke-cu8-53x53.jpg,94,79,3,up,2010-01-16,
93,Hot Mess,Cobra Starship,https://charts-static.billboard.com/img/2009/08/cobra-starship-g9t-53x53.jpg,88,64,3,down,2010-01-16,
94,Gettin' You Home,Chris Young,https://charts-static.billboard.com/img/2009/02/chris-young-obk-53x53.jpg,-,33,20,re-entry,2010-01-16,
95,Shots,LMFAO Featuring Lil Jon,https://charts-static.billboard.com/img/2009/07/lmfao-8l3-53x53.jpg,96,95,4,up,2010-01-16,
96,That's How Country Boys Roll,Billy Currington,https://charts-static.billboard.com/img/2009/09/billy-currington-kzk-53x53.jpg,-,85,5,re-entry,2010-01-16,
97,Temporary Home,Carrie Underwood,https://charts-static.billboard.com/img/2009/11/carrie-underwood-ko6-53x53.jpg,-,92,2,re-entry,2010-01-16,
98,Halfway Gone,Lifehouse,https://charts-static.billboard.com/img/2009/11/lifehouse-ekp-53x53.jpg,99,91,4,up,2010-01-16,
99,American Honey,Lady Antebellum,https://charts-static.billboard.com/img/2010/01/lady-antebellum-g3u-53x53.jpg,97,97,2,down,2010-01-16,
100,(If You're Wondering If I Want You To) I Want You To,Weezer,https://charts-static.billboard.com/img/2009/09/weezer-715-53x53.jpg,-,81,9,re-entry,2010-01-16,
1,TiK ToK,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,1,1,14,same,2010-01-23,4
2,Bad Romance,Lady Gaga,https://charts-static.billboard.com/img/2009/11/lady-gaga-gyl-53x53.jpg,2,2,11,same,2010-01-23,
3,Empire State Of Mind,Jay-Z + Alicia Keys,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,4,1,18,up,2010-01-23,
4,Replay,Iyaz,https://charts-static.billboard.com/img/2009/08/iyaz-a7g-53x53.jpg,3,2,21,down,2010-01-23,
5,Fireflies,Owl City,https://charts-static.billboard.com/img/2009/08/owl-city-1t0-53x53.jpg,5,1,21,same,2010-01-23,
6,Sexy Chick,David Guetta Featuring Akon,https://charts-static.billboard.com/img/2009/08/david-guetta-z71-53x53.jpg,6,6,23,same,2010-01-23,
7,Blah Blah Blah,Ke$ha Featuring 3OH!3,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,,,,new,2010-01-23,
8,BedRock,Young Money Featuring Lloyd,https://charts-static.billboard.com/img/2009/10/young-money-7wj-53x53.jpg,12,8,7,up,2010-01-23,
9,Hard,Rihanna Featuring Jeezy,https://charts-static.billboard.com/img/2009/11/rihanna-v3t-53x53.jpg,15,9,8,up,2010-01-23,
10,Down,Jay Sean Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/07/jay-sean-fk9-53x53.jpg,7,1,28,down,2010-01-23,
11,Whatcha Say,Jason Derulo,https://charts-static.billboard.com/img/2009/07/jason-derulo-3xq-53x53.jpg,8,1,22,down,2010-01-23,
12,I Gotta Feeling,The Black Eyed Peas,https://charts-static.billboard.com/img/1840/12/the-black-eyed-peas-99h-53x53.jpg,9,1,31,down,2010-01-23,
13,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,https://charts-static.billboard.com/img/2009/11/jay-sean-fk9-53x53.jpg,11,10,10,down,2010-01-23,
14,How Low,Ludacris,https://charts-static.billboard.com/img/2009/11/ludacris-5cn-53x53.jpg,21,13,5,up,2010-01-23,
15,3,Britney Spears,https://charts-static.billboard.com/img/2009/10/britney-spears-s89-53x53.jpg,16,1,14,up,2010-01-23,
16,You Belong With Me,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,17,2,38,up,2010-01-23,
17,Party In The U.S.A.,Miley Cyrus,https://charts-static.billboard.com/img/2009/08/miley-cyrus-clj-53x53.jpg,10,2,22,down,2010-01-23,
18,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,19,8,17,up,2010-01-23,
19,Need You Now,Lady Antebellum,https://charts-static.billboard.com/img/2017/07/lady-antebellum-53x53.jpg,20,5,22,up,2010-01-23,
20,Drop The World,Lil Wayne Featuring Eminem,https://charts-static.billboard.com/img/2010/01/lil-wayne-9q6-53x53.jpg,18,18,2,down,2010-01-23,
21,Meet Me Halfway,The Black Eyed Peas,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-b9u-53x53.jpg,13,7,17,down,2010-01-23,
22,Paparazzi,Lady Gaga,https://charts-static.billboard.com/img/2009/06/lady-gaga-gyl-53x53.jpg,14,6,20,down,2010-01-23,
23,"Hey, Soul Sister",Train,https://charts-static.billboard.com/img/2017/05/train-53x53.jpg,29,23,15,up,2010-01-23,
24,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://charts-static.billboard.com/img/2009/09/boys-like-girls-9nc-53x53.jpg,23,20,12,down,2010-01-23,
25,Already Gone,Kelly Clarkson,https://charts-static.billboard.com/img/2009/03/kelly-clarkson-091-53x53.jpg,26,13,24,up,2010-01-23,
26,According To You,Orianthi,https://charts-static.billboard.com/img/2009/11/orianthi-16f-53x53.jpg,33,26,6,up,2010-01-23,
27,Your Love Is My Drug,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,,,,new,2010-01-23,
28,Say Aah,Trey Songz Featuring Fabolous,https://charts-static.billboard.com/img/2009/09/trey-songz-kc8-53x53.jpg,40,28,9,up,2010-01-23,
29,Use Somebody,Kings Of Leon,https://charts-static.billboard.com/img/2016/11/kings-of-leon-53x53.jpg,25,4,50,down,2010-01-23,
30,Sweet Dreams,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,22,10,25,down,2010-01-23,
31,Telephone,Lady Gaga Featuring Beyonce,https://charts-static.billboard.com/img/2009/12/lady-gaga-gyl-53x53.jpg,37,30,7,up,2010-01-23,
32,Tie Me Down,New Boyz Featuring Ray J,https://charts-static.billboard.com/img/2009/09/new-boyz-ce9-53x53.jpg,32,26,13,same,2010-01-23,
33,Live Like We're Dying,Kris Allen,https://charts-static.billboard.com/img/2009/10/kris-allen-uqg-53x53.jpg,30,30,11,down,2010-01-23,
34,Imma Be,The Black Eyed Peas,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-b9u-53x53.jpg,46,34,6,up,2010-01-23,
35,Evacuate The Dancefloor,Cascada,https://charts-static.billboard.com/img/2009/07/cascada-tir-53x53.jpg,27,25,22,down,2010-01-23,
36,Naturally,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/10/selena-gomez-scg-53x53.jpg,42,36,3,up,2010-01-23,
37,Fifteen,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,28,23,19,down,2010-01-23,
38,Money To Blow,Birdman Featuring Lil Wayne & Drake,https://charts-static.billboard.com/img/2009/09/birdman-ium-53x53.jpg,36,26,14,down,2010-01-23,
39,Fallin' For You,Colbie Caillat,https://charts-static.billboard.com/img/2009/06/colbie-caillat-961-53x53.jpg,38,12,28,down,2010-01-23,
40,Gangsta Luv,Snoop Dogg Featuring The-Dream,https://charts-static.billboard.com/img/2009/10/snoop-dogg-7vk-53x53.jpg,41,35,12,up,2010-01-23,
41,Carry Out,Timbaland Featuring Justin Timberlake,https://charts-static.billboard.com/img/2009/12/timbaland-3i9-53x53.jpg,61,31,6,up,2010-01-23,
