rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
79,X Si Volvemos,Karol G x Romeo Santos,https://charts-static.billboard.com/img/2023/02/karol-g-tb3-xsivolvemos-1a1-180x180.jpg,,56,56,2,down,2023-02-25
80,Love You Better,Future,https://charts-static.billboard.com/img/1988/03/future-f8b-180x180.jpg,,76,12,14,down,2023-02-25
81,Blind,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,73,12,10,down,2023-02-25
82,La Jumpa,Arcangel & Bad Bunny,https://charts-static.billboard.com/img/2022/12/arcangel-pqf-lajumpa-qh2-180x180.jpg,,77,68,9,down,2023-02-25
83,Shut Up My Moms Calling,Hotel Ugly,https://charts-static.billboard.com/img/2022/10/hotelugly-hhr-shutupmymomscalling-l92-180x180.jpg,,72,68,7,down,2023-02-25
84,Fix'n To Break,Bailey Zimmerman,https://charts-static.billboard.com/img/2023/02/baileyzimmerman-qt3-fixntobreak-7yu-180x180.jpg,,None,84,1,new,2023-02-25
85,Hey Mor,Ozuna Featuring Feid,https://charts-static.billboard.com/img/2016/04/ozuna-gin-180x180.jpg,,88,85,3,up,2023-02-25
86,Forever,Lil Baby Featuring Fridayy,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg,,None,8,6,re-entry,2023-02-25
87,Do It Again,NLE Choppa & 2Rare,https://charts-static.billboard.com/img/2022/11/nlechoppa-0tk-doitagain-48q-180x180.jpg,,87,85,4,same,2023-02-25
88,Human,Cody Johnson,https://charts-static.billboard.com/img/2021/10/cody-johnson-qut-human-pet-180x180.jpg,,84,84,5,down,2023-02-25
89,Ghost In The Machine,SZA Featuring Phoebe Bridgers,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,90,40,9,up,2023-02-25
90,Yandel 150,Yandel & Feid,https://charts-static.billboard.com/img/2023/01/yandel-ugu-yandel150-ay2-180x180.jpg,,96,90,2,up,2023-02-25
91,Love Language,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,80,21,10,down,2023-02-25
92,Dancin' In The Country,Tyler Hubbard,https://charts-static.billboard.com/img/2022/09/tylerhubbard-hkt-dancininthecountry-eer-180x180.jpg,,None,92,2,re-entry,2023-02-25
93,Forget Me,Lewis Capaldi,https://charts-static.billboard.com/img/2022/09/lewis-capaldi-s0e-forgetme-63y-180x180.jpg,,71,58,14,down,2023-02-25
94,Back End,Finesse2Tymes,https://charts-static.billboard.com/img/2022/08/finesse2tymes-dh4-backend-bwv-180x180.jpg,,86,86,4,down,2023-02-25
95,California Breeze,Lil Baby,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg,,93,4,14,down,2023-02-25
96,Next Thing You Know,Jordan Davis,https://charts-static.billboard.com/img/2022/09/jordan-davis-8bp-nextthingyouknow-98j-180x180.jpg,,98,91,4,up,2023-02-25
97,Too Many Nights,Metro Boomin Featuring Don Toliver & Future,https://charts-static.billboard.com/img/2013/08/metro-boomin-nxb-180x180.jpg,,89,22,11,down,2023-02-25
98,Gato de Noche,Nengo Flow & Bad Bunny,https://charts-static.billboard.com/img/2023/01/nengo-flow-000-gatodenoche-asz-180x180.jpg,,95,60,8,down,2023-02-25
99,Painting Pictures,Superstar Pride,Not supported yet,,None,99,1,new,2023-02-25
100,Tennessee Fan,Morgan Wallen,https://charts-static.billboard.com/img/2022/12/morgan-wallen-nlu-tennesseefan-dkm-180x180.jpg,,81,49,5,down,2023-02-25
1,Flowers,Miley Cyrus,https://charts-static.billboard.com/img/2006/06/miley-cyrus-jca-180x180.jpg,6,1,1,6,same,2023-03-04
2,Kill Bill,SZA,https://charts-static.billboard.com/img/2022/12/sza-mhq-killbill-6i8-180x180.jpg,,2,2,11,same,2023-03-04
3,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,https://charts-static.billboard.com/img/2022/12/pinkpantheress-dxq-boysaliarpt2-v8t-180x180.jpg,,4,3,3,up,2023-03-04
4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",https://charts-static.billboard.com/img/2013/08/metro-boomin-nxb-180x180.jpg,,3,3,12,down,2023-03-04
5,Last Night,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-nlu-180x180.jpg,,5,3,4,same,2023-03-04
6,Die For You,The Weeknd,https://charts-static.billboard.com/img/2016/12/the-weeknd-xmx-dieforyou-eei-180x180.jpg,,7,6,30,up,2023-03-04
7,Unholy,Sam Smith & Kim Petras,https://charts-static.billboard.com/img/2022/10/sam-smith-jw8-unholy-7a7-180x180.jpg,,6,1,22,down,2023-03-04
8,Anti-Hero,Taylor Swift,https://charts-static.billboard.com/img/2022/10/taylor-swift-824-antihero-fgo-180x180.jpg,,8,1,18,same,2023-03-04
9,Cuff It,Beyonce,https://charts-static.billboard.com/img/2022/08/beyonce-0na-cuffit-sb9-180x180.jpg,,9,6,28,same,2023-03-04
10,I'm Good (Blue),David Guetta & Bebe Rexha,https://charts-static.billboard.com/img/2022/09/david-guetta-ruw-imgoodblue-d17-180x180.jpg,,10,4,26,same,2023-03-04
11,Just Wanna Rock,Lil Uzi Vert,https://charts-static.billboard.com/img/2022/10/lil-uzi-vert-g7z-justwannarock-uyx-180x180.jpg,,11,10,19,same,2023-03-04
12,As It Was,Harry Styles,https://charts-static.billboard.com/img/2022/04/harry-styles-6jk-asitwas-po3-180x180.jpg,,12,1,47,same,2023-03-04
13,Thank God,Kane Brown With Katelyn Brown,https://charts-static.billboard.com/img/2022/09/kane-brown-dqa-thankgod-qyu-180x180.jpg,,13,13,24,same,2023-03-04
14,Rich Flex,Drake & 21 Savage,https://charts-static.billboard.com/img/2009/04/drake-04g-180x180.jpg,,14,2,16,same,2023-03-04
15,Thought You Should Know,Morgan Wallen,https://charts-static.billboard.com/img/2022/05/morgan-wallen-nlu-thought-you-should-know-xxs-180x180.jpg,,16,12,28,up,2023-03-04
16,Rock And A Hard Place,Bailey Zimmerman,https://charts-static.billboard.com/img/2022/06/baileyzimmerman-qt3-rockandahardplace-vms-180x180.jpg,,18,16,37,up,2023-03-04
17,Players,Coi Leray,https://charts-static.billboard.com/img/2022/12/coileray-000-players-8be-180x180.jpg,,22,17,8,up,2023-03-04
18,Under The Influence,Chris Brown,https://charts-static.billboard.com/img/2022/08/chris-brown-94g-undertheinfluence-oac-180x180.jpg,,17,12,24,down,2023-03-04
19,Calm Down,Rema & Selena Gomez,https://charts-static.billboard.com/img/2022/02/rema-000-calmdown-5vt-180x180.jpg,,25,19,25,up,2023-03-04
20,You Proof,Morgan Wallen,https://charts-static.billboard.com/img/2022/05/morgan-wallen-nlu-you-proof-uu4-180x180.jpg,,23,5,41,up,2023-03-04
21,Made You Look,Meghan Trainor,https://charts-static.billboard.com/img/2022/11/meghan-trainor-3k0-madeyoulook-t6c-180x180.jpg,,20,11,18,down,2023-03-04
22,Lavender Haze,Taylor Swift,https://charts-static.billboard.com/img/2022/10/taylor-swift-824-lavenderhaze-ibu-180x180.jpg,,24,2,18,up,2023-03-04
23,Escapism,RAYE Featuring 070 Shake,https://charts-static.billboard.com/img/2022/12/raye-pn7-escapism-lq3-180x180.jpg,,26,22,12,up,2023-03-04
24,"Going, Going, Gone",Luke Combs,https://charts-static.billboard.com/img/2022/07/luke-combs-9dm-goinggoinggone-h44-180x180.jpg,,27,23,15,up,2023-03-04
25,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",https://charts-static.billboard.com/img/2013/08/metro-boomin-nxb-180x180.jpg,,29,8,12,up,2023-03-04
26,Something In The Orange,Zach Bryan,https://charts-static.billboard.com/img/2022/05/zach-bryan-cfd-something-in-the-orange-ynj-180x180.jpg,,21,10,44,down,2023-03-04
27,Golden Hour,JVKE,https://charts-static.billboard.com/img/2022/09/jvke-4lr-goldenhour-ig9-180x180.jpg,,19,10,26,down,2023-03-04
28,Sure Thing,Miguel,https://charts-static.billboard.com/img/2011/02/miguel-rp9-surething-2f5-180x180.jpg,,31,28,30,up,2023-03-04
29,Heart Like A Truck,Lainey Wilson,https://charts-static.billboard.com/img/2022/05/lainey-wilson-2a9-heartlikeatruck-kkr-180x180.jpg,,34,29,15,up,2023-03-04
30,Bad Habit,Steve Lacy,https://charts-static.billboard.com/img/2022/07/steve-lacy-d2o-badhabit-l6b-180x180.jpg,,28,1,34,down,2023-03-04
31,Until I Found You,Stephen Sanchez,https://charts-static.billboard.com/img/2022/03/stephensanchez-s9k-untilifoundyou-6xd-180x180.jpg,,32,23,34,up,2023-03-04
32,Shirt,SZA,https://charts-static.billboard.com/img/2022/11/sza-mhq-shirt-e9d-180x180.jpg,,30,11,17,down,2023-03-04
33,Snooze,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,33,29,11,same,2023-03-04
34,Painting Pictures,Superstar Pride,https://charts-static.billboard.com/img/2023/02/superstarpride-hlz-180x180.jpg,,99,34,2,up,2023-03-04
35,Wait For U,Future Featuring Drake & Tems,https://charts-static.billboard.com/img/1988/03/future-f8b-180x180.jpg,,36,1,40,up,2023-03-04
36,The Kind Of Love We Make,Luke Combs,https://charts-static.billboard.com/img/2022/06/luke-combs-9dm-the-kind-of-love-we-make-oo9-180x180.jpg,,35,8,31,down,2023-03-04
37,I Like You (A Happier Song),Post Malone Featuring Doja Cat,https://charts-static.billboard.com/img/2015/06/post-malone-8b5-180x180.jpg,,39,3,35,up,2023-03-04
38,Love You Anyway,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-9dm-180x180.jpg,,15,15,2,down,2023-03-04
39,Bebe Dame,Fuerza Regida X Grupo Frontera,https://charts-static.billboard.com/img/2022/12/fuerzaregida-vjz-bebedame-0yy-180x180.jpg,,42,25,9,up,2023-03-04
40,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,https://charts-static.billboard.com/img/2023/01/bizarrap-rsm-bzrpmusicsessionsvol53-3vn-180x180.jpg,,40,9,6,same,2023-03-04
41,Wait In The Truck,HARDY Featuring Lainey Wilson,https://charts-static.billboard.com/img/2022/09/hardy-tzj-waitinthetruck-q88-180x180.jpg,,43,23,25,up,2023-03-04
42,She Had Me At Heads Carolina,Cole Swindell,https://charts-static.billboard.com/img/2013/06/cole-swindell-2q7-180x180.jpg,,47,16,35,up,2023-03-04
43,Dawns,Zach Bryan Featuring Maggie Rogers,https://charts-static.billboard.com/img/2023/02/zachbryan-cfd-dawns-cm0-180x180.jpg,,61,42,4,up,2023-03-04
44,What My World Spins Around,Jordan Davis,https://charts-static.billboard.com/img/2022/06/jordan-davis-8bp-what-my-world-spins-around-3ix-180x180.jpg,,49,40,28,up,2023-03-04
45,About Damn Time,Lizzo,https://charts-static.billboard.com/img/2022/04/lizzo-o9x-about-damn-time-f6q-180x180.jpg,,46,1,41,up,2023-03-04
46,Tomorrow 2,GloRilla & Cardi B,https://charts-static.billboard.com/img/2022/08/glorilla-000-tomorrow2-5ob-180x180.jpg,,45,9,22,down,2023-03-04
47,Bloody Mary,Lady Gaga,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,,55,47,8,up,2023-03-04
48,Nobody Gets Me,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,51,10,11,up,2023-03-04
49,Hope,NF,https://charts-static.billboard.com/img/2023/03/nf-j6t-hope-hbz-180x180.jpg,,None,49,1,new,2023-03-04
50,Unstoppable,Sia,https://charts-static.billboard.com/img/2016/02/sia-0sp-unstoppable-mpg-180x180.jpg,,50,28,28,same,2023-03-04
51,Favorite Song,Toosii,https://charts-static.billboard.com/img/2023/03/toosii-1jf-favoritesong-tzc-180x180.jpg,,None,51,1,new,2023-03-04
52,Lift Me Up,Rihanna,https://charts-static.billboard.com/img/2022/11/rihanna-k0p-liftmeup-5gp-180x180.jpg,,41,2,17,down,2023-03-04
53,What He Didn't Do,Carly Pearce,https://charts-static.billboard.com/img/2021/10/carly-pearce-al1-what-he-didnt-do-3k9-180x180.jpg,,58,53,10,up,2023-03-04
54,Love Again,The Kid LAROI,https://charts-static.billboard.com/img/2023/02/thekidlaroi-qev-loveagain-3rh-180x180.jpg,,53,40,4,down,2023-03-04
55,Special,Lizzo Featuring SZA,https://charts-static.billboard.com/img/2022/07/lizzo-o9x-special-qqg-180x180.jpg,,52,52,2,down,2023-03-04
56,Que Vuelvas,Carin Leon X Grupo Frontera,https://charts-static.billboard.com/img/2022/12/carinleon-yy4-quevuelvas-z3n-180x180.jpg,,54,50,9,down,2023-03-04
57,Spin Bout U,Drake & 21 Savage,https://charts-static.billboard.com/img/2009/04/drake-04g-180x180.jpg,,64,5,16,up,2023-03-04
58,Handle On You,Parker McCollum,https://charts-static.billboard.com/img/2022/08/parker-mccollum-2ed-handleonyou-aqz-180x180.jpg,,60,58,8,up,2023-03-04
59,Wild As Her,Corey Kent,https://charts-static.billboard.com/img/2022/03/corey-kent-wgm-wild-as-her-6k1-180x180.jpg,,63,59,20,up,2023-03-04
60,One Thing At A Time,Morgan Wallen,https://charts-static.billboard.com/img/2022/12/morgan-wallen-nlu-onethingatatime-jsv-180x180.jpg,,59,37,12,down,2023-03-04
61,I Wrote The Book,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-nlu-180x180.jpg,,56,38,4,down,2023-03-04
62,Watch This (ARIZONATEARS Pluggnb Remix),Lil Uzi Vert,https://charts-static.billboard.com/img/2023/02/lil-uzi-vert-g7z-watchthisarizonaterspluggnbremix-ou0-180x180.jpg,,None,62,1,new,2023-03-04
63,Heaven,Niall Horan,https://charts-static.billboard.com/img/2023/03/niall-horan-tnm-heaven-xp6-180x180.jpg,,None,63,1,new,2023-03-04
64,Freestyle,Lil Baby,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg,,65,59,21,up,2023-03-04
65,Low,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,62,17,11,down,2023-03-04
66,Tennessee Orange,Megan Moroney,https://charts-static.billboard.com/img/2022/09/meganmoroney-000-tennesseeorange-rop-180x180.jpg,,57,53,11,down,2023-03-04
67,Next Thing You Know,Jordan Davis,https://charts-static.billboard.com/img/2022/09/jordan-davis-8bp-nextthingyouknow-98j-180x180.jpg,,96,67,5,up,2023-03-04
68,In Ha Mood,Ice Spice,https://charts-static.billboard.com/img/2023/01/icespice-ouz-inhamood-7hd-180x180.jpg,,70,68,3,up,2023-03-04
69,No Time Wasted,Polo G & Future,https://charts-static.billboard.com/img/2023/03/polog-n1o-notimewasted-tzl-180x180.jpg,,None,69,1,new,2023-03-04
70,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",https://charts-static.billboard.com/img/2022/12/gabitoballesteros-000-amg-qoe-180x180.jpg,,66,66,5,down,2023-03-04
71,You Didn't,Brett Young,https://charts-static.billboard.com/img/2021/12/brett-young-7qc-you-didnt-s8x-180x180.jpg,,72,63,7,up,2023-03-04
72,Nonsense,Sabrina Carpenter,https://charts-static.billboard.com/img/2014/06/sabrina-carpenter-ydm-180x180.jpg,,68,56,6,down,2023-03-04
73,10:35,Tiesto Featuring Tate McRae,https://charts-static.billboard.com/img/2022/11/tiesto-e64-1035-wej-180x180.jpg,,69,69,5,down,2023-03-04
74,Lost,Linkin Park,https://charts-static.billboard.com/img/2023/02/linkin-park-jwd-lost-w5a-180x180.jpg,,38,38,2,down,2023-03-04
75,Ceilings,Lizzy McAlpine,https://charts-static.billboard.com/img/2022/04/lizzy-mcalpine-mgv-180x180.jpg,,None,75,1,new,2023-03-04
76,Trance,"Metro Boomin, Travis Scott & Young Thug",https://charts-static.billboard.com/img/2013/08/metro-boomin-nxb-180x180.jpg,,None,42,3,re-entry,2023-03-04
77,That's What Tequila Does,Jason Aldean,https://charts-static.billboard.com/img/2022/07/jason-aldean-asu-thats-what-tequila-does-y77-180x180.jpg,,78,77,7,up,2023-03-04
78,Here With Me,d4vd,https://charts-static.billboard.com/img/2022/11/d4vd-7p1-herewithme-rj7-180x180.jpg,,71,60,8,down,2023-03-04
79,PRC,Peso Pluma X Natanael Cano,https://charts-static.billboard.com/img/2023/02/pesopluma-7gg-prc-fi8-180x180.jpg,,73,73,3,down,2023-03-04
80,Everything I Love,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-nlu-180x180.jpg,,67,51,4,down,2023-03-04
81,Forever,Lil Baby Featuring Fridayy,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg,,86,8,7,up,2023-03-04
82,No Se Va,Grupo Frontera,https://charts-static.billboard.com/img/2022/09/grupofrontera-cdi-noseva-cwa-180x180.jpg,,75,57,20,down,2023-03-04
83,Lottery,Latto Featuring LU KALA,https://charts-static.billboard.com/img/2023/03/latto-80q-lottery-63o-180x180.jpg,,None,83,1,new,2023-03-04
84,The Color Violet,Tory Lanez,https://charts-static.billboard.com/img/2011/06/tory-lanez-i88-180x180.jpg,,77,63,8,down,2023-03-04
85,Human,Cody Johnson,https://charts-static.billboard.com/img/2021/10/cody-johnson-qut-human-pet-180x180.jpg,,88,84,6,up,2023-03-04
86,Love You Better,Future,https://charts-static.billboard.com/img/1988/03/future-f8b-180x180.jpg,,80,12,15,down,2023-03-04
87,Dancin' In The Country,Tyler Hubbard,https://charts-static.billboard.com/img/2022/09/tylerhubbard-hkt-dancininthecountry-eer-180x180.jpg,,92,87,3,up,2023-03-04
88,Hey Mor,Ozuna Featuring Feid,https://charts-static.billboard.com/img/2016/04/ozuna-gin-180x180.jpg,,85,85,4,down,2023-03-04
89,OMG,NewJeans,https://charts-static.billboard.com/img/2023/01/newjeans-9dv-omg-ppu-180x180.jpg,,76,74,6,down,2023-03-04
90,Yandel 150,Yandel & Feid,https://charts-static.billboard.com/img/2023/01/yandel-ugu-yandel150-ay2-180x180.jpg,,90,90,3,same,2023-03-04
91,X Si Volvemos,Karol G x Romeo Santos,https://charts-static.billboard.com/img/2023/02/karol-g-tb3-xsivolvemos-1a1-180x180.jpg,,79,56,3,down,2023-03-04
92,Too Many Nights,Metro Boomin Featuring Don Toliver & Future,https://charts-static.billboard.com/img/2013/08/metro-boomin-nxb-180x180.jpg,,97,22,12,up,2023-03-04
93,Blind,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,81,12,11,down,2023-03-04
94,Trustfall,P!nk,https://charts-static.billboard.com/img/2023/02/pnk-it7-trustfall-ews-180x180.jpg,,None,94,1,new,2023-03-04
95,Do It Again,NLE Choppa & 2Rare,https://charts-static.billboard.com/img/2022/11/nlechoppa-0tk-doitagain-48q-180x180.jpg,,87,85,5,down,2023-03-04
96,Slut Me Out,NLE Choppa,https://charts-static.billboard.com/img/2022/05/nlechoppa-0tk-slutmeout-w5x-180x180.jpg,,None,96,1,new,2023-03-04
97,La Jumpa,Arcangel & Bad Bunny,https://charts-static.billboard.com/img/2022/12/arcangel-pqf-lajumpa-qh2-180x180.jpg,,82,68,10,down,2023-03-04
98,Shut Up My Moms Calling,Hotel Ugly,https://charts-static.billboard.com/img/2022/10/hotelugly-hhr-shutupmymomscalling-l92-180x180.jpg,,83,68,8,down,2023-03-04
99,Gold,Dierks Bentley,https://charts-static.billboard.com/img/2022/08/dierks-bentley-k1q-gold-gbg-180x180.jpg,,None,99,1,new,2023-03-04
100,Back End,Finesse2Tymes,https://charts-static.billboard.com/img/2022/08/finesse2tymes-dh4-backend-bwv-180x180.jpg,,94,86,5,down,2023-03-04
1,Die For You,The Weeknd & Ariana Grande,https://charts-static.billboard.com/img/2011/11/the-weeknd-xmx-180x180.jpg,1,6,1,31,up,2023-03-11
2,Flowers,Miley Cyrus,https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg,,1,1,7,down,2023-03-11
3,Kill Bill,SZA,https://charts-static.billboard.com/img/2022/12/sza-mhq-killbill-6i8-180x180.jpg,,2,2,12,down,2023-03-11
4,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,https://charts-static.billboard.com/img/2022/12/pinkpantheress-dxq-boysaliarpt2-v8t-180x180.jpg,,3,3,4,down,2023-03-11
5,Last Night,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-nlu-180x180.jpg,,5,3,5,same,2023-03-11
6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",https://charts-static.billboard.com/img/2013/08/metro-boomin-nxb-180x180.jpg,,4,3,13,down,2023-03-11
7,TQG,Karol G x Shakira,https://charts-static.billboard.com/img/2023/03/karol-g-7vn-tqg-7vv-180x180.jpg,,None,7,1,new,2023-03-11
8,Unholy,Sam Smith & Kim Petras,https://charts-static.billboard.com/img/2022/10/sam-smith-jw8-unholy-7a7-180x180.jpg,,7,1,23,down,2023-03-11
9,Anti-Hero,Taylor Swift,https://charts-static.billboard.com/img/2022/10/taylor-swift-824-antihero-fgo-180x180.jpg,,8,1,19,down,2023-03-11
10,Cuff It,Beyonce,https://charts-static.billboard.com/img/2022/08/beyonce-0na-cuffit-sb9-180x180.jpg,,9,6,29,down,2023-03-11
11,I'm Good (Blue),David Guetta & Bebe Rexha,https://charts-static.billboard.com/img/2022/09/david-guetta-ruw-imgoodblue-d17-180x180.jpg,,10,4,27,down,2023-03-11
12,Just Wanna Rock,Lil Uzi Vert,https://charts-static.billboard.com/img/2022/10/lil-uzi-vert-g7z-justwannarock-uyx-180x180.jpg,,11,10,20,down,2023-03-11
13,Thought You Should Know,Morgan Wallen,https://charts-static.billboard.com/img/2022/05/morgan-wallen-nlu-thought-you-should-know-xxs-180x180.jpg,,15,12,29,up,2023-03-11
14,As It Was,Harry Styles,https://charts-static.billboard.com/img/2022/04/harry-styles-6jk-asitwas-po3-180x180.jpg,,12,1,48,down,2023-03-11
15,Calm Down,Rema & Selena Gomez,https://charts-static.billboard.com/img/2022/02/rema-000-calmdown-5vt-180x180.jpg,,19,15,26,up,2023-03-11
16,Players,Coi Leray,https://charts-static.billboard.com/img/2022/12/coileray-000-players-8be-180x180.jpg,,17,16,9,up,2023-03-11
17,Rock And A Hard Place,Bailey Zimmerman,https://charts-static.billboard.com/img/2022/06/baileyzimmerman-qt3-rockandahardplace-vms-180x180.jpg,,16,16,38,down,2023-03-11
18,Under The Influence,Chris Brown,https://charts-static.billboard.com/img/2022/08/chris-brown-94g-undertheinfluence-oac-180x180.jpg,,18,12,25,same,2023-03-11
19,Thank God,Kane Brown With Katelyn Brown,https://charts-static.billboard.com/img/2022/09/kane-brown-dqa-thankgod-qyu-180x180.jpg,,13,13,25,down,2023-03-11
20,Rich Flex,Drake & 21 Savage,https://charts-static.billboard.com/img/2009/04/drake-04g-180x180.jpg,,14,2,17,down,2023-03-11
21,You Proof,Morgan Wallen,https://charts-static.billboard.com/img/2022/05/morgan-wallen-nlu-you-proof-uu4-180x180.jpg,,20,5,42,down,2023-03-11
22,Escapism,RAYE Featuring 070 Shake,https://charts-static.billboard.com/img/2022/12/raye-ufz-escapism-lq3-180x180.jpg,,23,22,13,up,2023-03-11
23,Lavender Haze,Taylor Swift,https://charts-static.billboard.com/img/2022/10/taylor-swift-824-lavenderhaze-ibu-180x180.jpg,,22,2,19,down,2023-03-11
24,"Going, Going, Gone",Luke Combs,https://charts-static.billboard.com/img/2022/07/luke-combs-9dm-goinggoinggone-h44-180x180.jpg,,24,23,16,same,2023-03-11
25,Painting Pictures,Superstar Pride,https://charts-static.billboard.com/img/2023/02/superstarpride-hlz-paintingpictures-lm5-180x180.jpg,,34,25,3,up,2023-03-11
26,Something In The Orange,Zach Bryan,https://charts-static.billboard.com/img/2022/05/zach-bryan-cfd-something-in-the-orange-ynj-180x180.jpg,,26,10,45,same,2023-03-11
27,Until I Found You,Stephen Sanchez,https://charts-static.billboard.com/img/2022/03/stephensanchez-s9k-untilifoundyou-6xd-180x180.jpg,,31,23,35,up,2023-03-11
28,Sure Thing,Miguel,https://charts-static.billboard.com/img/2011/02/miguel-rp9-surething-2f5-180x180.jpg,,28,28,31,same,2023-03-11
29,Heart Like A Truck,Lainey Wilson,https://charts-static.billboard.com/img/2022/05/lainey-wilson-2a9-heartlikeatruck-kkr-180x180.jpg,,29,29,16,same,2023-03-11
30,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",https://charts-static.billboard.com/img/2013/08/metro-boomin-nxb-180x180.jpg,,25,8,13,down,2023-03-11
31,Golden Hour,JVKE,https://charts-static.billboard.com/img/2022/09/jvke-4lr-goldenhour-ig9-180x180.jpg,,27,10,27,down,2023-03-11
32,Snooze,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,33,29,12,up,2023-03-11
33,Shirt,SZA,https://charts-static.billboard.com/img/2022/11/sza-mhq-shirt-e9d-180x180.jpg,,32,11,18,down,2023-03-11
34,Made You Look,Meghan Trainor,https://charts-static.billboard.com/img/2022/11/meghan-trainor-3k0-madeyoulook-t6c-180x180.jpg,,21,11,19,down,2023-03-11
35,Bad Habit,Steve Lacy,https://charts-static.billboard.com/img/2022/07/steve-lacy-d2o-badhabit-l6b-180x180.jpg,,30,1,35,down,2023-03-11
36,The Kind Of Love We Make,Luke Combs,https://charts-static.billboard.com/img/2022/06/luke-combs-9dm-the-kind-of-love-we-make-oo9-180x180.jpg,,36,8,32,same,2023-03-11
37,I Like You (A Happier Song),Post Malone Featuring Doja Cat,https://charts-static.billboard.com/img/2015/06/post-malone-8b5-180x180.jpg,,37,3,36,same,2023-03-11
38,Wait For U,Future Featuring Drake & Tems,https://charts-static.billboard.com/img/1988/03/future-f8b-180x180.jpg,,35,1,41,down,2023-03-11
39,Love You Anyway,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-9dm-180x180.jpg,,38,15,3,down,2023-03-11
40,Wait In The Truck,HARDY Featuring Lainey Wilson,https://charts-static.billboard.com/img/2022/09/hardy-tzj-waitinthetruck-q88-180x180.jpg,,41,23,26,up,2023-03-11
41,Bebe Dame,Fuerza Regida X Grupo Frontera,https://charts-static.billboard.com/img/2022/12/fuerzaregida-vjz-bebedame-0yy-180x180.jpg,,39,25,10,down,2023-03-11
42,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,https://charts-static.billboard.com/img/2023/01/bizarrap-rsm-bzrpmusicsessionsvol53-3vn-180x180.jpg,,40,9,7,down,2023-03-11
43,Nobody Gets Me,SZA,https://charts-static.billboard.com/img/2014/04/sza-8os-180x180.jpg,,48,10,12,up,2023-03-11
44,Favorite Song,Toosii,https://charts-static.billboard.com/img/2023/03/toosii-1jf-favoritesong-tzc-180x180.jpg,,51,44,2,up,2023-03-11
45,She Had Me At Heads Carolina,Cole Swindell,https://charts-static.billboard.com/img/2013/06/cole-swindell-2q7-180x180.jpg,,42,16,36,down,2023-03-11
46,Bloody Mary,Lady Gaga,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,,47,46,9,up,2023-03-11
47,Spin Bout U,Drake & 21 Savage,https://charts-static.billboard.com/img/2009/04/drake-04g-180x180.jpg,,57,5,17,up,2023-03-11
48,X Si Volvemos,Karol G x Romeo Santos,https://charts-static.billboard.com/img/2023/02/karol-g-7vn-xsivolvemos-1a1-180x180.jpg,,91,48,4,up,2023-03-11
49,Unstoppable,Sia,https://charts-static.billboard.com/img/2016/02/sia-0sp-unstoppable-mpg-180x180.jpg,,50,28,29,up,2023-03-11
50,About Damn Time,Lizzo,https://charts-static.billboard.com/img/2022/04/lizzo-o9x-about-damn-time-f6q-180x180.jpg,,45,1,42,down,2023-03-11
51,One Thing At A Time,Morgan Wallen,https://charts-static.billboard.com/img/2022/12/morgan-wallen-nlu-onethingatatime-jsv-180x180.jpg,,60,37,13,up,2023-03-11
