rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
81,Under,Pleasure P,https://charts-static.billboard.com/img/2009/06/pleasure-p-wk8-53x53.jpg,,87,81,3,up,2009-09-26
82,Barefoot And Crazy,Jack Ingram,https://charts-static.billboard.com/img/2009/04/jack-ingram-63m-53x53.jpg,,67,64,12,down,2009-09-26
83,Send It On,Disney's Friends For Change,https://charts-static.billboard.com/img/2009/08/disneys-friends-for-change-c2m-53x53.jpg,,63,20,5,down,2009-09-26
84,The Fixer,Pearl Jam,https://charts-static.billboard.com/img/2009/08/pearl-jam-1pn-53x53.jpg,,85,56,3,up,2009-09-26
85,Number One,R. Kelly Featuring Keri Hilson,https://charts-static.billboard.com/img/2009/07/r-kelly-ct9-53x53.jpg,,88,85,3,up,2009-09-26
86,Trust,Keyshia Cole Duet With Monica,https://charts-static.billboard.com/img/2009/05/keyshia-cole-3ov-53x53.jpg,,90,70,12,up,2009-09-26
87,Last Chance,Ginuwine,https://charts-static.billboard.com/img/2009/03/ginuwine-1th-53x53.jpg,,83,63,15,down,2009-09-26
88,I Look To You,Whitney Houston,https://charts-static.billboard.com/img/2009/08/whitney-houston-m52-53x53.jpg,,70,70,5,down,2009-09-26
89,She Is Love,Parachute,https://charts-static.billboard.com/img/2009/04/parachute-wk1-53x53.jpg,,79,66,7,down,2009-09-26
90,Sounds Like Life To Me,Darryl Worley,https://charts-static.billboard.com/img/2009/02/darryl-worley-saq-53x53.jpg,,92,87,7,up,2009-09-26
91,Break,Three Days Grace,https://charts-static.billboard.com/img/2009/09/three-days-grace-a00-53x53.jpg,,,,,new,2009-09-26
92,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://charts-static.billboard.com/img/2009/09/boys-like-girls-9nc-53x53.jpg,,,,,new,2009-09-26
93,Face Drop,Sean Kingston,https://charts-static.billboard.com/img/2009/09/sean-kingston-qzx-53x53.jpg,,98,93,2,up,2009-09-26
94,Drop It Low,Ester Dean Featuring Chris Brown,https://charts-static.billboard.com/img/2009/08/ester-dean-isl-53x53.jpg,,,,,new,2009-09-26
95,Shake My,Three 6 Mafia Featuring Kalenna,https://charts-static.billboard.com/img/2009/09/three-6-mafia-wgx-53x53.jpg,,75,75,3,down,2009-09-26
96,Falling Down,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/09/selena-gomez-scg-53x53.jpg,,97,93,3,up,2009-09-26
97,Come Back To Me,David Cook,https://charts-static.billboard.com/img/2009/04/david-cook-4hg-53x53.jpg,,91,63,18,down,2009-09-26
98,Wetter (Calling You Daddy),Twista Featuring Erika Shevon,https://charts-static.billboard.com/img/2009/03/twista-1g5-53x53.jpg,,81,44,16,down,2009-09-26
99,Joey,Sugarland,https://charts-static.billboard.com/img/2009/07/sugarland-661-53x53.jpg,,89,89,3,down,2009-09-26
100,It's A Business Doing Pleasure With You,Tim McGraw,https://charts-static.billboard.com/img/2009/07/tim-mcgraw-j7r-53x53.jpg,,80,59,7,down,2009-09-26
1,I Gotta Feeling,The Black Eyed Peas,https://charts-static.billboard.com/img/1840/12/the-black-eyed-peas-99h-53x53.jpg,13,1,1,15,same,2009-10-03
2,Run This Town,"Jay-Z, Rihanna & Kanye West",https://charts-static.billboard.com/img/2009/08/jay-z-gbw-53x53.jpg,,4,2,8,up,2009-10-03
3,Down,Jay Sean Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/07/jay-sean-fk9-53x53.jpg,,2,2,12,down,2009-10-03
4,You Belong With Me,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,6,2,22,up,2009-10-03
5,Empire State Of Mind,Jay-Z + Alicia Keys,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,,50,5,2,up,2009-10-03
6,Party In The U.S.A.,Miley Cyrus,https://charts-static.billboard.com/img/2009/08/miley-cyrus-clj-53x53.jpg,,3,2,6,down,2009-10-03
7,Paparazzi,Lady Gaga,https://charts-static.billboard.com/img/2009/06/lady-gaga-gyl-53x53.jpg,,18,7,4,up,2009-10-03
8,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,,new,2009-10-03
9,Use Somebody,Kings Of Leon,https://charts-static.billboard.com/img/2016/11/kings-of-leon-53x53.jpg,,5,4,34,down,2009-10-03
10,Whatcha Say,Jason Derulo,https://charts-static.billboard.com/img/2009/07/jason-derulo-3xq-53x53.jpg,,7,7,6,down,2009-10-03
11,Obsessed,Mariah Carey,https://charts-static.billboard.com/img/2009/06/mariah-carey-tgq-53x53.jpg,,8,7,11,down,2009-10-03
12,Hotel Room Service,Pitbull,https://charts-static.billboard.com/img/2009/06/pitbull-odu-53x53.jpg,,9,8,14,down,2009-10-03
13,She Wolf,Shakira,https://charts-static.billboard.com/img/2009/08/shakira-mhe-53x53.jpg,,11,11,10,down,2009-10-03
14,Best I Ever Had,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,13,2,20,down,2009-10-03
15,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,https://charts-static.billboard.com/img/2009/03/keri-hilson-1r3-53x53.jpg,,12,3,26,down,2009-10-03
16,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,https://charts-static.billboard.com/img/2009/05/cobra-starship-g9t-53x53.jpg,,10,7,17,down,2009-10-03
17,Successful,Drake Featuring Trey Songz & Lil Wayne,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,48,17,10,up,2009-10-03
18,Sweet Dreams,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,33,18,9,up,2009-10-03
19,Throw It In The Bag,Fabolous Featuring The-Dream,https://charts-static.billboard.com/img/2009/05/fabolous-3lg-53x53.jpg,,14,14,16,down,2009-10-03
