Unnamed: 0.1,Unnamed: 0,title,artist,count,year,id
2102,2,When I'm Gone,3 Doors Down,39,2003,1Jsy4H3jKEwriFniuoC2gj
2103,3,Breathe,Telepopmusik,37,2003,1ySwd43oWXbrytN2BD0Mhb
2104,4,Headstrong,Trapt,36,2003,1e7cEhr2dprxwtlRcSBfED
2105,5,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,35,2003,5Y0E3dOeynKuLDAXu0t0Bg
2106,6,Drift Away,Uncle Kracker Featuring Dobie Gray,35,2003,54Ev13Dca9qrYZDNLFUYpb
2107,7,Ignition,R. Kelly,34,2003,1F1XjwRzMh8KT2BvH6ISkG
2108,8,Right Thurr,Chingy,33,2003,5WFDseVq6n2LnKQMByCYnj
2109,9,Get Busy,Sean Paul,32,2003,6Q13UWFUuqXLXT7IUVkqM1
2110,10,Bring Me To Life,Evanescence Featuring Paul McCoy,32,2003,6xdSzlVVKW3fQidPxBImTG
2111,11,No Letting Go,Wayne Wonder,31,2003,0JiX8NsRdCHm8GliFuf97V
2112,12,In Da Club,50 Cent,30,2003,3YxKqZFpcxBPvpUssL8FS2
2113,13,Picture,Kid Rock Featuring Sheryl Crow,29,2003,4QKdiLnJ2fnvfLPUldoryF
2114,14,Hell Yeah,Ginuwine Featuring Baby,29,2003,1BpV8IGf4XsRRJf4Xuui9q
2115,15,Calling All Angels,Train,29,2003,0b9djfiuDIMw1zKH6gV74g
2116,16,The Remedy (I Won't Worry),Jason Mraz,28,2003,4ipZsAA3YuqCDSXiPoEGIv
2117,17,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",27,2003,2LrvK045zLQyt4s9n1QSBA
2118,18,Crazy In Love,Beyonce Featuring Jay Z,27,2003,28CnmZkM5CFp0ObTRQJeCw
2119,19,Into You,Fabolous Featuring Tamia Or Ashanti,26,2003,6De63WRULDaa1fxOyLilnv
2120,20,Miss You,Aaliyah,25,2003,0qnoS5hMZMphvKWi0D2LQh
2121,21,How You Gonna Act Like That,Tyrese,25,2003,5v1bA7NmQcQHvH9IDkeeF4
2122,22,P.I.M.P.,50 Cent,25,2003,
2123,23,Where Is The Love?,The Black Eyed Peas,25,2003,4KqTGPPmXowMPEoShSVOta
2124,24,Magic Stick,Lil' Kim Featuring 50 Cent,24,2003,26J61MmE6YCWqIyROZdEgL
2125,25,The Game Of Love,Santana Featuring Michelle Branch,24,2003,6AfLmKXzhEZjwiVPs5jhdV
2126,26,I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,24,2003,1lhPhB8fdto7hvqCWljRm1
2127,27,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,23,2003,2LVxvGhl2U5p2ql2ujc6vZ
2128,28,I'm With You,Avril Lavigne,23,2003,0RFgvrhkf9FiDRLA0BhzpZ
2129,29,Frontin',Pharrell Featuring Jay-Z,23,2003,4SnTf4ixVZCfQtxHNhky0T
2130,30,21 Questions,50 Cent Featuring Nate Dogg,23,2003,0nGzwlShUTBEQePuzMoUjN
2131,31,Forever And For Always,Shania Twain,23,2003,5QiTs0egWAq0k2O8HWKoEP
2132,32,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,23,2003,4e9eGQYsOiBcftrWXwsVco
2133,33,Clocks,Coldplay,22,2003,3tHPjLBakLS48aumhFpJMt
2134,34,So Far Away,Staind,22,2003,19QT1L9qUNKHYNbYqawaX8
2135,35,My Front Porch Looking In,Lonestar,22,2003,0M7mWKqwTIaVjYyxfZmtTa
2136,36,So Gone,Monica,22,2003,4avs56frsTcnjwy2KlCQ5D
2137,37,Rock Your Body,Justin Timberlake,22,2003,7BMO7O7ImjV8HNTH74Tshv
2138,38,Rock Wit U (Awww Baby),Ashanti,21,2003,2DlHlPMa4M17kufBvI2lEN
2139,39,Damn!,YoungBloodZ Featuring Lil Jon,21,2003,3E7ZwUMJFqpsDOJzEkBrQ7
2140,40,Like A Pimp,David Banner Featuring Lil' Flip,20,2003,1f2V8U1BiWaC9aJWmpOARe
2141,41,Times Like These,Foo Fighters,20,2003,2hNf1rawV2XAZ6Jld2Fxwf
2142,42,Seven Nation Army,The White Stripes,20,2003,5EjZXJ4nVpw7uI6eso1SFS
2143,43,Dance With My Father,Luther Vandross,20,2003,1ib9zzAc7DsTdTtp0LFMS0
2144,44,Speed,Montgomery Gentry,20,2003,36jSIOSE72neBbKntCthqw
2145,45,Three Wooden Crosses,Randy Travis,20,2003,0wqOReZDnrefefEsrIGeR4
2146,46,Thoia Thoing,R. Kelly,20,2003,2hKdd3qO7cWr2Jo0Bcs0MA
2147,47,This One's For The Girls,Martina McBride,20,2003,2ESAoDR0NAUMzm81TEBuJE
2148,48,I Can,Nas,20,2003,25CMmGsl22APKhfuj4Tp7j
2149,49,Somewhere I Belong,Linkin Park,20,2003,4zYTZvtcww7OWKie7fxA9E
2150,50,Don't Wanna Try,Frankie J,20,2003,3RmKpob8xzv1pzHEQrMJah
2151,51,That'd Be Alright,Alan Jackson,20,2003,4KoecuyOpZaNFZ0UqVsllc
2152,52,Show Me How To Live,Audioslave,20,2003,0NdEFLohwfZpyncrBCq1ZY
2153,53,She's My Kind Of Rain,Tim McGraw,20,2003,2f5N826udWfjT9iomeaBJt
2154,54,Fighter,Christina Aguilera,20,2003,4iJyoBOLtHqaGxP12qzhQI
2155,55,I Wish I Wasn't,Heather Headley,20,2003,5mNV8Mz59bzyuQ53gTw0c0
2156,56,If You're Not The One,Daniel Bedingfield,20,2003,0KQx6HOpJueiSkztcS0r7D
2157,57,Stupid Girl,Cold,20,2003,27sYHmgfRvHFyQ5vrm5nQp
2158,58,Like Glue,Sean Paul,20,2003,65B1tEOv5W294uCKbmEcFV
2159,59,The Jump Off,Lil' Kim Featuring Mr. Cheeks,20,2003,3Gvy32AV73UOcizvoPSyM7
2160,60,Have You Forgotten?,Darryl Worley,20,2003,0UzsDmdpw0Q14KU4hieQss
2161,61,In Those Jeans,Ginuwine,20,2003,7FWuzwapuKHTEyDJIcQOw3
2162,62,Stay Gone,Jimmy Wayne,20,2003,6MLsahMK3VvH9NUwXOktdS
2163,63,So Yesterday,Hilary Duff,20,2003,6FLwmdmW77N1Pxb1aWsZmO
2164,64,Intuition,Jewel,20,2003,0OvwzS8FX73Bw7ykMRmffU
2165,65,Faint,Linkin Park,20,2003,5c1QJAiC3773EwiZLwHf5x
2166,66,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,20,2003,2QsZVnbWVSjKMXK6K3uRBL
2167,67,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,20,2003,2aGw77pZqli064JiPuXYRi
2168,68,Still Ballin,2Pac Featuring Trick Daddy,20,2003,6zsk6uF3MxfIeHPlubKBvR
2169,69,Like A Stone,Audioslave,20,2003,4BggEwLhGfrbrl7JBhC8EC
2170,70,I Believe,Diamond Rio,20,2003,5Jrf7gTcXerYOtMzY9tY1x
2171,71,What Would You Do?,The Isley Brothers Featuring Ronald Isley,20,2003,4ekWUsmWMaT5EI3VL0epBk
2172,72,Send The Pain Below,Chevelle,20,2003,0Uyh92tLyb9JawG8lmWCzJ
2173,73,What A Beautiful Day,Chris Cagle,20,2003,3aw9iWUQ3VrPQltgwvN9Xu
2174,74,My Love Is Like... Wo,Mya,20,2003,3KHOt5AUHsA6IJPugUJ6lq
2175,75,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,20,2003,0BP2RFjKRSmNtkJW3f1nhR
2176,76,Big Star,Kenny Chesney,20,2003,1C2Q3AymKS17bw7T5gfq6p
2177,77,Man To Man,Gary Allan,20,2003,6KCOOKsDFfGEiwWZZlEI6O
2178,78,Beer For My Horses,Toby Keith Duet With Willie Nelson,20,2003,2skmOCFU64Bg7Ytkgwliwe
2179,79,What Was I Thinkin',Dierks Bentley,20,2003,02GwPAncasVL82yC7y2hmN
2180,80,Baby Boy,Beyonce Featuring Sean Paul,20,2003,77S8pBH3ilaDIPmTJkRNQn
2181,81,Brokenheartsville,Joe Nichols,20,2003,6vgN6KGstss0GnBbKlMNK9
2182,82,All I Have,Jennifer Lopez Featuring LL Cool J,20,2003,0jG92AlXau21qgCQRxGLic
2183,83,Are You Happy Now?,Michelle Branch,20,2003,3zjLEJ6EPYJHZRtWGMhMSJ
2184,84,Angel,Amanda Perez,20,2003,4w3tQBXhn5345eUXDGBWZG
2185,85,Miss Independent,Kelly Clarkson,20,2003,3byhGb1jyYOj8uNhA1UXoO
2186,86,All The Things She Said,t.A.T.u.,20,2003,14J3PO0VnhtcRa31r7Aj1L
2187,87,Who Wouldn't Wanna Be Me,Keith Urban,20,2003,4h5KBcltGefua73AUPYps7
2188,88,Amazing,Josh Kelley,20,2003,3jZHJO0QAb8sbv71DXOD9J
2189,89,Real Good Man,Tim McGraw,20,2003,5wjQihzWIKgBc1hzf5work
2190,90,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,20,2003,2TVSa07y6g3HRn4oLWv57M
2191,91,Celebrity,Brad Paisley,20,2003,3oW6SWwGqiZSPTiAp7ZQoH
2192,92,Your Body Is A Wonderland,John Mayer,20,2003,4ukCThz76ZkKJzTlmDlKpa
2193,93,"No Shoes, No Shirt, No Problems",Kenny Chesney,20,2003,6uhj7EIZZm3OwVr0gWfkQn
2194,94,Come Over,Aaliyah,20,2003,45cVyfWuMAg8RNxmkcpmy9
2195,95,Say Yes,Floetry,20,2003,2YhdP9Wq1yH2pshQ6sWnHo
2196,96,4 Ever,Lil' Mo Featuring Fabolous,20,2003,0YHBvFhfCJHyP5qfgtiX1o
2197,97,Love You Out Loud,Rascal Flatts,20,2003,0Tl84qfow6Dv0PM60zoBhb
2198,98,"Can't Stop, Won't Stop",Young Gunz,20,2003,3e41nkMyqcAwaQCXJVj87G
2199,99,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,20,2003,0PSZ9G584Ve27GK6ThlY6P
2200,0,Hero,Enrique Iglesias,42,2002,6VnpKLtfNH4Dk09YSGPSyR
2201,1,A Thousand Miles,Vanessa Carlton,41,2002,6nN58NDV8VnjvtBmR00qq4
2202,2,Wherever You Will Go,The Calling,37,2002,34Vn9nKfztyLco9lJazy4j
2203,3,Blurry,Puddle Of Mudd,36,2002,4XRUKxDIn28c7uHEzbGFgj
2204,4,Gimme The Light,Sean Paul,35,2002,7qLQR9T8vL638MbPYCDAFk
2205,5,Wasting My Time,Default,35,2002,
2206,6,The Middle,Jimmy Eat World,33,2002,1s8MNZEUhMRlCJiFzHCkTY
2207,7,Foolish,Ashanti,32,2002,4tgeQrPu5xkrnwErym2JsJ
2208,8,How You Remind Me,Nickelback,32,2002,0xikWgPgYN9BEes0ieZ8Co
2209,9,Complicated,Avril Lavigne,31,2002,4gM2BugovNf4bvXdjZODzG
2210,10,One Last Breath,Creed,30,2002,4RtDZMumlKxsN7IL3AJPUx
2211,11,Soak Up The Sun,Sheryl Crow,29,2002,6f67kjvFmXZTA47K8JNVBU
2212,12,In The End,Linkin Park,29,2002,2onNmw7lzEoDRXl46jDO5O
2213,13,What's Luv?,Fat Joe Featuring Ashanti,28,2002,1wLhwzPAtze5JT8qqXlqaO
2214,14,All You Wanted,Michelle Branch,28,2002,1RC5Mb0VhnlhnMlFDnrvE0
2215,15,Heaven,DJ Sammy & Yanou Featuring Do,27,2002,5l7E3KLriUC0UlVE9fiGus
2216,16,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",26,2002,4r1SIe42FjPFE4jUPdyK1A
2217,17,U Don't Have To Call,Usher,26,2002,0fIG0HBRIjLRNDHAogtwSB
2218,18,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,26,2002,6j2aNuhJJUnRj6UHcvn5PI
2219,19,If I Could Go!,Angie Martinez Featuring Lil' Mo & Sacario,26,2002,5t2gSYVvBV9kH4t7Czertq
2220,20,Hot In Herre,Nelly,26,2002,2Mpj1Ul5OFPyyP4wB62Rvi
2221,21,halfcrazy,Musiq,25,2002,3TNoNv8Z80M3pfm6CcODsh
2222,22,Dilemma,Nelly Featuring Kelly Rowland,25,2002,0rK4HCKzv2r1IXqKX3DKpq
2223,23,More Than A Woman,Aaliyah,24,2002,7K4Aq4awgYvDKEJdEvvl4j
2224,24,No Such Thing,John Mayer,24,2002,5dPSCeB8Ly3RxNLme5bomi
2225,25,Nothin',N.O.R.E.,24,2002,1TBIHWmr1r34J2s0eSfA7U
2226,26,Still Fly,Big Tymers,24,2002,0khUsHfJrVCu3Pn4WuzNd5
2227,27,Move B***h,Ludacris Featuring Mystikal & Infamous 2.0,23,2002,4cNhx6OO1XpvwT6xZnb83B
2228,28,Happy,Ashanti,23,2002,2423gyT9B3zNqC9ZD8QfSu
2229,29,I'm Gonna Be Alright,Jennifer Lopez Featuring Nas,23,2002,3AJwUDP919kvQ9QcozQPxg
2230,30,Po' Folks,Nappy Roots Featuring Anthony Hamilton,23,2002,43zr9kKkeiQrshvYuvNtfM
2231,31,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,23,2002,6glsMWIMIxQ4BedzLqGVi4
2232,32,Gangsta Lovin',Eve Featuring Alicia Keys,22,2002,3hfMKCMfKcKctpjtH0TB76
2233,33,Baby,Ashanti,22,2002,5kVSEpbyuLIVuPM1i2KivC
2234,34,Uh Huh,B2K,22,2002,57BrRMwf9LrcmuOsyGilwr
2235,35,Just A Friend 2002,Mario,21,2002,55mJleti2WfWEFNFcBduhc
2236,36,Oh Boy,Cam'Ron Featuring Juelz Santana,21,2002,1m2xMsxbtxv21Brome189p
2237,37,The Impossible,Joe Nichols,21,2002,1ZozJfi8u9cO2Ob8KwiwNT
2238,38,Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,21,2002,4cKGldbhGJniI8BrB3K6tb
2239,39,Don't Let Me Get Me,P!nk,21,2002,6ZOBP3NvffbU4SZcrnt1k6
2240,40,Gotta Get Thru This,Daniel Bedingfield,21,2002,6mwA6YiKDjAUG8kWvRRUPh
2241,41,I Love You,Faith Evans,21,2002,7f1Dmr246cJ9uQYdbplTbh
2242,42,Too Bad,Nickelback,20,2002,2pX4FpOgwItRVPPUFdRcxA
2243,43,Two Wrongs,Wyclef Jean Featuring Claudette Ortiz,20,2002,6fA7akEuTUL3dW1V0GELaZ
2244,44,Escape,Enrique Iglesias,20,2002,3LklW07tvdx2AHsgfi1Mng
2245,45,Feels Good (Don't Worry Bout A Thing),Naughty By Nature Featuring 3LW,20,2002,6qc34bnVOyqGDPni8H5W0U
2246,46,Girlfriend,'N Sync Featuring Nelly,20,2002,1l3fRzoUngJr6hSMIT1Hfq
2247,47,Unbroken,Tim McGraw,20,2002,0eKyHwckh9vQb8ncZ2DXCs
2248,48,Give It To Her,Tanto Metro & Devonte,20,2002,6dJ2mSRaKE9ctYw9qWNGWQ
2249,49,Full Moon,Brandy,20,2002,2dwhMQsFeHr2S787WxqAqW
2250,50,The One,Gary Allan,20,2002,4qz8PpznLcX5AtoUusIiAh
2251,51,The Good Stuff,Kenny Chesney,20,2002,4pmc2AxSEq6g7hPVlJCPyP
2252,52,Drive (For Daddy Gene),Alan Jackson,20,2002,6znv7i4Wif5fLwI6OjKHZ4
2253,53,Good Times,Styles,20,2002,7H6ev70Weq6DdpZyyTmUXk
2254,54,For You,Staind,20,2002,3r0Rhl5Zdo9YjACZNsaBvN
2255,55,"I Breathe In, I Breathe Out",Chris Cagle,20,2002,5TAf4lnZCZTLlZHNZMLFLi
2256,56,Grindin',Clipse,20,2002,3mNecsYFb6LQg7822DPXCP
2257,57,The Cowboy In Me,Tim McGraw,20,2002,3XKIUb7HzIF1Vu9usunMzc
2258,58,Oops (Oh My),Tweet,20,2002,4WhyHQ2BXi2VU1iaFbF6jv
2259,59,Nothing In This World,KeKe Wyatt Featuring Avant,20,2002,1MOqMyQ7CULmWWjovkFY5B
2260,60,Rainy Dayz,Mary J. Blige Featuring Ja Rule,20,2002,2WfhlEjoUII31H6imnQdvF
2261,61,My List,Toby Keith,20,2002,2AW37v0bDyuOzGP3XnmFuA
2262,62,Makin' Good Love,Avant,20,2002,046MBhhgQJJghnbgZCkaAR
2263,63,Running Away,Hoobastank,20,2002,2uZwyxrg6VPvlVsvclIfel
2264,64,Long Time Gone,Dixie Chicks,20,2002,18CODOzJ5DWzWh6kAeKiSC
2265,65,Living And Living Well,George Strait,20,2002,7ffwRz8lZyDOE4Vj58Lo72
2266,66,Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown,20,2002,3BsaRV5QIulYz2lV9WWa8T
2267,67,Just Like A Pill,P!nk,20,2002,4Y8q64VnhD0vFYy9g2WFpi
2268,68,Somebody Like You,Keith Urban,20,2002,0ekdT3jOhn3LinWtqHhmsw
2269,69,I'm Gonna Miss Her (The Fishin' Song),Brad Paisley,20,2002,62bOmKYxYg7dhrC6gH9vFn
2270,70,Someone To Love You,Ruff Endz,20,2002,6nozDLxeL0TE4MS9GqYU1v
2271,71,I Should Be Sleeping,Emerson Drive,20,2002,1sxUaLi0G2vB7dl4ogtCxH
2272,72,Stingy,Ginuwine,20,2002,487Dyzs7Xbbk4hIWYyYT80
2273,73,I Miss My Friend,Darryl Worley,20,2002,0AcLrSfAEBQcUnHOTm5pXg
2274,74,I Don't Have To Be Me ('til Monday),Steve Azar,20,2002,64BbK9SFKH2jk86U3dGj2P
2275,75,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",20,2002,4Do68W4FWO2hRAJCzG1lus
2276,76,Here Is Gone,Goo Goo Dolls,20,2002,1NNDZc9BHaWe9JqIsPRlNV
2277,77,Ten Rounds With Jose Cuervo,Tracy Byrd,20,2002,635PqgECfFbL0MNLogX7Yv
2278,78,Hella Good,No Doubt,20,2002,0LWkaEyQRkF0XAms8Bg1fC
2279,79,That's When I Love You,Phil Vassar,20,2002,0aKWpnMZCR42M9lLhnzJEZ
2280,80,Hands Clean,Alanis Morissette,20,2002,7A0apkTSTvMbSI7yplcmlh
2281,81,Drift & Die,Puddle Of Mudd,20,2002,2oJuoAFzlEHDS0moF0VtuA
2282,82,Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell,20,2002,4YWwYKGDB81pKLZJVnB3rk
2283,83,Blessed,Martina McBride,20,2002,1rAzW6aco1ZtxLRx4XOagB
2284,84,You Know That I Love You,Donell Jones,20,2002,47h6AvKprOz2pXNgfml87k
2285,85,Aerials,System Of A Down,20,2002,0oP29136UYddJ9DnGpKKQg
2286,86,Young,Kenny Chesney,20,2002,0DAVCurdi9ZqkVUKIuikzm
2287,87,Beautiful Mess,Diamond Rio,20,2002,6Ag4SYLUGFdnJrCwUIb4mT
2288,88,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,20,2002,16OFkCrdYH524sqvTPt6CT
2289,89,What If She's An Angel,Tommy Shane Steiner,20,2002,6naxalmIoLFWR0siv8dnQQ
2290,90,Without Me,Eminem,20,2002,51Vic2Yi71YKNtLbyJKgQt
2291,91,Cleanin' Out My Closet,Eminem,20,2002,6kD36kVRn5leDDbjXpHQY0
2292,92,Days Go By,Dirty Vegas,20,2002,7rDcULv8vV16vetBjPJhuE
2293,93,Chop Suey,System Of A Down,20,2002,1OvjOVieEsYqGiK1T3mUv9
2294,94,Can't Get You Out Of My Head,Kylie Minogue,20,2002,5W8YXBz9MTIDyrpYaCg2Ky
2295,95,By The Way,Red Hot Chili Peppers,20,2002,6uGm4s2eODfOOIUZXjboJp
2296,96,Always On Time,Ja Rule Featuring Ashanti,20,2002,7iXF2W9vKmDoGAhlHdpyIa
2297,97,Where Are You Going,Dave Matthews Band,20,2002,5GguB1QMdud2FWbs5VHAzB
2298,98,Anything,Jaheim Featuring Next,20,2002,4voEoczU7Ijborps9XF1n3
2299,99,Addictive,Truth Hurts Featuring Rakim,20,2002,4T7fVN4ZOFE3JoGyaxZL6O
2300,0,Hanging By A Moment,Lifehouse,47,2001,70XtWbcVZcpaOddJftMcVi
2301,1,Angel,Shaggy Featuring Rayvon,45,2001,4w3tQBXhn5345eUXDGBWZG
2302,2,Drops Of Jupiter (Tell Me),Train,42,2001,5S0cvScXb33JVpjTiY9Ivi
2303,3,Drive,Incubus,39,2001,3SZefPGkYIBiBodCgMzWie
2304,4,Thank You,Dido,39,2001,4JfwY47pEF4y5BJDCPoVGP
2305,5,It's Been Awhile,Staind,38,2001,68AhslXGVDKUUyHnDkORGF
2306,6,Hit 'Em Up Style (Oops!),Blu Cantrell,34,2001,5ApdBBa3MtTzpF0MbpB2NG
2307,7,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,33,2001,4LwU4Vp6od3Sb08CsP99GC
2308,8,Follow Me,Uncle Kracker,33,2001,4oKX0TWTowvj2SBCcqU9C9
2309,9,I Do!!,Toya,31,2001,296XGtH5MeGisqD3uAz6Q6
2310,10,If You're Gone,matchbox twenty,31,2001,2N4viTG9njqCa4c46YyWs1
2311,11,Peaches & Cream,112,29,2001,0RZuCBV900eNA2FXCQ3uUM
2312,12,Where The Party At,Jagged Edge With Nelly,29,2001,7BgUcOjSOlKJXASLgJ6bx1
2313,13,Fallin',Alicia Keys,29,2001,7AoJXxRBfLVF2Dpx75lcg9
2314,14,Ride Wit Me,Nelly Featuring City Spud,29,2001,2vmL6YN8FcqbcHQcmv0BVh
2315,15,What Would You Do?,City High,28,2001,4ekWUsmWMaT5EI3VL0epBk
2316,16,I Hope You Dance,Lee Ann Womack,28,2001,3qEEoMccf3U90pM47dbQtX
2317,17,South Side,Moby Featuring Gwen Stefani,27,2001,7m97yKVzPpXV9Z4ezEziOD
2318,18,Fill Me In,Craig David,27,2001,1ak0S3NhwWrUgNlQhJ1412
2319,19,Stutter,Joe Featuring Mystikal,26,2001,6hxn98poTu1O4YZfafvC18
2320,20,I'm Real,Jennifer Lopez Featuring Ja Rule,26,2001,5d8woPn6sHRA6yPnnHnqSt
2321,21,Only Time,Enya,25,2001,7JKEA8xYDoFp4q0QBW2PGg
2322,22,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,25,2001,1H5tvpoApNDxvxDexoaAUo
2323,23,Again,Lenny Kravitz,25,2001,3PuoEoC2QYXUJPk1DObFsU
2324,24,U Remind Me,Usher,24,2001,0bF8vEqQyvTfAMWkbP7MnY
2325,25,I'm Like A Bird,Nelly Furtado,24,2001,1PrZOkFxJqTZAH8P3x87hW
2326,26,Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",24,2001,4VSyH8AkIt3kaR5xIPFVVi
2327,27,Butterfly,Crazy Town,23,2001,754kgU5rWscRTfvlsuEwFp
2328,28,The Space Between,Dave Matthews Band,23,2001,6vUPPEN2V2lZ78b6DyEIjZ
2329,29,Music,Madonna,23,2001,4rTeOSYqwXNz5qPR2DUTFZ
2330,30,Differences,Ginuwine,23,2001,47BBI51FKFwOMlIiX6m8ya
2331,31,Family Affair,Mary J. Blige,23,2001,3cfOd4CMv2snFaKAnMdnvK
2332,32,When It's Over,Sugar Ray,22,2001,0mh3kdiViRyeH8JzVL61Hw
2333,33,Missing You,Case,22,2001,0PbFXpNL2f34qFtJrR3OSW
2334,34,Dance With Me,Debelah Morgan,22,2001,6YXWauQKn5nQVhcC4KVplQ
2335,35,Superwoman Pt. II,Lil' Mo Featuring Fabolous,22,2001,4FUfoWMypAyWbOavmYyeNu
2336,36,All For You,Janet,22,2001,6C3yPXYG2NJYlIYVe5J7hv
2337,37,Raise Up,Petey Pablo,21,2001,1m2I5lc8wJoenFLPeOBIFI
2338,38,Crazy,K-Ci & JoJo,21,2001,792UwI6utk5DMQUT1KXa5E
2339,39,Fiesta,R. Kelly Featuring Jay-Z,21,2001,0BUoLE4o9eVahDHvTqak67
2340,40,The Way You Love Me,Faith Hill,21,2001,1Pqv7l6vxjBxd5fx4bWchC
2341,41,One Minute Man,"Missy ""Misdemeanor"" Elliott",21,2001,4J9u7UsXH7F6sFI32KnYuP
2342,42,She Couldn't Change Me,Montgomery Gentry,21,2001,1AM1o0mKbgAK5oMpY8B3Z7
2343,43,Be Like That,3 Doors Down,21,2001,3MjUtNVVq3C8Fn0MP3zhXa
2344,44,Love,Musiq Soulchild,21,2001,5jbKpvtoxZB14tbnBafMuL
2345,45,Stranger In My House,Tamia,21,2001,0Zze3tFRSNwL6KllmYjLgZ
2346,46,I Could Not Ask For More,Sara Evans,20,2001,6gNirx6Z1I2gtIZ3o9CaNP
2347,47,Izzo (H.O.V.A.),JAY-Z,20,2001,11mwFrKvLXCbcVGNxffGyP
2348,48,Mad Season,matchbox twenty,20,2001,2RtvkLz5tmOXlzz918It6E
2349,49,Flavor Of The Weak,American Hi-Fi,20,2001,3x4yV0hW5Ve3TKhFkXSqFn
2350,50,Irresistible,Jessica Simpson,20,2001,1Dx8rIZaXzZPvUQRF2j9hB
2351,51,It's A Great Day To Be Alive,Travis Tritt,20,2001,6PuaQbH3oPmj9XojS0SRaO
2352,52,On A Night Like This,Trick Pony,20,2001,1t2Hq2WIBcZINOEnK6mdJG
2353,53,Jaded,Aerosmith,20,2001,4LGMSdeKOUoy5Wf75Je0Hl
2354,54,Nobody Wants To Be Lonely,Ricky Martin Duet With Christina Aguilera,20,2001,5hIljtQ1fRvDRc1aHdhwWK
2355,55,What I Really Meant To Say,Cyndi Thomson,20,2001,2VjXGuPVVxyhMgER3Uz2Fe
2356,56,Just In Case,Jaheim,20,2001,58s4iqgXFzXhBndBkg2AaD
2357,57,La Bomba,Azul Azul,20,2001,3X6iIrFuQoCshIWBseEKPl
2358,58,Only In America,Brooks & Dunn,20,2001,0QnONzv3TvHAWk294h6DaQ
2359,59,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",20,2001,3hlhefxgyp4MDnN6C2dQ5H
2360,60,Look At Us,Sarina Paris,20,2001,2HmMklpgK8vGCpJmPpz1yG
2361,61,I'm Just Talkin' About Tonight,Toby Keith,20,2001,5qlJg0Wbj3sslxfwiaRNpq
2362,62,I'm Already There,Lonestar,20,2001,76crWZqaiFzlTPGzNtT4w1
2363,63,More Than That,Backstreet Boys,20,2001,2zbjlcLi1VQWqDNYdhyx1l
2364,64,Where The Blacktop Ends,Keith Urban,20,2001,0Ph6L4l8dYUuXFmb71Ajnd
2365,65,Oochie Wally,QB Finest Featuring Nas & Bravehearts,20,2001,7ygWc80Ao1nhcV2D6Q3zPa
2366,66,This Is Me,Dream,20,2001,6leiB1fEsTnVCuPiielde5
2367,67,Here's To The Night,Eve 6,20,2001,28Wn8iIMnBiZ60V5HkQyFm
2368,68,Heard It All Before,Sunshine Anderson,20,2001,5ZX3IrB9tPxOoBZdXILNpy
2369,69,Turn Off The Light,Nelly Furtado,20,2001,1UI0l2L66HJ9AtoEOlHzv4
2370,70,Grown Men Don't Cry,Tim McGraw,20,2001,5DwP705ZZWaTQ8olnVtD0b
2371,71,I Wanna Be Bad,Willa Ford,20,2001,2g0BAZVaLlK8GeTVzF6hQ6
2372,72,I Would've Loved You Anyway,Trisha Yearwood,20,2001,4agp6oHofabdUedr0B1krj
2373,73,Take It To Da House,Trick Daddy Featuring The SNS Express,20,2001,0Db1a7sL9MOjXgO5Z7zRM4
2374,74,I'm A Believer,Smash Mouth,20,2001,3fQtdmVB0cAe4Hs9e5bVQb
2375,75,When I Think About Angels,Jamie O'Neal,20,2001,0tqFmacDPH8pSg2bBONMEc
2376,76,Maybe I Deserve,Tank,20,2001,3rDYYPicaQbT2rcpdfqQF9
2377,77,Never Had A Dream Come True,S Club 7,20,2001,6xNnPtnmqpktZLFkgT21u7
2378,78,I'm A Thug,Trick Daddy,20,2001,0LAcM6I7ijW4VVW0aytl1t
2379,79,There You'll Be,Faith Hill,20,2001,4R3BvvUm5fe8SCPs6287dY
